,Agricultural robot,Closed ecological system,Cultured meat,Genetically modified food,Genetically modified organism,Meat analogue,Carbon capture and storage,Carbon dioxide removal,Gasoline from Carbon Dioxide,4D printing,Claytronics,"Electron-beam additive manufacturing, or electron-beam melting (EBM)",Life-cycle assessment,Radio-frequency identification,Robot end effector,Gamifying education,Intelligent tutoring system,Learning Management System,Dynamic inductive charging,E-textiles,Holography,laser diode headlights,Laser video display,Memristor,Phonon laser,Spintronics,Three-dimensional integrated circuit,Virtual retinal display,Volumetric display,Biomass to liquid,Combined Cycle Gas Turbine Plant,Electric vehicle battery fast charge,Fourth-generation biofuel,Gasification,Lead-cooled fast reactor,Lithium ion battery,Lithium iron phosphate battery,Modular Reactors,Molten salt reactor,Organic solar cell,Perovskite solar cell,Proton Battery,Smart grid,Supercapacitor,Triboelectric Nanogenerator,Foundation garment,Haptic feedback systems,Wearable journalism,Cryptocurrency,Stablecoin,Cryonics,Extreme Life extension,5g,6G,Ambient intelligence,Artificial general intelligence,Automatic AI debugging,Cloud computing,Deep learning,Digital image segmentation,Distributed ledger,DNA Computing,Embedded systems in substrate,Extreme ultraviolet lithography,General-purpose computing on graphics processing units,Gesture recognition,Haptic technology,Indoor positioning system,Internet of things,Li-Fi,Machine translation,Nanoradio,Natural Language Processing,Quantum algorithm,Quantum computing hardware,Quantum cryptography,Semantic Web,Smartphone,Streaming television,Vehicular communication systems,Wi-Fi 6,Intelligent Knowledge Management,Aerogel,Bioplastic,Carbon nanotube,Conductive polymer,Fullerene,Gallium Nitride semiconductor,Graphene,Graphene Oxide dough,Metamaterial,Nanocrystal,Photonic Metamaterial,Quantum dot,Shape-memory alloy,Augmented reality,Brain-computer interface,Computer-generated imagery,e-Reader,Extended Reality,Hyper-personalized Intelligence,Mixed Reality,Video tracking,Virtual reality,3D Bioprinting,Biosensor,Breath analysis,Capsule endoscopy,Microelectromechanical systems,Microfluidics,Molecular electronics,Nanorobotics,Neuroprosthetics,Powered exoskeleton,Protein Structure Prediction,Synthetic Blood,Active noise control,Electroshock weapon,Electrothermal-chemical technology for propellants,EMP weapon,HPM weapons,Laser weapon,Lidar,Quadcopter,Railgun,Sonic weapon,Teslaphoresis,Closed system drug transfer device,DNA repair,Electronic cigarette,Gene Editing,ISCOM,Molecular Inversion Probe,Phage therapy,Structurally nanoengineered antimicrobial polypeptide polymers,Ion thruster,Miniaturized satellite,Reusable launch system,Skyhook,Space elevator,Spaceplane,Suborbital launch,Autonomous vehicle,Electric vehicle,Fuel cell,Fuel cell vehicle,Hoverbike,Hydrogen vehicle,Hyperloop,Intelligent transportation system,Jetpack,Maglev,PAV,Personal rapid transit,Rapid transit,Supersonic transport,Vactrain,VTOL
2015-Nov,0.0,0.0016253555465258025,0.0,0.0,0.0004063388866314506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001219016659894352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036570499796830555,0.0008126777732629012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004063388866314506,0.0,0.0020316944331572532,0.0,0.0016253555465258025,0.0004063388866314506,0.0,0.0,0.0,0.0036570499796830555,0.0008126777732629012,0.0,0.0,0.0,0.00650142218610321,0.0,0.0,0.0004063388866314506,0.0,0.003250711093051605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05038602194229988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008126777732629012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020316944331572532,0.002438033319788704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004063388866314506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004063388866314506,0.0004063388866314506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004063388866314506,0.0,0.0,0.0
2015-Oct,0.0,0.000787153652392947,0.0,0.0,0.0003935768261964735,0.0,0.000787153652392947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003935768261964735,0.0,0.0,0.0,0.0,0.0003935768261964735,0.0,0.0011807304785894205,0.0,0.0,0.0,0.0,0.0,0.0,0.007084382871536524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005116498740554156,0.0,0.0003935768261964735,0.0,0.0,0.0,0.0,0.002361460957178841,0.0,0.0,0.0,0.000787153652392947,0.007871536523929471,0.0,0.0,0.0,0.0,0.004722921914357682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003935768261964735,0.0,0.0,0.05628148614609571,0.0,0.0,0.0,0.0,0.0,0.0,0.0003935768261964735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000787153652392947,0.0,0.003935768261964736,0.0,0.0,0.0,0.0011807304785894205,0.004722921914357682,0.0,0.0,0.0,0.0,0.000787153652392947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003935768261964735,0.0,0.0,0.0,0.0,0.000787153652392947,0.0,0.0,0.0
2015-Sep,0.0,0.0028872527789807994,0.0,0.0,0.00036090659737259993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014436263894903997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014436263894903997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032481593763533994,0.0007218131947451999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00036090659737259993,0.0,0.0,0.00036090659737259993,0.0,0.0028872527789807994,0.0,0.0014436263894903997,0.0,0.0,0.0,0.0,0.0010827197921177997,0.0,0.0,0.0,0.0,0.0036090659737259994,0.0,0.0,0.00036090659737259993,0.0,0.006496318752706799,0.0,0.0,0.0,0.0,0.00036090659737259993,0.0007218131947451999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08625667677205139,0.0,0.0,0.0,0.0,0.0,0.0,0.00036090659737259993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00036090659737259993,0.0,0.0007218131947451999,0.0,0.0,0.0,0.0007218131947451999,0.011909917713295798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00036090659737259993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025263461816081995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007218131947451999,0.0,0.0,0.0
2016-Apr,0.0,0.0013397642015005359,0.0,0.0,0.0,0.0,0.00033494105037513397,0.0,0.0,0.0,0.0,0.0,0.0,0.00033494105037513397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053590568060021436,0.0006698821007502679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013397642015005359,0.0,0.0,0.0,0.0,0.003014469453376206,0.0,0.0006698821007502679,0.0,0.0,0.0,0.0,0.0020096463022508037,0.0,0.0,0.0,0.0006698821007502679,0.007368703108252947,0.0,0.0,0.00033494105037513397,0.0,0.0040192926045016075,0.0,0.0,0.0,0.0,0.0,0.0006698821007502679,0.0,0.0,0.0,0.0,0.0,0.00033494105037513397,0.0,0.0,0.046556806002143625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006698821007502679,0.0006698821007502679,0.0,0.002344587352625938,0.0,0.0,0.0,0.00033494105037513397,0.011053054662379422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006698821007502679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033494105037513397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00167470525187567,0.0,0.0,0.0
2016-Aug,0.0,0.00034885749171463456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00034885749171463456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045351473922902496,0.0006977149834292691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00034885749171463456,0.0,0.0,0.0,0.0,0.0031397174254317113,0.0,0.0013954299668585382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00034885749171463456,0.0069771498342926916,0.0,0.0,0.0010465724751439038,0.0,0.0031397174254317113,0.0,0.0,0.00034885749171463456,0.0,0.0,0.0006977149834292691,0.0,0.00034885749171463456,0.0,0.0,0.0,0.00034885749171463456,0.0,0.0,0.05442176870748299,0.0,0.0,0.0,0.0,0.0,0.0,0.0006977149834292691,0.0,0.0,0.0,0.0013954299668585382,0.0,0.0,0.0,0.0,0.0,0.0,0.0013954299668585382,0.0,0.0,0.0,0.0,0.0,0.0,0.00034885749171463456,0.01674515960230246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00034885749171463456,0.0,0.00034885749171463456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027908599337170764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013954299668585382,0.0,0.0,0.0
2016-Dec,0.0,0.0048531909730647905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004044325810887325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013346275175928173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000808865162177465,0.0,0.0,0.0,0.0,0.0024265954865323952,0.0,0.0004044325810887325,0.0,0.0,0.0,0.0,0.003639893229798593,0.0,0.0,0.0,0.0,0.007279786459597186,0.0,0.0,0.0004044325810887325,0.0,0.0,0.0,0.0,0.0,0.0,0.0004044325810887325,0.0024265954865323952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04327428617649438,0.0,0.0,0.0,0.0,0.0,0.0,0.0004044325810887325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000808865162177465,0.009706381946129581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004044325810887325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000808865162177465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012132977432661976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000808865162177465,0.0,0.0,0.0
2016-Feb,0.0,0.0016113438607798904,0.0,0.0,0.0003222687721559781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003222687721559781,0.0,0.0,0.0003222687721559781,0.0,0.0003222687721559781,0.0,0.0,0.0003222687721559781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003222687721559781,0.0,0.0,0.0,0.0,0.0,0.0,0.0003222687721559781,0.0,0.0,0.0009668063164679343,0.0,0.0,0.0003222687721559781,0.0,0.00515630035449565,0.0,0.0019336126329358686,0.0019336126329358686,0.0,0.0,0.0,0.00676764421527554,0.0,0.0003222687721559781,0.0,0.0,0.009668063164679342,0.0,0.0,0.0003222687721559781,0.0,0.006445375443119562,0.0,0.0,0.0,0.0,0.0,0.003222687721559781,0.0,0.0,0.0,0.0,0.0,0.0003222687721559781,0.0,0.0,0.08540122462133419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003222687721559781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012890750886239124,0.012568482114083145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006445375443119562,0.0,0.0,0.0,0.0,0.0,0.0,0.003222687721559781,0.0006445375443119562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003222687721559781,0.0,0.0,0.0,0.0,0.0,0.0012890750886239124,0.0,0.0,0.0,0.0,0.0019336126329358686,0.0003222687721559781,0.0,0.0,0.0,0.0,0.0006445375443119562,0.0,0.0,0.0
2016-Jan,0.0,0.03930455720406501,0.0,0.0,0.0007081902198930633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007081902198930633,0.0,0.0,0.00035409510994653166,0.0,0.0,0.0,0.00035409510994653166,0.0007081902198930633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003895046209411848,0.0007081902198930633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035409510994653166,0.0,0.0,0.0,0.0,0.0035409510994653167,0.0,0.0028327608795722533,0.0,0.0,0.0,0.0,0.0,0.0007081902198930633,0.0,0.0,0.00035409510994653166,0.00424914131935838,0.0,0.0,0.001062285329839595,0.0,0.004603236429304911,0.0,0.0,0.0,0.0,0.00035409510994653166,0.0,0.0,0.0,0.0,0.0,0.0,0.00035409510994653166,0.0,0.0,0.06019616869091038,0.0,0.0,0.0,0.0,0.0,0.0,0.0007081902198930633,0.0,0.0,0.0,0.00035409510994653166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035409510994653166,0.0,0.0,0.0,0.0007081902198930633,0.011685138628235545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017704755497326584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035409510994653166,0.0007081902198930633,0.0007081902198930633,0.0,0.0,0.0,0.00212457065967919,0.001062285329839595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-Jul,0.0,0.0015122301614305697,0.0,0.0,0.0003780575403576424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003780575403576424,0.0,0.0,0.0,0.0,0.0003780575403576424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026464027825034973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022683452421458548,0.0,0.0015122301614305697,0.0003780575403576424,0.0,0.0,0.0,0.0022683452421458548,0.0,0.0,0.0,0.0,0.006048920645722279,0.0,0.0,0.0018902877017882122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06426978186079922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022683452421458548,0.0003780575403576424,0.0,0.0,0.0,0.0,0.0,0.0003780575403576424,0.0022683452421458548,0.0,0.0,0.0,0.0,0.0007561150807152848,0.0,0.0,0.0,0.0,0.0,0.0,0.0003780575403576424,0.0,0.0,0.0,0.0,0.0,0.0,0.0018902877017882122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003780575403576424,0.0003780575403576424,0.0,0.0,0.0,0.0,0.0022683452421458548,0.0003780575403576424,0.0,0.0,0.0,0.0,0.0018902877017882122,0.0,0.0,0.0
2016-Jun,0.0,0.000737517516041006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001106276274061509,0.0,0.0,0.0,0.0,0.0,0.0,0.000368758758020503,0.000368758758020503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007743933918430562,0.001106276274061509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004793863854266538,0.0,0.0,0.000368758758020503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008850210192492072,0.0,0.0,0.001475035032082012,0.0,0.000368758758020503,0.0,0.0,0.0,0.0,0.0,0.000737517516041006,0.0,0.0,0.0,0.0,0.0,0.000368758758020503,0.0,0.0,0.054207537429013936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000737517516041006,0.0,0.0,0.001843793790102515,0.0,0.0,0.0,0.000737517516041006,0.014381591562799615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000368758758020503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000368758758020503,0.000368758758020503,0.0,0.0,0.0,0.0,0.0,0.001106276274061509,0.0,0.0,0.0,0.00368758758020503,0.0,0.0,0.0
2016-Mar,0.0,0.001093972213105787,0.0,0.0,0.0003646574043685957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003646574043685957,0.0003646574043685957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004375888852423148,0.0003646574043685957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007293148087371914,0.0,0.0,0.0,0.0,0.003281916639317361,0.0,0.0007293148087371914,0.0014586296174743827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007293148087371914,0.017503555409692593,0.0,0.0,0.0014586296174743827,0.0,0.002187944426211574,0.0,0.0,0.0,0.0,0.0,0.002187944426211574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05323998103781497,0.0,0.0,0.0,0.0,0.0,0.0,0.0003646574043685957,0.0,0.0,0.0,0.0003646574043685957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025526018305801696,0.020785472049009955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014586296174743827,0.0007293148087371914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003646574043685957,0.0,0.0,0.0,0.0,0.001093972213105787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-May,0.0,0.0,0.0,0.0,0.0,0.0,0.00038880248833592535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006609642301710731,0.00038880248833592535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011664074650077762,0.0,0.0,0.0,0.0,0.0027216174183514776,0.0,0.0007776049766718507,0.0,0.0,0.0,0.0,0.0023328149300155523,0.0,0.0,0.0,0.0,0.004665629860031105,0.0,0.0,0.00038880248833592535,0.0,0.006998444790046656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038880248833592535,0.0,0.0,0.060653188180404355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038880248833592535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007776049766718507,0.0,0.0007776049766718507,0.0,0.0,0.0,0.0,0.016329704510108865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038880248833592535,0.0,0.0011664074650077762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027216174183514776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038880248833592535,0.0,0.0,0.0,0.0,0.0,0.0007776049766718507,0.00038880248833592535,0.0,0.0,0.0,0.0023328149300155523,0.0,0.0,0.0,0.0,0.0,0.0007776049766718507,0.0,0.0,0.0
2016-Nov,0.0,0.0010272565401999725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003424188467333242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007875633474866457,0.0006848376934666484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013696753869332967,0.0,0.0,0.0,0.0,0.005478701547733187,0.0,0.0006848376934666484,0.0,0.0,0.0,0.0,0.005136282700999863,0.0,0.0,0.0,0.0,0.014381591562799617,0.0,0.0,0.0013696753869332967,0.0,0.002396931927133269,0.0003424188467333242,0.0006848376934666484,0.0,0.0,0.0,0.003424188467333242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05136282700999863,0.0,0.0,0.0003424188467333242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003424188467333242,0.0,0.0,0.0,0.0,0.0,0.0,0.0006848376934666484,0.0006848376934666484,0.0,0.001712094233666621,0.0,0.0,0.0,0.0013696753869332967,0.015408848102999589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003424188467333242,0.0,0.0003424188467333242,0.0,0.0,0.0,0.0,0.0,0.0,0.001712094233666621,0.0010272565401999725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010272565401999725,0.0,0.0,0.0,0.0,0.0003424188467333242,0.0,0.0,0.0,0.0,0.0003424188467333242,0.0,0.0,0.0
2016-Oct,0.0,0.00036532349395389615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00036532349395389615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00474920542140065,0.00036532349395389615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00036532349395389615,0.0,0.0,0.0,0.0,0.004383881927446754,0.0,0.0,0.00036532349395389615,0.0,0.0,0.0,0.002191940963723377,0.0007306469879077923,0.00036532349395389615,0.0,0.0,0.010959704818616885,0.0,0.0,0.0010959704818616885,0.0,0.0007306469879077923,0.0,0.0,0.0,0.0,0.0,0.002922587951631169,0.0,0.0,0.0,0.0,0.0,0.00036532349395389615,0.0,0.0,0.07233405180287143,0.0,0.0,0.00036532349395389615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007306469879077923,0.0,0.0010959704818616885,0.0,0.0,0.0,0.002557264457677273,0.02191940963723377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007306469879077923,0.0,0.00036532349395389615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00036532349395389615,0.0,0.0,0.0,0.0,0.00036532349395389615,0.0,0.0,0.0,0.0,0.0014612939758155846,0.0,0.0,0.0
2016-Sep,0.0,0.00033608926530886605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033608926530886605,0.00033608926530886605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036969819183975262,0.0006721785306177321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033608926530886605,0.0,0.0,0.0,0.0,0.004033071183706392,0.0,0.001008267795926598,0.00033608926530886605,0.0,0.0,0.0,0.004033071183706392,0.0006721785306177321,0.0,0.0,0.0013443570612354642,0.012099213551119177,0.0,0.0,0.0006721785306177321,0.0,0.002352624857162062,0.0,0.0,0.0,0.0,0.0,0.0013443570612354642,0.0,0.0,0.0,0.0,0.0,0.00033608926530886605,0.0,0.0,0.07830879881696579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006721785306177321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033608926530886605,0.0,0.0,0.0,0.0,0.008066142367412784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033608926530886605,0.0,0.0006721785306177321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026887141224709284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006721785306177321,0.0,0.0,0.0,0.0,0.00033608926530886605,0.0,0.0,0.0,0.0,0.00033608926530886605,0.0,0.0,0.0
2017-Apr,0.0,0.0012932846196126613,0.0,0.0,0.0,0.0,0.00032332115490316533,0.0,0.0,0.0,0.0,0.0,0.0,0.0006466423098063307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032332115490316533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008406350027482298,0.00032332115490316533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032332115490316533,0.0,0.0,0.00032332115490316533,0.0,0.003233211549031653,0.0,0.0009699634647094959,0.00032332115490316533,0.0,0.0,0.0,0.0009699634647094959,0.0,0.0,0.0,0.0,0.013579488505932942,0.0,0.0,0.0006466423098063307,0.0,0.0038798538588379838,0.0,0.0,0.0,0.0,0.0006466423098063307,0.0,0.0,0.0,0.0,0.0,0.0,0.0006466423098063307,0.0,0.0,0.04914481554528113,0.0,0.0,0.0,0.0,0.0,0.0,0.00032332115490316533,0.0,0.0,0.0,0.00032332115490316533,0.0,0.0,0.0,0.0,0.0,0.0,0.0006466423098063307,0.0006466423098063307,0.0006466423098063307,0.0012932846196126613,0.0,0.0,0.0,0.0012932846196126613,0.01163956157651395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009699634647094959,0.0,0.00032332115490316533,0.0,0.0,0.0,0.0,0.0,0.0,0.0016166057745158266,0.00032332115490316533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019399269294189919,0.0,0.0,0.0,0.0,0.0,0.0009699634647094959,0.0,0.0,0.0
