"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Predictive Analysis Techniques of Disease using Machine Learning","R. Naaz; V. Karunakaran","Department of Computing Science & IT, Teerthanker Mahaveer University, Moradabad, India; Department of Computer Science and Engineering, Jain University, Bangalore, India","2022 Fourth International Conference on Emerging Research in Electronics, Computer Science and Technology (ICERECT)","15 Mar 2023","2022","","","1","6","Electronic data have collected because of the health care area's boundless reception of PC based innovation. The primary goal of this essay is to discuss data mining's application to the provision of medical care. These data mining methods can also be applied in a number of examination and educational settings. The quickest arising area of clinical science is the Smart Health Prediction System. One area of computer science called data mining uses the information already available in the clinical field to estimate the event of diseases. We can learn from groups of large datasets by extracting new patterns using database management and machine learning tools. In this research paper, we examine different algorithmic data mining strategies that have been applied to the prediction of illness. Health organizations frequently use data mining to categorize diseases like diabetes and cancer in bioinformatics research. The review on how data mining methods are joined with machine learning to anticipate diseases in light of client side effects is made in the accompanying paper.","","978-1-6654-5635-7","10.1109/ICERECT56837.2022.10060049","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10060049","Data mining;Diseases;Health care;Machine learning;Prediction analysis","Support vector machines;Computer science;Technological innovation;Machine learning algorithms;Smart healthcare;Machine learning;Prediction algorithms","","","","","","15","IEEE","15 Mar 2023","","","IEEE","IEEE Conferences"
"Hybrid Technology Based Smart Hostel Management System Using Artificial Intelligence and Internet of Things","S. Bhardwaj; V. K; M. F. Ansari; B. P. Dash; P. Sharma; D. P. Singh","Department of Computer Applications, Dr. A.P.J. Abdul Kalam Technical University, Lucknow, India; Department of Mechanical Engineering, JAIN University, Bangalore, India; Department of Information Technology, University of the Cumberlands, Williamsburg, USA; School of computer and information sciences, University of the Cumberlands, Williamsburg, USA; Department of Information Technology, University of the Cumberlands, Williamsburg, USA; Department of Computer Science & Engineering, Graphic Era Deemed to be University, Dehradun, India","2022 Fourth International Conference on Emerging Research in Electronics, Computer Science and Technology (ICERECT)","15 Mar 2023","2022","","","1","5","Notably in the last ten years, the number of learning organizations throughout the globe has grown at an unmatched pace. Teaching has now reached homesteads thanks to the growth. As a consequence, worldwide literacy levels have increased significantly in recent decades. As per reports, just 12% of the populace knew comprehend and write in 1820; nevertheless, data currently show a dramatic shift in or reversal of this trend: Figures prove that amongst 1820 and 2016, the high school graduation rate rose by 72%. If the pace of growth is considered, it is around 4% per five years, rising from 42percentage points in 1970 to 86% in 2015. Proper training has benefited in the development of intelligent people who can easily embrace and establish regulations for a civilized country, improving it and making an important contribution. However, the majority of recently built academic system, particularly dormitory amenities, still manage their possessions and property using outdated traditional methods. After the dotcom boom, digital services and products have advanced significantly. The cost of using the net is also decreasing, and its growth has been facilitated by faster internet. It is simple to assert that contemporary civilization now includes this digital age. The need for a growing percentage of world wide web gadgets has grown due to this change in social cognition from citizenry to bloggers. The popularity of smart homes or other Cellular solutions is rising. Nowadays, using the Internet as a resource to address problems is common. We've been staying in hostels nearly five years, we've discovered a number of major issues that impact every person with the help of the survey and our own findings. We've developed a solid and intelligent conceptual model as part of the technological study that promises to solve these problems by leveraging snipping innovations, notably AI (Artificial Intelligence) and IOT (Internet of Things), with sufficient evidence and verification. We specifically investigated the difficulties experienced in hostels and offered extensive and targeted technical and psychological solution to those issues. With access controls, a rather more subscriber user interface, visual browser layouts, a robust, fast, and access and then use, primarily for students, the developed includes shared that now the drawbacks of conventional hostel work routines are solved.","","978-1-6654-5635-7","10.1109/ICERECT56837.2022.10059715","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10059715","Artificial Intelligence (AI);Hybrid Technology;Internet of Things (IoT);IoT & AI Applications;Smart Hostel Management System","Training;Visualization;Technological innovation;Solid modeling;Smart homes;User interfaces;Solids","","","","","","18","IEEE","15 Mar 2023","","","IEEE","IEEE Conferences"
"Tea Leaf Disease Classification and Tea Bud Identification","S. Jayanthy; V. M. Sathyendraa; K. P. Sumedh; S. Suresh","Department of ECE, Sri Ramakrishna Engineering College (Affiliated to Anna University); Department of ECE, Sri Ramakrishna Engineering College (Affiliated to Anna University); Department of ECE, Sri Ramakrishna Engineering College (Affiliated to Anna University); Department of ECE, Sri Ramakrishna Engineering College (Affiliated to Anna University)","2022 Fourth International Conference on Emerging Research in Electronics, Computer Science and Technology (ICERECT)","15 Mar 2023","2022","","","1","5","Tea is one of the popular and widely cultivated plantation crops in Tamil Nadu. Their productions are affected by different diseases that affect them. The quality of the tea leaves and bud needs to be monitored to increase the profit. In this paper a model is implemented using deep learning and machine learning techniques to detect the common diseases that affect the tea leaves and to classify the tea bud whether they are in the right stage to be plucked or not which signifies the high-quality and low-quality bud respectively. In this project two algorithms namely CNN and SVM are implemented using real time dataset. Since deep learning requires a large dataset for training. 1050 images for tea leaves disease detection and 262 images for tea bud classification are collected in real time and augmentation on these images is carried out to increase the number of input images. In CNN Dense-Net Architecture 121 and 201 are implemented for disease and bud classification which with deep convolution layers gives a high accuracy of 96.703% and 96.923% respectively. In SVM the same convolution model is built and converted into an SVM kernel which gives better results than regular implementation with an accuracy as 65.934% and 73.077% for disease and bud classification respectively. Evaluation metrics such as Accuracy, Loss, Precision, Recall, F1 Score, Mean Square Error, Mean Absolute Error, Specificity and Sensitivity of the model were analyzed","","978-1-6654-5635-7","10.1109/ICERECT56837.2022.10059683","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10059683","deep learning;machine learning;CNN;SVM;F1 Score;specificity;sensitivity","Support vector machines;Deep learning;Training;Sensitivity;Convolution;Production;Mean square error methods","","","","","","15","IEEE","15 Mar 2023","","","IEEE","IEEE Conferences"
"A Comparative Exploration of Machine Learning Algorithms for Disease Detection","A. K. Saxena; S. H. K.","Department of Computing Science & IT, Teerthanker Mahaveer University, Moradabad, India; Department of Computer Science and Engineering, Jain University, Bangalore, India","2022 Fourth International Conference on Emerging Research in Electronics, Computer Science and Technology (ICERECT)","15 Mar 2023","2022","","","1","5","Alzheimer's disease (Promotion) is an unsolvable ongoing issue that causes cerebral disintegration, which results in memory loss and mental deterioration. Machine learning techniques are widely used in a variety of healthcare disciplines. A remarkable amount of research has gone into characterizing Alzheimer's disease. In order to provide a better understanding of the work that has been completed in the subject of Alzheimer's disease, we have reviewed several articles by various experts that use various machine learning techniques collectively. One of the major problems in recent years has been Alzheimer's disease. Due to this illness, people lost their capacity for comprehension and reasoning, among other things. Applying machine learning research to attractive reverberation imaging (X-ray) techniques can help determine promotion more quickly and may help predict the progression of the disease. It was also possible to predict individual dementia in older adults using Promotion screening data and ML classifiers. The X-ray segment data and the patient's prior states can help in improving the classifier execution to predict the Promotion subject status.","","978-1-6654-5635-7","10.1109/ICERECT56837.2022.10059862","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10059862","Alzheimer's disease Detection;Comparative;Machine Learning Algorithms","Image segmentation;Machine learning algorithms;Imaging;Machine learning;Medical services;Prediction algorithms;Reverberation","","","","","","15","IEEE","15 Mar 2023","","","IEEE","IEEE Conferences"
"Automatic Detection of Dental Cysts in Panoramic Radiography Images using Preprocessing Techniques and Convolutional Neural Networks","J. Thomas; V. Ulagamuthalvi","Department of CSE, Sathyabama Institute of Science and Technology, Chennai, India; Department of CSE, Sathyabama Institute of Science and Technology, Chennai, India","2022 Fourth International Conference on Emerging Research in Electronics, Computer Science and Technology (ICERECT)","15 Mar 2023","2022","","","1","6","Mouth-related pathologies represent an important challenge for public authorities. To develop a methodology, through studies on Computer Vision techniques, for the automatic identification of dental cysts in panoramic radiography images, providing Dental professionals with an alternative to aid in the interpretation of these images. For this purpose, two CNN architectures were analyzed for classification and experimentation using image pre-processing techniques. One such proposal, using morphological contrast, had a better performance, with a precision of 0.937 and an F1 score of 0.847.","","978-1-6654-5635-7","10.1109/ICERECT56837.2022.10060124","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10060124","Artificial Intelligence;Machine Learning;Dentists;Orthodontics;Convolutional Neural Networks","Radiography;Measurement;Pathology;Image segmentation;Computer vision;Computer architecture;Teeth","","","","","","22","IEEE","15 Mar 2023","","","IEEE","IEEE Conferences"
"Bangla License Plate Detection and Recognition System with YOLOv7 and Improved Custom OCR Engine","S. U. Ahmed; F. B. F. Maisha; M. Hossam-E-Haider","Department of Electrical, Electronic and Communication Engineering, Military Institute of Science & Technology, Dhaka, Bangladesh; Department of Electrical, Electronic and Communication Engineering, Military Institute of Science & Technology, Dhaka, Bangladesh; Department of Electrical, Electronic and Communication Engineering, Military Institute of Science & Technology, Dhaka, Bangladesh","2022 Fourth International Conference on Emerging Research in Electronics, Computer Science and Technology (ICERECT)","15 Mar 2023","2022","","","1","7","The purpose of Automatic License Plate Recognition (ALPR) systems is to locate and recognize License Plate (LP) from moving automobiles present in images. But in order to implement such systems in the actual world, real-time performance in low resource settings is necessary with added external difficulties. Image processing using Deep Neural Network (DNN) models and object localization could address these problems. Despite significant advancements, research projects aimed at creating reliable License Plate Detection (LPD) models with higher detection accuracy while continuing to minimize computational complexity. In this paper, a cascaded architecture for detecting license plates with different versions of YOLOv7 which is state-of-the-art model for object detection and a custom Bangla OCR (Optical Character Recognition) engine has been proposed. For detecting and recognizing our proposed architecture reports 96% accuracy in detecting Bangla License Plates (BLP) and 97% accuracy in recognizing Bangla characters from license plates which outperforms many notable architectures in this domain.","","978-1-6654-5635-7","10.1109/ICERECT56837.2022.10060446","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10060446","ALPR;BLPR;LoG-RSF;OCR;ResNet50;WBF;XGBoost;YOLOv7;YOLOv7-E6E;YOLOv7-X","Computational modeling;Neural networks;Computer architecture;Object detection;Streaming media;Real-time systems;Character recognition","","","","","","21","IEEE","15 Mar 2023","","","IEEE","IEEE Conferences"
"Characterization of Dual Multiresolution Analysis by Orthogonality of System of Functions: An application to communication engineering","Soni; N. Kumar; A. Aggarwal; S. Aggarwal","NIMS University, Jaipur, India; NIMS University, Jaipur, India; SoCS, UPES, Dehradun, UK, India; Graphic Era Hill University, Dehradun","2022 Fourth International Conference on Emerging Research in Electronics, Computer Science and Technology (ICERECT)","15 Mar 2023","2022","","","1","5","In this article, we provide some fundamental Fourier series principles that are useful for addressing issues in electronics and communications, as well as the mathematical equations that these notions play in a variety of computing issues, particularly those requiring communication. The Fourier Transform resolves signals or functions into their vibrational modes. It is utilised in image processing, filtering, signal processing, signal analysis, constructing electrical circuits, and resolving differential equations. This paper contains the generalization of the wavelets form by the multiresolution analysis that consists of the sequence of closed subspaces $\{\mathrm{V}_{\mathrm{t}}:\mathrm{t}\in \mathrm{Z}\}\ \text{of}\ \mathrm{L}^{2}(\mathrm{K})$. We have discussed the local field of positive charactertistic, moreover using the biorthogonal concept, we showed that the set of MRAs forming the pair are work as dual to each other. Also, the wavelets developed by the help of scaling functions of pair of MRAs, actually satisfy the orthogonal property, in addition they moreover form the orthonormal system.","","978-1-6654-5635-7","10.1109/ICERECT56837.2022.10060271","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10060271","MRA;Fourier Transform;Local Fields;Scaling function","Wavelet transforms;Computer science;Image resolution;Fourier transforms;Filtering;Differential equations;Fourier series","","","","","","48","IEEE","15 Mar 2023","","","IEEE","IEEE Conferences"
"A Novel Simulation Framework Towards Optimizing secure Data Transmission in Internet-of-Things","G. S. Rapate; N. C. Naveen","Department of Computer Science & Engineering, PESU, Bengaluru, India; Department of CSE, JSS Academy of Technical Education, Bengaluru, India","2022 Fourth International Conference on Emerging Research in Electronics, Computer Science and Technology (ICERECT)","15 Mar 2023","2022","","","1","5","Simulation-based modelling is one of the cost effective mechanism in order to assess the effectiveness and practicality of solution towards solving real-world problems. This paper reviews existing simulation-based approaches in IoT to find that it still lacks sufficient security measures as well as energy efficiency. Hence, this paper contributes by presenting a novel simulation-based model which is capable of identifying the key based threats and successfully perform authentication using a novel hashing-based security function unlike any complex and iterative cryptographic methods. The study's results demonstrated that the simulation model that has been developed can successfully offer improved energy efficiency and resistance to key-based attacks in IoT.","","978-1-6654-5635-7","10.1109/ICERECT56837.2022.10060016","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10060016","Wireless Sensor Network;Internet-of-Things;Security;key management;key-based attack;Cryptography","Wireless communication;Resistance;Wireless sensor networks;Energy measurement;Energy efficiency;Data models;Encryption","","","","","","44","IEEE","15 Mar 2023","","","IEEE","IEEE Conferences"
"Energy-efficiency Enhancement using a Novel Dots Protocol based on Scheduler in WSNs Wildfire Application","C. N. Praba; D. Kalaivani","Department of Computer Science, Dr. SNS Rajalakshmi College of Arts and Science, Coimbatore, India; Department of Computer Technology, Dr. SNS Rajalakshmi College of Arts & Science, Coimbatore, India","2022 Fourth International Conference on Emerging Research in Electronics, Computer Science and Technology (ICERECT)","15 Mar 2023","2022","","","1","7","“Forest Fires (FF)” have become far more frequent in current decades for several reasons, including people's activity and environmental disruption. In this study, we will discuss the structure of a “Wireless Sensor Network (WSN)” and a data-gathering technique for FF detection in actual environments. The energy efficiency is crucial due to the “Sensor Node (SN)” constrained processing capability and minimum power battery. Extensive study is required to address these concerns. The SNs must be placed as closely together as feasible so that the whole forest can be monitored. Such an implementation strategy produces a crowded network environment in which SNs' coverage could intersect. To achieve the coverage goal, the basic requirement is to activate all SNs following installation. Together all SNs inside these overlapping areas are left “ON” which will reduce the lifespan of the network. Some of the SNs were put into an “Active-State (AS)” whereas others are left in a “Sleep-State (SS)” strategy that may be used to prolong the network's lifespan and preserve its coverage. Our study proposes a new protocol called the “Dynamic Optimized Time Scheduler (DOTS)” based on clustering to deal with the network lifespan problem from two angles. At first, the “Enhanced Sleeping Scheduler (ESS)” method is used to keep a small group of SNs in AS to guard the target while the rest of the SNs in the SS. The next will be for SNs to occasionally share the data they've collected locally with one another. The primary use of this concept is to update receivers only after an update has taken place. We examine the “Energy Efficiency”, “Packet Delivery Ratio”, “Throughput”, and “Routing Overhead” of the proposed DOTS protocol in comparison to the “Clustering-based Compression-Aggregation (CCA)” and the “Tunicate Swarm Algorithm (TSA)” existing protocols in the WSN.","","978-1-6654-5635-7","10.1109/ICERECT56837.2022.10060020","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10060020","Forest Fire;Wireless Sensor Networks;Energy Efficiency;Clustering;Scheduling","Wireless sensor networks;Protocols;Clustering algorithms;Forestry;Spread spectrum communication;US Department of Transportation;Throughput","","","","","","17","IEEE","15 Mar 2023","","","IEEE","IEEE Conferences"
"Monitoring and Facilitating Students Programming Skill Development using Robotic Process Automation (RPA) and Artificial Intelligence (AI)–A Case Study","M. Somasundaram; V. Sumitra; R. S. P. V. Vardan; B. Sakthipriya; K. Pavithra; M. K. Nivedha","R.M.K. Engineering Colleg, Chennai, India; R.M.K. Engineering Colleg, Chennai, India; R.M.K. Engineering Colleg, Chennai, India; R.M.K. Engineering Colleg, Chennai, India; R.M.K. Engineering Colleg, Chennai, India; R.M.K. Engineering Colleg, Chennai, India","2022 Fourth International Conference on Emerging Research in Electronics, Computer Science and Technology (ICERECT)","15 Mar 2023","2022","","","1","6","Students are provided with an online training program Programming Skill Development. The Program conducts programming tests every day by which the students have to solve programming problems within the given time duration. Based on the solutions given by students, a daily report is generated by the online training program. Robotic Process Automation (RPA) can be effectively used to generate more reports (based on the above data) daily focused on students' attendance, problems solved and other details categorized as the students' mentors. As each mentor has about 20 to 25 students, the mentor can use the reports further to analyze the performance and individually mentor and guide the students. The paper describes an RPA- based reporting tool developed using UiPath and implemented successfully in the Department of Electronics and Communication (ECE) of R.M.K. Engineering College for about 540 students and 35 faculty members as mentors. Currently, further enhancements are planned in the tool to provide more useful reports based on Artificial Intelligence (AI) principles. Reports will include the students' cumulative past performance in the programming, areas of his/her strengths and weaknesses in the programming skills (like the type of problems solved: arithmetic, logical, etc., type of errors: logic or programming language-related, etc.). The RPA- based tool will also enable such analysis to be sent to each student's email automatically using a software bot so that he/she can plan for improvement.","","978-1-6654-5635-7","10.1109/ICERECT56837.2022.10060772","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10060772","Robotic Process Automation;Artificial Intelligence;RPI","Training;Intelligent automation;Programming;Chatbots;Software;Artificial intelligence;Robots","","","","","","26","IEEE","15 Mar 2023","","","IEEE","IEEE Conferences"
"Way Forward to Digital Society – Digital Transformation of Msmes from Industry 4.0 to Industry 5.0","K. Bhatt; S. M. Kumar","School of Engineering and Technology, CMR University, Bangalore, India; School of Engineering and Technology, CMR University, Bangalore, India","2022 Fourth International Conference on Emerging Research in Electronics, Computer Science and Technology (ICERECT)","15 Mar 2023","2022","","","1","6","Digital Transformation is a new buzz word in industrial world which transforms the physical world into virtual space. It leverages the implementation of digital technologies to accelerate the growth of the industry/business. It refers to automation, digitalization of process, infrastructure, organization, management with the help of Industry 4.0 technologies like Cloud computing, 5G& 6G, analytics, Big data, Additive manufacturing, Artificial Intelligence, augmented reality, cyber-physical system, smart sensors, IoT Platforms, cloud computing. The field is continuously evolving and shaping the future of Medium, Small and micro industries (MSMEs). Digital Transformation (DX) provides opportunities and possibilities to MSMEs to accelerate their growth via recent disruption in technologies and its attached benefits. The industry is shifting towards virtual work from mechanized systems leveraging benefits of industry 4.0 practices like AI, big data, Intelligent network system, machine learning, strong network connection and making effective use of digital transformation. Since end users' requirements and consumption of goods keep increasing product industry 5.0 is gaining much attention which refers to the integration of Artificial Intelligence matching to the level of human capabilities. This paper discusses the evolution of industry 4 and emerging I4.0 technology, major drivers and factors impacting the implementation of I4.0 practices. It also covers the paradigm shift in how next-generation industry is getting shifted with the help of I5.0. It highlights the prospects of the development of technologies that is contributing to the transition of Industry 4.0 to Industry 5.0. This study provides a high-level overview of industry 4.0, its emergences and emerging technologies and transition from Industry 4.0 to Industry 5.0. This paper also highlights the main components of Industry 5.0 and how digital transformation can be moved from machine to human-machine collaboration.","","978-1-6654-5635-7","10.1109/ICERECT56837.2022.10060517","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10060517","Industry 4.0;Industry 5.0;Digital transformation;MSMEs;Artificial intelligence;Digital framework;Maturity Model;Assessment;multicomponent technologies;Virtualization and interconnection of MSMEs;Digital Society;Digital Manufacturing;Internet of things;Personalization","Industries;Productivity;Cloud computing;Intelligent networks;Computational modeling;Transforms;Big Data","","","","","","29","IEEE","15 Mar 2023","","","IEEE","IEEE Conferences"
"Smart Bus Fleet Management System Using IoT","S. Desai; R. Suthar; V. Yadav; V. Ankar; V. Gupta","Department of Electronics and Telecommunication Engineering, Yeshwantrao Chavan college of Engineering, Nagpur, India; Department of Electronics and Telecommunication Engineering, Yeshwantrao Chavan college of Engineering, Nagpur, India; Department of Electronics and Telecommunication Engineering, Yeshwantrao Chavan college of Engineering, Nagpur, India; Department of Electronics and Telecommunication Engineering, Yeshwantrao Chavan college of Engineering, Nagpur, India; Department of Electronics Engineering, Shri Ramdevbaba college of Engineering and Management, Nagpur, India","2022 Fourth International Conference on Emerging Research in Electronics, Computer Science and Technology (ICERECT)","15 Mar 2023","2022","","","01","06","Resource and time management is very crucial in everyday living. To avoid economic loss, non-renewable resources, such as fuel, must be managed effectively. This problem must be addressed with a proper solution. A bus is a common method of transportation in everyday life that provides a low-cost way to go from point A to point B. But there are also some problems related to this, like often valuable time of passengers getting wasted waiting for their bus without knowing the bus's predicted arrival time and position, as well as also if we look at the management side, managing the fleet is itself a tedious task. Every bus fleet organization must assure the safety of its passengers, and a reliable and secure transportation service is required. The proposed system provides real-time data of a variety of vehicle features, including location, route, speed, passenger list, and driver compliance, schedule and more. In this system, we use the Raspberry Pi 3b+ to connect GPS, RFID, and PIR technologies to a Firebase server Cloud over WiFi. The vehicle's current geographic coordinates are determined using a Neo 6M GPS module. PIR sensor module is used to get a count of passengers in the vehicle. An RFID card Module is used to track passengers for fare calculation and with perspective of the safety and security of passengers. All the data from the used module is sent over the real-time database which we have used at firebase and the data can be accessed by the passengers, fleet manager, and the driver by using a website. A website is used to show all the data to the passengers and also to the fleet manager who is managing the bus and the drivers.","","978-1-6654-5635-7","10.1109/ICERECT56837.2022.10059646","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10059646","Vehicle Tracking;Raspberry Pi;IoT;Smart Bus;Fleet management;Firebase","Databases;Real-time systems;Hardware;Software;Safety;Task analysis;Wireless fidelity","","","","","","15","IEEE","15 Mar 2023","","","IEEE","IEEE Conferences"
"Smart Farming Techniques For Precision Agriculture","M. Boralkar; S. G. S. Yadav","Dept. Of ETE, M S Ramaiah Institute of Technology, Bangalore, India; Dept. Of ETE, M S Ramaiah Institute of Technology, Bangalore, India","2022 Fourth International Conference on Emerging Research in Electronics, Computer Science and Technology (ICERECT)","15 Mar 2023","2022","","","1","7","Agriculture undoubtedly among the most significant and popular practiced employment in India, & it plays crucial role in the growth of our country. In the passing year, there's been tremendous advancement throughout the computer vision domain of object identification. A further breakthrough is the utilization of computer vision applications in agricultural to boost precision farming. This project demonstrates object identification in both pictures and videos, which might be useful for farmers to recognize and count the same thing taken in a photo or in real time. The YOLO approach is used in Matlab ® employing Image Labeler that detect an object, identify tomatoes, and count the quantity of tomatoes","","978-1-6654-5635-7","10.1109/ICERECT56837.2022.10060521","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10060521","Object Detection;CV;GLCM;YOLO;Artificial Intelligence Machine Learning;MATLAB","Smart agriculture;Computer science;Computer vision;Employment;Real-time systems;Object recognition;Videos","","","","","","20","IEEE","15 Mar 2023","","","IEEE","IEEE Conferences"
"Soil Quality Identifying and Monitoring Approach for Sugarcane Using Machine Learning Techniques","S. P. N; H. P. M. Kumar","Dept. of MCA, PES College of Engineering, Mandya, India; Dept. of MCA, PES College of Engineering, Mandya, India","2022 Fourth International Conference on Emerging Research in Electronics, Computer Science and Technology (ICERECT)","15 Mar 2023","2022","","","1","5","Farming is the major occupation in India and farmers are the backbone of India. Over 70 percent of people are empowered by farming. Mandya district is one of the most agriculturally prosperous districts in Karnataka. Farming is the dominant activity in the district. Sugarcane is one of the major crops of the district. The salient provenance for farming is soil. By adapting the traditional methods of farming and adding chemical fertilizers without any recommendation, soil is losing its essence. Technologies play a major role in farming. Like smart home, smart city, many researchers are working towards smart farming. As soil is the salient provenance of farming, identifying the chemical, physical and biological parameters in the soil and monitoring the soil quality will assist farmers to be aware of the soil fertility and crop suggestions. To assist growers, proposing an approach to identifying and monitoring the quality of the soil in a modern way for the betterment of farming and to retain the fertile soil for the future generation. In this approach, use machine learning techniques (Random Forest Algorithm) to monitor the quality of the soil, decide the quantity of fertilizers to be added to the soil, and crop rotation.","","978-1-6654-5635-7","10.1109/ICERECT56837.2022.10059793","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10059793","Machine learning;random forest algorithm;soil fertility;crop suggestions;crop rotation;smart farming","Smart agriculture;Machine learning algorithms;Smart cities;Crops;Smart homes;Soil;Monitoring","","","","","","16","IEEE","15 Mar 2023","","","IEEE","IEEE Conferences"
"An Automatic System for Identifying and Categorizing Tribal Clothing Based on Convolutional Neural Networks","A. Islam; T. Chowdhury; M. Hossain; N. Nahid; A. I. Rifat","Department of Computer Science and Engineering, Sylhet Engineering College, Sylhet, Bangladesh; Department of Computer Science and Engineering, Sylhet Engineering College, Sylhet, Bangladesh; Department of Computer Science and Engineering, Sylhet Engineering College, Sylhet, Bangladesh; Department of Computer Science and Engineering, Sylhet Engineering College, Sylhet, Bangladesh; Department of Computer Science and Engineering, American International University, Dhaka, Bangladesh","2022 Fourth International Conference on Emerging Research in Electronics, Computer Science and Technology (ICERECT)","15 Mar 2023","2022","","","1","6","The quantity of internet businesses providing tribal clothes is constantly increasing, and people tend to exaggerate how often they shop at such sites. However, we are concerned about the authenticity of the outfits. The study recommends using Convolutional Neural Networks (CNN) to automatically identify and categorize authentic images of particular tribal dresses used by some Bangladeshi tribes into predetermined categories. The study's impetus comes from the expansion of commerce and the desire to spread these traditional clothes over the globe. In order to categorize the clothing, we obtained images from actual tribal residences, shops, and a few online marketplaces. To that end, we made an effort to provide a dataset we've labeled “TribalBd,” which has 680 samples, including six different classes. Then, use the YOLOv5, YOLOv6, and YOLOv7 models to put these datasets for detection and classification on our CNN. As a means of evaluating the efficacy of our model, we have experimented with a number of different CNN topologies and tweaks. We put the model through its tests with YOLOv6 and YOLOv7. YOLOv5 achieved the best results among these models. The final result shows that the YOLOv6 model gives 86.24%, the YOLOv7 model gives 71.28% accuracy whereas YOLOv5 gives 89.97% accuracy in classifying the images in the training and testing sets which are best compared to the other two models.","","978-1-6654-5635-7","10.1109/ICERECT56837.2022.10060409","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10060409","Tribal dress;Monipuri;Chakma;Convolution Neural Network (CNN)","Training;Computer science;Computational modeling;Clothing;Neural networks;Topology;Convolutional neural networks","","","","","","17","IEEE","15 Mar 2023","","","IEEE","IEEE Conferences"
"Evaluation of ARIMA, Facebook Prophet and a boosting algorithm framework for monthly precipitation prediction of a semi-arid district of north Karnataka, India","C. K. K; S. D. Barma; N. Bhat; R. Girisha; K. C. Gouda","Department of Computer Science and Engineering, Siddaganga Institute of Technology, Tumkur, Karnataka, India; Department of Water Resources and Ocean Engineering, National Institute of Technology Karnataka Surathkal, Mangalore, Karnataka, India; Department of Computer Science and Engineering, SMVITM, Bantakal, Udupi, Karnataka, India; Dept. of Computer Science and Engineering, PES College of Engineering, Mandya, Karnataka, India; CSIR Fourth Paradigm Inst, Bangalore, Karnataka, India","2022 Fourth International Conference on Emerging Research in Electronics, Computer Science and Technology (ICERECT)","15 Mar 2023","2022","","","1","5","This study evaluates ARIMA, Facebook Prophet and a new boosting algorithm framework known as ThymeBoost for time series prediction of monthly precipitation of Belagavi district (semi-arid) in Karnataka. The dataset was divided into three periods (1901–2002, 1951- 2002, and 1971 - 2002). The first 70% of the data for each period was applied for training while the rest for testing. Also, the datasets were used in two different forms for both training and testing. In the first set, raw data was used as it is, and the second set of data was used after normalizing the time series using the min-max concept (between 0 and 1). However, the normalized data were de-normalized for each period for performance metrics estimation. ThymeBoost is the best model for the first period of raw data and the second period of normalized data. In contrast, Prophet outperforms all other models for the normalized data in terms of all four measures. For the second period of raw data, no model emerged as the best model in terms of all performance metrics. Therefore, all three models performed similarly for the third period of raw and normalized data.","","978-1-6654-5635-7","10.1109/ICERECT56837.2022.10059717","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10059717","precipitation;semi-arid region;ARIMA;Prophet;ThymeBoost","Training;Measurement;Precipitation;Social networking (online);Time series analysis;Estimation;Prediction algorithms","","","","","","17","IEEE","15 Mar 2023","","","IEEE","IEEE Conferences"
