"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Double SOI substrates for Advanced Technologies","W. Schwarzenbach; G. Besnard; G. Chabanne; B. . -Y. Nguyen","SOITEC, Parc Technologique des Fontaines, Bernin, F-38926 Crolles, France; SOITEC, Parc Technologique des Fontaines, Bernin, F-38926 Crolles, France; SOITEC, Parc Technologique des Fontaines, Bernin, F-38926 Crolles, France; SOITEC, Parc Technologique des Fontaines, Bernin, F-38926 Crolles, France","2019 IEEE SOI-3D-Subthreshold Microelectronics Technology Unified Conference (S3S)","20 Jan 2021","2019","","","1","2","Beyond conventional FinFet & FD-SOI device architectures, Complementary FET (CFET) is considered. To support this 3D approach, improving integration, manufacturing and paving the way to performance booster introduction, engineered substrates are proposed. Double SOI material availability for sampling is demonstrated with FinFet compliant layer thicknesses and remarkable layer integrity at early-stage.","2573-5926","978-1-7281-3523-6","10.1109/S3S46989.2019.9320657","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9320657","Double SOI;Complementary FET","Substrates;Silicon-on-insulator;FinFETs;Bonding;Three-dimensional displays;Manufacturing;Field effect transistors","MOSFET;semiconductor device manufacture;silicon-on-insulator","3D approach;FinFet compliant layer thickness;FinFet device architectures;performance booster;CFET;complementary FET;double SOI substrates;layer integrity;double SOI material availability;engineered substrates;Si","","1","","6","IEEE","20 Jan 2021","","","IEEE","IEEE Conferences"
"High Breakdown Voltage MESFETs Integrated with SOI CMOS Technologies","T. Thornton","School of Electrical, Computer, and Energy Engineering, Arizona State University, Tempe, AZ, USA","2019 IEEE SOI-3D-Subthreshold Microelectronics Technology Unified Conference (S3S)","20 Jan 2021","2019","","","1","1","The high-voltage, high-current, and RF applications of SOI MESFETs are reviewed. Seamless integration of the MESFETs with highly scaled CMOS technologies enables a variety of RF and mixed-signal applications that can be simulated using industry standard device models.","2573-5926","978-1-7281-3523-6","10.1109/S3S46989.2019.9320668","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9320668","silicon-on-insulator;MESFETs;CMOS;power devices;power amplifiers;K-band;TOM3 and Angelov models","MESFETs;Radio frequency;CMOS technology;Integrated circuit modeling;Semiconductor device modeling;Power amplifiers;Wireless communication","CMOS integrated circuits;mixed analogue-digital integrated circuits;power MESFET;semiconductor device breakdown;semiconductor device models;silicon-on-insulator","SOI CMOS technologies;RF applications;SOI MESFET;seamless integration;scaled CMOS technologies;mixed-signal applications;high breakdown voltage MESFET;industry standard device model;Si","","","","15","IEEE","20 Jan 2021","","","IEEE","IEEE Conferences"
"A 23 GHz VCO with 13% FTR in 22 nm FDSOI","P. Kumar; J. AL-Eryani; D. Borggreve; E. Böhme; P. P. Bora; E. N. Isa; L. Maurer","Department of Microelectronics and Circuit Design, Universität der Bundeswehr, Neubiberg, Germany; Robert Bosch GmbH, Reutlingen, Germany; Fraunhofer Research Institution for Microsystems and Solid State Technologies EMFT, Munich, Germany; Fraunhofer Research Institution for Microsystems and Solid State Technologies EMFT, Munich, Germany; Fraunhofer Research Institution for Microsystems and Solid State Technologies EMFT, Munich, Germany; Fraunhofer Research Institution for Microsystems and Solid State Technologies EMFT, Munich, Germany; Department of Microelectronics and Circuit Design, Universität der Bundeswehr, Neubiberg, Germany","2019 IEEE SOI-3D-Subthreshold Microelectronics Technology Unified Conference (S3S)","20 Jan 2021","2019","","","1","3","This paper presents a low power, Voltage-Controlled-Oscillator (VCO) designed with an output frequency range from 21.5 GHz to 24.5 GHz. The VCO is designed in 22 nm fully depleted Silicon-on-Insulator (FDSOI) CMOS technology. The backgate-bias is used in the optimization of the total power consumption, and the RF output power of the VCO. The frequency tuning ratio (FTR) of the designed oscillator is 13% and power consumption is 1.8 mW with the supply voltage of 550 mV.","2573-5926","978-1-7281-3523-6","10.1109/S3S46989.2019.9320654","Bundesministerium für Bildung und Forschung; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9320654","millimeter-wave;wideband;FDSOI;VCO;Back-gate bias;Ka Band;IOT","Voltage-controlled oscillators;Tuning;Silicon-on-insulator;Logic gates;Inductors;Radio frequency;Power generation","CMOS integrated circuits;field effect MMIC;low-power electronics;microwave oscillators;silicon-on-insulator;voltage-controlled oscillators","FDSOI;backgate-bias;power consumption;RF output power;frequency tuning ratio;VCO;voltage-controlled-oscillator;silicon-on-Insulator CMOS technology;fully depleted silicon-on-insulator;power 1.8 mW;voltage 550.0 mV;frequency 21.5 GHz to 24.5 GHz;size 22.0 nm;Si","","1","","7","IEEE","20 Jan 2021","","","IEEE","IEEE Conferences"
"Potential of a novel double-sided fully-depleted silicon-on-insulator CMOS architecture for the next-generation monolithic 3D CPUs and SOCs","A. H. Tarakji; N. Chaudhary","Device Organization Unit, Solidi Technologies, Sacramento, CA, United States of America; Semiconductor Engineer consultant (private), Leesburg, VA, United States of America","2019 IEEE SOI-3D-Subthreshold Microelectronics Technology Unified Conference (S3S)","20 Jan 2021","2019","","","1","3","We demonstrate a pathfinding architecture for record CPU performance with clock speed exceeding 20GHz and adequate control of the self-heating and Dark-silicon at these extreme frequencies. The approach relies on the use of double-sided fully-depleted-SOI (DS-FD-SOI) CMOS as key building-blocks in a fully monolithic high-rise 3-Dimentional (3D) CPU. The monolithic 3D architecture embraces a methodic “system-on-top-of-system” approach that effectively suppresses RC-delays by eliminating all global and semi-global on-chip interconnects. The DS-FD-SOI CMOS eliminates the need for Through-Silicon-Vias (TSVs) and enables shorter less resistive vertical interconnections while its secondary Gate contributes further to reducing RC-delays and it also trims the Standby power by up to 4 orders of magnitude. Preliminary simulations on this novel monolithic 3D architecture demonstrates clock-speed up to 20GHz with dynamic losses that are order(s) of magnitude lower than those in today's conventional 2D CPUs that use standard FD-SOI CMOS when these are clocked at 5GHz and interconnected to one another through long global and semi-global interconnects.","2573-5926","978-1-7281-3523-6","10.1109/S3S46989.2019.9320673","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9320673","monolithic 3D;fully-depleted SOI;double-gate","Three-dimensional displays;Logic gates;Transistors;Semiconductor device modeling;Two dimensional displays;Integrated circuit interconnections;Solid modeling","CMOS digital integrated circuits;integrated circuit interconnections;integrated circuit modelling;microprocessor chips;silicon-on-insulator;system-on-chip;three-dimensional integrated circuits","high-rise 3-Dimentional CPU;RC-delays;DS-FD-SOI CMOS;Through-Silicon-Vias;shorter less resistive vertical interconnections;standard FD-SOI CMOS;semiglobal interconnects;pathfinding architecture;record CPU performance;clock speed;self-heating;next-generation monolithic 3D CPU;2D CPU;monolithic 3D architecture;system-on-top-of-system;double-sided fully-depleted-SOI CMOS;TSV;dark silicon;SOC;double-sided fully-depleted silicon-on-insulator CMOS architecture;frequency 20.0 GHz;frequency 5.0 GHz","","","","5","IEEE","20 Jan 2021","","","IEEE","IEEE Conferences"
"P-type Negative Capacitance FinFET with Subthreshold Characteristics and Driving Current Improvement","Z. Zhang; Q. Zhang; Z. Hou; G. Xu; Q. Xu; H. Zhu; H. Yin","Key Laboratory of Microelectronic Devices and Integrated Technologies, Institute of Microelectronics, Chinese Academy of Sciences, Beijing 100029, China; Key Laboratory of Microelectronic Devices and Integrated Technologies, Institute of Microelectronics, Chinese Academy of Sciences, Beijing 100029, China; University of Chinese Academy of Sciences, Beijing 100049, China; Key Laboratory of Microelectronic Devices and Integrated Technologies, Institute of Microelectronics, Chinese Academy of Sciences, Beijing 100029, China; Key Laboratory of Microelectronic Devices and Integrated Technologies, Institute of Microelectronics, Chinese Academy of Sciences, Beijing 100029, China; University of Chinese Academy of Sciences, Beijing 100049, China; University of Chinese Academy of Sciences, Beijing 100049, China","2019 IEEE SOI-3D-Subthreshold Microelectronics Technology Unified Conference (S3S)","20 Jan 2021","2019","","","1","2","In this work, high performance negative capacitance (NC) p-type FinFETs (p-FinFETs) with a 3-nm-thick ferroelectric (FE) hafnium zirconium oxides (Hf0.5Zr0.5O2) layer are fabricated based on a conventional high-κ metal gate (HKMG) FinFETs fabrication flow. The devices show improved drain induced barrier lowering (DIBL) and subthreshold swing (SS) values compared with those of conventional FinFETs with gate lengths (LGs) from 20 nm to 500 nm.","2573-5926","978-1-7281-3523-6","10.1109/S3S46989.2019.9320717","Youth Innovation Promotion Association; Chinese Academy of Sciences; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9320717","FinFET;ferroelectric (FE);hafnium zirconium oxide (Hf  0.5  Zr  0.5  O  2  );negative capacitance (NC);subthreshold swing (SS);low power","FinFETs;Logic gates;Zirconium;Iron;Hafnium;Field effect transistors;Capacitance","capacitance;ferroelectric materials;hafnium compounds;high-k dielectric thin films;MOSFET;semiconductor device manufacture","subthreshold characteristics;driving current improvement;negative capacitance p-type FinFET;ferroelectric hafnium zirconium oxides;high-κ metal gate FinFET fabrication flow;HKMG FinFET fabrication flow;drain induced barrier lowering;DIBL;subthreshold swing values;size 20.0 nm to 500.0 nm;size 3 nm;Hf0.5Zr0.5O2","","","","3","IEEE","20 Jan 2021","","","IEEE","IEEE Conferences"
"Soft Error Tolerance of Standard and Stacked Latches Dependending on Substrate Bias in a FDSOI Process Evaluated by Device Simulation","K. Kojima; J. Furuta; K. Kobayashi","Kyoto Institute of Technology, Japan; Kyoto Institute of Technology, Japan; Kyoto Institute of Technology, Japan","2019 IEEE SOI-3D-Subthreshold Microelectronics Technology Unified Conference (S3S)","20 Jan 2021","2019","","","1","3","Soft error tolerance in a thin BOX FDSOI process depends on substrate bias because soft errors are mainly caused by the parasitic bipolar effect (PBE). Substrate-bias dependence of soft error tolerance is evaluated by changing thickness of a BOX layer by device simulations. We compare the soft error tolerance between standard and stacked flip-flops (FFs). At 10 nm BOX thickness, soft error tolerance of both FFs greatly change by body bias. But at 100 nm BOX thickness, soft error tolerance of standard FF is stable but that of the stacked FF is not stable. The BOX thickness has a large impact on the PBE by the substrate bias.","2573-5926","978-1-7281-3523-6","10.1109/S3S46989.2019.9320705","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9320705","","Latches;Standards;Substrates;Ions;Logic gates;Transistors;Silicon-on-insulator","flip-flops;radiation hardening (electronics);silicon-on-insulator","soft error tolerance;BOX thickness;substrate bias;stacked latches;thin BOX FDSOI process;parasitic bipolar effect;PBE;BOX layer;stacked flip-flops;body bias;size 10.0 nm;size 100.0 nm","","","","7","IEEE","20 Jan 2021","","","IEEE","IEEE Conferences"
"A 0.75-V 58-MHz 340-μW SOTB-65nm 32-point DCT Implementation Based on Fixed-rotation Adaptive CORDIC","N. -T. Bui; T. -T. Hoang; A. Yamamoto; D. -H. Le; C. -K. Pham","University of Electro-Communications (UEC), Chofu-shi, Tokyo 182-8585, Japan; University of Electro-Communications (UEC), Chofu-shi, Tokyo 182-8585, Japan; University of Electro-Communications (UEC), Chofu-shi, Tokyo 182-8585, Japan; University of Electro-Communications (UEC), Chofu-shi, Tokyo 182-8585, Japan; University of Electro-Communications (UEC), Chofu-shi, Tokyo 182-8585, Japan","2019 IEEE SOI-3D-Subthreshold Microelectronics Technology Unified Conference (S3S)","20 Jan 2021","2019","","","1","3","In this paper, a Silicon On Thin Buried-oxide (SOTB) implementation of a 32-point Discrete Cosine Transform (DCT) is presented. The architecture is based on the fixed-rotation adaptive COordinate Rotation DIgital Computer (CORDIC) algorithm.","2573-5926","978-1-7281-3523-6","10.1109/S3S46989.2019.9320693","University of Tokyo; Cadence Design Systems; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9320693","","Discrete cosine transforms;Semiconductor device measurement;Voltage measurement;Very large scale integration;Logic gates;Computer architecture;Throughput","computer architecture;digital arithmetic;digital signal processing chips;discrete cosine transforms;elemental semiconductors;silicon","SOTB;fixed-rotation adaptive CORDIC;discrete cosine transform;fixed-rotation adaptive coordinate rotation digital computer algorithm;silicon on thin buried-oxide;size 65.0 nm;voltage 0.75 V;frequency 58 MHz;Si","","","","7","IEEE","20 Jan 2021","","","IEEE","IEEE Conferences"
"New Pre-Requisites for Steep Sub-Threshold Tunnel Transistors","S. K. Vadlamani; S. Agarwal; E. Yablonovitch","Department of Electrical Engineering and Computer Sciences, University of California, Berkeley, USA; Sandia National Laboratories, Albuquerque, USA; Department of Electrical Engineering and Computer Sciences, University of California, Berkeley, USA","2019 IEEE SOI-3D-Subthreshold Microelectronics Technology Unified Conference (S3S)","20 Jan 2021","2019","","","1","3","One of the major mechanisms of tunnel transistor operation is `energy filtering', which involves current switching by alignment and misalignment of energy levels in the channel of the transistor. Due to the influence of the contacts, the channel energy levels are never perfectly sharp, but have some broadening. The conventional Lorentzian lineshape leads to unacceptably slow algebraic sub-threshold current fall off. In this paper, we argue that the contacts to the tunnel transistor need to be narrowband, heavy-effective mass wires to achieve sharper-than-Lorentzian current switching.","2573-5926","978-1-7281-3523-6","10.1109/S3S46989.2019.9320628","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9320628","Field-effect transistors;quantum dots;resonant tunneling devices","TFETs;Wires;Quantum dots;Tunneling;Energy states;Transistors;Switching circuits","transistors;tunnelling","algebraic subthreshold current fall;steep subthreshold tunnel transistor operation;sharper-than-Lorentzian current switching;Lorentzian lineshape;channel energy levels;energy filtering","","","","7","IEEE","20 Jan 2021","","","IEEE","IEEE Conferences"
"Buried Oxide on Extended Drain MOSFET (BOX EDMOS) for RF applications in FDSOI/Bulk Technology","A. Ivaniukovich; K. Kim; W. Maeng; H. Shin; K. Park; Y. -S. Kim; U. Kwon; D. S. Kim","CAE,Semiconductor R&D Center, Samsung Electronics, Hwaseong-si, South Korea; CAE,Semiconductor R&D Center, Samsung Electronics, Hwaseong-si, South Korea; PA1, Foundry Business, Samsung Electronics, Yongin-si, South Korea; PA1, Foundry Business, Samsung Electronics, Yongin-si, South Korea; PA1, Foundry Business, Samsung Electronics, Yongin-si, South Korea; CAE,Semiconductor R&D Center, Samsung Electronics, Hwaseong-si, South Korea; CAE,Semiconductor R&D Center, Samsung Electronics, Hwaseong-si, South Korea; CAE,Semiconductor R&D Center, Samsung Electronics, Hwaseong-si, South Korea","2019 IEEE SOI-3D-Subthreshold Microelectronics Technology Unified Conference (S3S)","20 Jan 2021","2019","","","1","3","We propose to utilize Buried Oxide (BOX) and Silicon-On-Insulator (SOI) layers as thick oxide and contact field plate on drain drift region of EDMOS. A thick BOX can reduce electric field to minimize hot carrier injection and gate-to-drain overlap capacitance for high cut-off frequency and better reliability. This device shows outstanding DC/RF performance and offer wide flexibility in device engineering for different RF or DC applications in baseline of FDSOI/Bulk CMOS process.","2573-5926","978-1-7281-3523-6","10.1109/S3S46989.2019.9320738","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9320738","BOX;SOI;LDMOS;EDMOS;integration;TCAD","Logic gates;Radio frequency;Silicon-on-insulator;Performance evaluation;Reliability;Electric fields;Research and development","hot carriers;microwave field effect transistors;MOSFET;semiconductor device reliability;silicon-on-insulator","BOX EDMOS;RF applications;Silicon-On-Insulator layers;SOI layers;contact field plate;electric field;hot carrier injection;gate-to-drain overlap capacitance;EDMOS drain drift region;buried oxide on extended drain MOSFET;FDSOI technology;bulk CMOS process","","","","5","IEEE","20 Jan 2021","","","IEEE","IEEE Conferences"
"Power and Variation Improved Near-Vt Standard Cell Library for 28-nm FDSOI","W. -T. Wong; K. Singh; J. Huisken; J. P. de Gyvez","Electronic Systems group, Eindhoven University of Technology, Eindhoven, The Netherlands; Electronic Systems group, Eindhoven University of Technology, Eindhoven, The Netherlands; Electronic Systems group, Eindhoven University of Technology, Eindhoven, The Netherlands; Electronic Systems group, Eindhoven University of Technology, Eindhoven, The Netherlands","2019 IEEE SOI-3D-Subthreshold Microelectronics Technology Unified Conference (S3S)","20 Jan 2021","2019","","","1","2","In this work, a new library is developed for 28-nm FDSOI CMOS technology. The new library is optimized for near-threshold operating voltage of 0.4V by balancing the pull-up/ pull-down networks (PUN/PDN) of logic gates, focusing on device sizing and exploiting poly-biasing feature. With the new library, up to 38% of leakage power consumption savings and up to 9% of dynamic power consumption savings are achieved for a variety of ITC benchmark circuits and an ARM Cortex-M0 as compared to the existing library. Combining the newly developed library with the existing libraries reduces the power consumption even more without any performance and area penalty. Monte Carlo simulations on the critical path delay of the ARM Cortex- M0 shows that the mean and standard deviation decreased by up to 8% and 22%, respectively, improving speed and robustness.","2573-5926","978-1-7281-3523-6","10.1109/S3S46989.2019.9320687","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9320687","","Libraries;Standards;Silicon-on-insulator;Power demand;Delays;Logic gates;Benchmark testing","CMOS logic circuits;integrated circuit design;logic design;logic gates;low-power electronics;Monte Carlo methods;silicon-on-insulator","near-threshold operating voltage;logic gates;device sizing;leakage power consumption savings;dynamic power consumption savings;ITC benchmark circuits;ARM Cortex-M;CMOS technology;poly-biasing feature;near-Vt standard cell library;FDSOI;pull-up networks;pull-down networks;Monte Carlo simulations;standard deviation;voltage 0.4 V;size 28 nm;Si","","2","","7","IEEE","20 Jan 2021","","","IEEE","IEEE Conferences"
"Negative capacitance GaN HEMT with improved subthreshold swing and transconductance","K. Zhu; J. Wei; J. Wan","State key lab of ASIC and System, School of Information Science and Engineering, Fudan University, Shanghai, China; State key lab of ASIC and System, School of Information Science and Engineering, Fudan University, Shanghai, China; State key lab of ASIC and System, School of Information Science and Engineering, Fudan University, Shanghai, China","2019 IEEE SOI-3D-Subthreshold Microelectronics Technology Unified Conference (S3S)","20 Jan 2021","2019","","","1","2","In this work, the dielectric material HfZrO (HZO) is studied under various annealing temperature. With the annealing temperature up to 600°C, the HZO shows negative capacitance property. After, this negative capacitance dielectric is used in GaN high electron mobility transistor (HEMT). Compared to conventional GaN HEMT without any gate dielectric, the negative capacitance HEMT (NC-HEMT) shows improved subthreshold swing (SS) and transconductance (Gm). Besides, the hysteresis in the transfer characteristics does not degrade with the use of negative capacitance gate dielectric.","2573-5926","978-1-7281-3523-6","10.1109/S3S46989.2019.9320724","Natural Science Foundation of Shanghai; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9320724","","Logic gates;Capacitance;HEMTs;Gallium nitride;Dielectrics;Annealing;Hysteresis","annealing;dielectric materials;gallium compounds;hafnium compounds;high electron mobility transistors;high-k dielectric thin films;III-V semiconductors;wide band gap semiconductors;zirconium compounds","improved subthreshold swing;transconductance;dielectric material;annealing temperature;negative capacitance property;negative capacitance dielectric;high electron mobility transistor;NC-HEMT;negative capacitance gate;negative capacitance gallium nitride HEMT;hysteresis;transfer characteristics;GaN;HfZrO","","2","","9","IEEE","20 Jan 2021","","","IEEE","IEEE Conferences"
"Heterogeneous Micro LED Displays Yield Statistics","K. Ahmed","Intel Corporation, Santa Clara, United States","2019 IEEE SOI-3D-Subthreshold Microelectronics Technology Unified Conference (S3S)","20 Jan 2021","2019","","","1","2","A Micro LED (μLEDs) display, a heterogeneous system, is one that integrates inorganic μLEDs and IGZO thin film transistors made on different substrates with different process flows. Millions of μLEDs are transferred from source wafers and integrated on TFT backplanes to make a display. To guarantee zero defect density, a fault tolerant design (e.g. redundancy) may be adopted. Here, we estimate the required redundancy level for a given display resolution and yields for the μLED source wafers and the transfer process of μLEDs to the backplane. This is done using a novel yield statistical model. The results may be used to assess the capital requirements and the risk involved in making such heterogeneous systems in high volume manufacturing.","2573-5926","978-1-7281-3523-6","10.1109/S3S46989.2019.9320663","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9320663","Heterogeneous;micro LED;fault tolerant design","Redundancy;Light emitting diodes;Fault tolerant systems;Color;Backplanes;Mathematical model;Maintenance engineering","fault tolerance;inorganic compounds;integrated circuit design;integrated circuit reliability;integrated circuit yield;LED displays;microdisplays;redundancy;thin film transistors","yield statistical model;display resolution;inorganic μLED;μLED display;fault tolerant design;TFT backplanes;IGZO thin film transistors;heterogeneous system;heterogeneous microLED displays yield statistics","","1","","2","IEEE","20 Jan 2021","","","IEEE","IEEE Conferences"
"Performance Enhancement of 4T-IFGC DRAM in 7nm NC-FinFET Technology Node","K. Sharma; A. D. Gaidhane; Y. S. Chauhan","Department of Electrical Engineering, Indian Institute of Technology Kanpur, Kanpur, India; Department of Electrical Engineering, Indian Institute of Technology Kanpur, Kanpur, India; Department of Electrical Engineering, Indian Institute of Technology Kanpur, Kanpur, India","2019 IEEE SOI-3D-Subthreshold Microelectronics Technology Unified Conference (S3S)","20 Jan 2021","2019","","","1","2","In this paper, we propose a performance enhanced 4T-Internal Feedback Gain Cell (IFGC) Dynamic Random Access Memory (DRAM) based on 7nm Negative Capacitance (NC) FinFET node. We propose a high-performance architecture of the NC-FinFET based DRAM cell exploiting unique characteristics of NC-FinFETs and observe that the proposed cell exhibits superior read and write delay, Data Retention Time (DRT), and leakage power as compared to the conventional DRAM. We then suggest a body biasing scheme to further improve the DRT of gain cell.","2573-5926","978-1-7281-3523-6","10.1109/S3S46989.2019.9320659","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9320659","NCFET;DRT;ferroelectric;GIDL;IFGC;DRAM;NC-FinFET;DIBL;negative-DIBL;sub-60mV/decade","Computer architecture;Microprocessors;Random access memory;Delays;Noise measurement;Field effect transistors;Capacitance","DRAM chips;leakage currents;MOSFET","performance enhancement;4T-IFGC DRAM;high-performance architecture;DRAM cell;4T-internal feedback gain cell;negative capacitance FinFET node;NC-FinFET technology node;data retention time;leakage power;size 7.0 nm","","","","7","IEEE","20 Jan 2021","","","IEEE","IEEE Conferences"
"Optimization of photoelectron in-situ sensing device in FD-SOI","J. Liu; M. Arsalan; A. Zaslavsky; S. Cristoloveanu; J. Wan","State key lab of ASIC and System, School of Information Science and Engineering, Fudan University, Shanghai, China; State key lab of ASIC and System, School of Information Science and Engineering, Fudan University, Shanghai, China; Department of Physics and School of Engineering, Brown University, Providence, RI 02912, USA; IMEP-LAHC, INP-Grenoble/Minatec, CS 50257, Grenoble 38016, France; State key lab of ASIC and System, School of Information Science and Engineering, Fudan University, Shanghai, China","2019 IEEE SOI-3D-Subthreshold Microelectronics Technology Unified Conference (S3S)","20 Jan 2021","2019","","","1","2","Previously, we demonstrated a photoelectron in-situ sensing device (PISD) used as one-transistor active pixel sensor (APS) fabricated in advanced 22 nm FD-SOI technology. In this work, we employ TCAD simulation to systematically study the impact of device parameters on its performance. The buried oxide (BOX) thickness and active device length (LA) exert a strong impact on the sensitivity and sensing range of the PISD.","2573-5926","978-1-7281-3523-6","10.1109/S3S46989.2019.9320677","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9320677","SOI;one-transistor;active pixel sensor;PISD","Sensors;Sensitivity;Performance evaluation;Substrates;Transistors;Silicon-on-insulator;Silicon","image sensors;silicon-on-insulator;technology CAD (electronics)","buried oxide thickness;device parameters;TCAD simulation;one-transistor active pixel sensor;photoelectron in-situ sensing device;sensing range;active device length;advanced FD-SOI technology;size 22.0 nm","","","","8","IEEE","20 Jan 2021","","","IEEE","IEEE Conferences"
"Design and Simulation of High Performance Dopingless Tunnel Diode","F. Bashir; A. Majeed; F. A. Khanday; M. T. Banday","Department of Electronics and Instrumentation Technology, University of Kashmir, Srinagar, India; Computter Department, College of Science, University of Kirkuk, Bagdad, Iraq; Department of Electronics and Instrumentation Technology, University of Kashmir, Srinagar, India; Department of Electronics and Instrumentation Technology, University of Kashmir, Srinagar, India","2019 IEEE SOI-3D-Subthreshold Microelectronics Technology Unified Conference (S3S)","20 Jan 2021","2019","","","1","3","In this work, a structure of dopingless tunnel diode is proposed. The proposed structure does not require conventional techniques for realizing highly doped p and n regions, as these regions are created by metal work-function engineering. By adjusting anode cathode gap (LG,AC) and anode cathode metal work-function, the performance of the proposed device showed significant improvement in comparison to conventional Tunnel diode. Further, it has been observed that due to unintentional doping the performance of the proposed dopingless device does not change, therefore, making the device free from such type of process variation effects. Besides this, fabrication of the proposed device does not require high temperature processing and therefore significantly, reduces the thermal budget.","2573-5926","978-1-7281-3523-6","10.1109/S3S46989.2019.9320501","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9320501","Charge plasma;Dopingless Tunnel Diode","Schottky diodes;Performance evaluation;Plasmas;Cathodes;Anodes;Silicon;Semiconductor process modeling","semiconductor device models;semiconductor doping;tunnel diodes;work function","high performance dopingless Tunnel diode;metal work-function engineering;anode cathode gap;anode cathode metal work-function;conventional Tunnel diode;unintentional doping;dopingless device;high temperature processing;thermal budget;process variation effects","","1","","14","IEEE","20 Jan 2021","","","IEEE","IEEE Conferences"
"Advances in 3D Heterogeneous Structures and Integration for Future ICs (Invited)","C. Li; F. Zhang; M. Di; Z. Pan; A. Wang","Dept. of Electrical and Computer Engineering, University of California, Riverside, CA, USA; Dept. of Electrical and Computer Engineering, University of California, Riverside, CA, USA; Dept. of Electrical and Computer Engineering, University of California, Riverside, CA, USA; Dept. of Electrical and Computer Engineering, University of California, Riverside, CA, USA; Dept. of Electrical and Computer Engineering, University of California, Riverside, CA, USA","2019 IEEE SOI-3D-Subthreshold Microelectronics Technology Unified Conference (S3S)","20 Jan 2021","2019","","","1","3","This paper reviews recent advances in developing 3D heterogeneous structures and integration technologies for future integrated circuits (IC) addressing the challenges related to the Moore's Law. Novel 3D heterogeneous structures, including nano crossbar phase-switching and graphene NEMS electrostatic discharge (ESD) protection devices, compact vertical inductors with stacked-via magnetic cores, in backend-of-line (BEOL) crosstalk isolation structures, and multi-gate transistors, are presented as enablers for future smart chips.","2573-5926","978-1-7281-3523-6","10.1109/S3S46989.2019.9320670","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9320670","3D;heterogeneous integration;HI;ESD;multi-gate","Electrostatic discharges;Integrated circuits;Inductors;Three-dimensional displays;Metals;Crosstalk;Switching circuits","crosstalk;electrostatic discharge protection;graphene;integrated circuit design;magnetic cores;nanoelectromechanical devices;three-dimensional integrated circuits","nanocrossbar phase-switching;future integrated circuits;3D heterogeneous integration technologies;3D heterogeneous structures technologies;Moores law;graphene NEMS electrostatic discharge protection devices;graphene NEMS ESD protection devices;compact vertical inductors;stacked-via magnetic cores;backend-of-line crosstalk isolation structures;BEOL crosstalk isolation structures;multigate transistors;smart chips","","","","19","IEEE","20 Jan 2021","","","IEEE","IEEE Conferences"
