"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Flat top formation in self-assisted GaAs nanowires","C. Somaschini; A. Fedorov; S. Bietti; D. Scarpellini; S. Sanguinetti","LNESS and Dipartimento di Scienza dei Materiali dell'Università di Milano-Bicocca, Milano, Italy; LNESS and Dipartimento di Scienza dei Materiali dell'Università di Milano-Bicocca, Milano, Italy; LNESS and Dipartimento di Scienza dei Materiali dell'Università di Milano-Bicocca, Milano, Italy; LNESS and Dipartimento di Scienza dei Materiali dell'Università di Milano-Bicocca, Milano, Italy; LNESS and Dipartimento di Scienza dei Materiali dell'Università di Milano-Bicocca, Milano, Italy","2015 1st Workshop on Nanotechnology in Instrumentation and Measurement (NANOFIM)","6 Aug 2018","2015","","","146","149","We identified the growth conditions which lead to the formation of a flat top facet in GaAs nanowires, grown by the self-assisted method in molecular beam epitaxy. Low arsenic overpressure, intermediate temperature and relatively long annealing time are needed to transform the Ga droplets present at the top of the nanowires into a flat GaAs segment. This result opens the possibility to realize atomically sharp heterointerfaces in this type of semiconductor nanowires.","","978-1-5090-5151-9","10.1109/NANOFIM.2015.8425276","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8425276","nanowires;self-assisted;GaAs;heterostructure;RHEED","Gallium arsenide;Nanowires;Molecular beam epitaxial growth;Gallium;Silicon;Substrates","annealing;gallium arsenide;III-V semiconductors;molecular beam epitaxial growth;nanofabrication;nanowires;semiconductor growth;wide band gap semiconductors","arsenic overpressure;annealing;droplets;heterointerfaces;semiconductor nanowires;molecular beam epitaxy;self-assisted method;GaAs","","","","17","IEEE","6 Aug 2018","","","IEEE","IEEE Conferences"
"Preliminary assessment of chitosan nanoparticles for growth factor delivery","F. Scalera; F. Gervaso; M. Madaghiele; V. De Benedictis; C. Demitri","Department of Engineering for Innovation, University of Salento, Leece, Italy; Department of Engineering for Innovation, University of Salento, Leece, Italy; Department of Engineering for Innovation, University of Salento, Leece, Italy; Department of Engineering for Innovation, University of Salento, Leece, Italy; Department of Engineering for Innovation, University of Salento, Leece, Italy","2015 1st Workshop on Nanotechnology in Instrumentation and Measurement (NANOFIM)","6 Aug 2018","2015","","","20","24","The aim of this study was to investigate the synthesis of chitosan nanoparticles for growth factor delivery in bone tissue engineering. Chitosan nanoparticles were synthesized via a modified precipitation process and their morphology and dimensions characterized by means of scanning electron microscopy (SEM) and dynamic light scattering (DLS), respectively. In particular, both chitosan molecular weight and concentration were varied during the synthesis to assess the effect of those variables on the particle size and morphology. The stability of the nanoparticles in aqueous media was also assessed, by measuring the average increase of the particle size with time. A specific particle formulation was then selected and loaded with a model molecule, i.e. an oligopeptide derived from the bone morphogenetic protein BMP2. The effect of the nanoparticles on the viability of osteoblast-like MG63 cells was finally assessed in a cytotoxicity assay. The encouraging results obtained in this study, although preliminary, suggested the possible use of chitosan nanoparticles for bone tissue engineering.","","978-1-5090-5151-9","10.1109/NANOFIM.2015.8425365","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8425365","Chitosan;nanoparticles;drug delivery","Nanoparticles;Peptides;Scanning electron microscopy;Atmospheric measurements;Particle measurements;Polymers;Thermal stability","biochemistry;biomedical materials;bone;cellular biophysics;drug delivery systems;light scattering;molecular biophysics;molecular weight;nanofabrication;nanomedicine;nanoparticles;particle size;polymers;precipitation (physical chemistry);proteins;scanning electron microscopy;tissue engineering","chitosan nanoparticles;bone tissue engineering;growth factor delivery;chitosan molecular weight;particle size;chitosan concentration;modified precipitation process;scanning electron microscopy;dynamic light scattering;oligopeptide;bone morphogenetic protein;BMP2;osteoblast-like MG63 cells;cytotoxicity assay","","1","","25","IEEE","6 Aug 2018","","","IEEE","IEEE Conferences"
"Air/methane mixture ignition with Multi-Walled Carbon Nanotubes (MWCNTs) and comparison with spark ignition","A. P. Carlucci; F. Carnevale; G. Ciccarella; A. Ficarella; E. Filippo; D. Laforgia; F. Mussardo; L. Strafella","Innovation Engineering Dept., University of Salento, Lecce, Italy; Innovation Engineering Dept., University of Salento, Lecce, Italy; Innovation Engineering Dept., University of Salento, Lecce, Italy; Innovation Engineering Dept., University of Salento, Lecce, Italy; Innovation Engineering Dept., University of Salento, Lecce, Italy; Innovation Engineering Dept., University of Salento, Lecce, Italy; Innovation Engineering Dept., University of Salento, Lecce, Italy; Innovation Engineering Dept., University of Salento, Lecce, Italy","2015 1st Workshop on Nanotechnology in Instrumentation and Measurement (NANOFIM)","6 Aug 2018","2015","","","94","99","The possibility to ignite the single wall carbon nanotubes (SWCNTs) containing impurities of iron in atmosphere once exposed to the radiation of a flash camera was observed for the first time in 2002. Afterwards, it was proposed to exploit this property in order to use nanostructured materials as ignition agents for fuel mixtures. Finally, in 2011 it was shown that SWCNTs can be effectively used as ignition source for an air/ethylene mixture filling a constant volume combustion chamber; the observed combustion presented the characteristics of a homogeneous-like combustion. In this paper a system for the ignition of an air/methane mixture is proposed, based on the exposition of multi wall carbon nanotubes (MWCNTs) to a low consumption flash camera. Namely, several experiments have been run in which 20 mg of MWCNTs, containing 75% in weight of ferrocene, have been added to an air/methane fuel mixture inside a constant volume combustion chamber. The mixture has been heated up to 373 K and the onset pressure was set equal to 3 bar. The experiments have been run varying the equivalence ratio in the range 1-2. The combustion process so realized has been compared to that obtained igniting the mixture with a traditional spark as in spark ignition engines. The comparison has been based on chamber pressure measurement as well as combustion process images, both sampled at a frequency equal to 2,5 kHz for an overall duration of 1.8 s. Results confirm that the ignition triggered with MWCNTs leads to a homogeneous-like combustion, without observing a well-defined flame front propagation. The contrary is observed, as expected, with the spark assisted ignition. Moreover, dynamic pressure measurements show that, compared to spark assisted ignition, the MWCNTs photo-ignition determines a more rapid pressure gradient and a higher peak pressure which corresponds to a higher energy release rate.","","978-1-5090-5151-9","10.1109/NANOFIM.2015.8425275","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8425275","Nanotubes;HCCI;SWCNTs;MWCNTs;ignition;spark ignition engines","Combustion;Ignition;Sparks;Fuels;Bars;Cameras","combustion;gas mixtures;ignition;internal combustion engines;multi-wall carbon nanotubes;pressure measurement","ignition source;air/ethylene mixture;constant volume combustion chamber;low consumption flash camera;air/methane fuel mixture;spark ignition engines;chamber pressure measurement;combustion process images;spark assisted ignition;MWCNTs photo-ignition;air/methane mixture ignition;multiwalled carbon nanotubes;single wall carbon nanotubes;ignition agents;fuel mixtures;mass 20.0 mg;temperature 373.0 K;pressure 3.0 bar;frequency 25.0 kHz;time 1.8 s","","","","16","IEEE","6 Aug 2018","","","IEEE","IEEE Conferences"
"Ultrasound Signal Enhancement of Halloysite Clay Nanotubes at Medical Diagnostic Frequencies","S. Casciaro; F. Conversano; P. Pisani; A. Greco; E. Casciaro; M. Di Paola; R. Franchini; A. Lay-Ekuakille; S. Leporatti; G. Gigli","Institute of Clinical Physiology, National Research Council, Lecce, Italy; Institute of Clinical Physiology, National Research Council, Lecce, Italy; Institute of Clinical Physiology, National Research Council, Lecce, Italy; Institute of Clinical Physiology, National Research Council, Lecce, Italy; Institute of Clinical Physiology, National Research Council, Lecce, Italy; Institute of Clinical Physiology, National Research Council, Lecce, Italy; Institute of Clinical Physiology, National Research Council, Lecce, Italy; Department of Innovation Engineering, University of Salento, Lecce, Italy; National Research Council, Institute of Nanotechnology, Leece, Italy; National Research Council, Institute of Nanotechnology, Leece, Italy","2015 1st Workshop on Nanotechnology in Instrumentation and Measurement (NANOFIM)","6 Aug 2018","2015","","","122","125","Aim of this work was to investigate the effect of ultrasound incident frequency on the echographic contrast enhancement power of an experimental drug delivery agent, halloysite clay nanotubes (HNTs), and to determine a suitable configuration in terms of both insonification frequency and particle concentration for an effective employment as targeted contrast agent. Various HNT concentrations (range 0.25-3.00 mg/mL) were dispersed in custom-designed tissue-mimicking phantoms and exposed to different ultrasound frequencies (7-11 MHz) through a conventional clinically-available echographic device. Off-line analysis included the evaluation of both amplitude of backscattered ultrasound signals and image brightness. Amplitude of HNT-backscattered signals showed a linear increase with particle concentration, while image brightness enhancement was limited by logarithmic compression effects. On the other hand, backscatter amplitude showed significant increments with increasing ultrasound frequency up to 10 MHz, then showing a concentration-dependent behavior without further enhancements. Overall, the most effective response was found when a 10-MHz ultrasound frequency was employed to insonify HNTs at a concentration of 1.5 mg/mL. In conclusion, the present study optimized the combination of incident ultrasound frequency and HNT concentration, in order to obtain an echographic image enhancement suitable for medical applications. Future dedicated studies will assess the feasibility of automatic detection of HNTs within echographic images and their possible employment as theranostic agents.","","978-1-5090-5151-9","10.1109/NANOFIM.2015.8425363","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8425363","ultrasound contrast agents;medical image enhancement;halloysite clay nanotubes;nanoimaging","Ultrasonic imaging;Backscatter;Employment;Phantoms;Molecular imaging;Brightness;Image enhancement","backscatter;biological tissues;biomedical ultrasonics;clay;drug delivery systems;drugs;image enhancement;medical image processing;nanomedicine;nanotubes;phantoms","ultrasound signal enhancement;halloysite clay nanotubes;medical diagnostic frequencies;ultrasound incident frequency;echographic contrast enhancement power;experimental drug delivery agent;insonification frequency;particle concentration;targeted contrast agent;HNT concentration;custom-designed tissue-mimicking phantoms;off-line analysis;backscattered ultrasound signals;HNT-backscattered signals;image brightness enhancement;logarithmic compression effects;backscatter amplitude;concentration-dependent behavior;incident ultrasound frequency;echographic image enhancement;theranostic agents;echographic device;image brightness;frequency 10.0 MHz;frequency 7.0 MHz to 11.0 MHz","","1","","21","IEEE","6 Aug 2018","","","IEEE","IEEE Conferences"
"Analytical characterization of silver-nanoparticle antimicrobial coatings for fiordilatte cheese","B. Introna; G. De Benedetto; A. Genga; A. Pennetta; S. Rella; T. Siciliano; C. Malitesta; A. Conte; M. A. Del Nobile","Dipartimento di Scienze e Tecnologie Biologiche ed Ambientali, Università del Salento, Lecce, Italy; Dipartimento di Scienze e Tecnologie Biologiche ed Ambientali, Università del Salento, Lecce, Italy; Dipartimento di Scienze e Tecnologie Biologiche ed Ambientali, Università del Salento, Lecce, Italy; Dipartimento di Scienze e Tecnologie Biologiche ed Ambientali, Università del Salento, Lecce, Italy; Dipartimento di Scienze e Tecnologie Biologiche ed Ambientali, Università del Salento, Lecce, Italy; Dipartimento di Scienze e Tecnologie Biologiche ed Ambientali, Università del Salento, Lecce, Italy; Dipartimento di Scienze e Tecnologie Biologiche ed Ambientali, Università del Salento, Lecce, Italy; Department of Agricultural, Food and Environment, Università di Foggia, Foggia, Italy; Department of Agricultural, Food and Environment, Università di Foggia, Foggia, Italy","2015 1st Workshop on Nanotechnology in Instrumentation and Measurement (NANOFIM)","6 Aug 2018","2015","","","216","219","Coatings consisting of calcium alginate hydrogel embedding silver nanoparticles (AgNPs), recently developed as a antimicrobial active packaging for fiordilatte cheeses, were studied. The coatings were chemically characterized by X-ray photoelectron spectroscopy. Also, silver release was measured through ICP-MS analyses. Results shows that silver ions are released both in brine and in fiordilatte cheese, confirming the antimicrobial activity of coatings. These preliminary results represent a step forward in the application of silver in food packaging industry. Obtained data are under evaluation.","","978-1-5090-5151-9","10.1109/NANOFIM.2015.8425345","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8425345","silver nanoparticles;antimicrobial agents;XPS;ICP-MS;fiordilatte cheese","Coatings;Silver;Dairy products;Nanoparticles;Spectroscopy;Surface treatment;Standards","antibacterial activity;coatings;dairy products;food packaging;food processing industry;food safety;hydrogels;mass spectra;nanoparticles;organic compounds;silver;X-ray photoelectron spectra","calcium alginate hydrogel;silver nanoparticles;X-ray photoelectron spectroscopy;ICP-MS analyses;antimicrobial activity;Fior Di Latte cheese;coatings;food packaging industry;chemical analysis;Ag","","1","","13","IEEE","6 Aug 2018","","","IEEE","IEEE Conferences"
"Surface-mediated electrical transport in single GaAs nanowires","I. Miccoli; F. Edler; H. Pfnür; C. Tegenkamp; P. Prete; N. Lovergine","Institut für Festkörperphysik, Leibniz Universität Hannover, Germany; Institut für Festkörperphysik, Leibniz Universität Hannover, Germany; Institut für Festkörperphysik, Leibniz Universität Hannover, Germany; Institut für Festkörperphysik, Leibniz Universität Hannover, Germany; Institut für Festkörperphysik, Leibniz Universität Hannover, Germany; Institut für Festkörperphysik, Leibniz Universität Hannover, Germany","2015 1st Workshop on Nanotechnology in Instrumentation and Measurement (NANOFIM)","6 Aug 2018","2015","","","136","140","III-V semiconductor compound based nanowires (NWs) are expected to impact the fields of nano-electronic, nano-photonic, and photovoltaic devices. Self-assembly of crystal-phase controlled and high optical quality III-V NWs has been demonstrated. However, important physical and technological issues, such as carrier transport properties and reproducible incorporation of high dopant concentrations in NW materials, remain to be addressed for enabling robust nano-devices fabrication. In this work, we show the use of a multi-probe scanning tunneling microscope for the rapid electrical characterization of free-standing GaAs NWs, without any need for post-growth sample processing and contact fabrication. In particular, 2-probe I-V measurements were performed along the axis of a single 60-nm diameter unpassivated GaAs NW, and its resistance profile determined, obtaining high (in the range of GΩ) resistance values. Due to its reduced radial dimension, the NW is expected to be completely depleted. Analysis of the NW resistance profile reveals instead, that carrier transport is mediated by the NW surface states. Finally, by using the substrate as a reference electrode and placing the other three STM-tips along the NWs, we demonstrate a 4-point probe geometry that can be used for the electrical characterization of highly doped NWs.","","978-1-5090-5151-9","10.1109/NANOFIM.2015.8425344","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8425344","scanning probe microscopy;III-V semiconductor nanowire;electrical resistivity;MOVPE self-assembly","Gallium arsenide;Substrates;Probes;Electrical resistance measurement;Surface resistance;Epitaxial growth","electrical resistivity;gallium arsenide;III-V semiconductors;nanofabrication;nanowires;optical constants;scanning tunnelling microscopy;self-assembly;semiconductor growth;surface conductivity;surface states;wide band gap semiconductors","surface-mediated electrical transport;III-V semiconductor compound;crystal-phase;4-point probe geometry;nanowires;self-assembly;optical properties;physical properties;multiprobe scanning tunneling microscopy;electrical resistivity;surface states;size 60 nm;GaAs","","2","","28","IEEE","6 Aug 2018","","","IEEE","IEEE Conferences"
"Highly Improved Cytocompatibility of Halloysite Nanotubes through Polymeric Surface Modification","M. Di Paola; P. Pisani; F. Conversano; E. A. Sbenaglia; S. Casciaro; S. Leporatti","National Research Council Lecce, Institute of Clinical Physiology, Italy; National Research Council Lecce, Institute of Clinical Physiology, Italy; National Research Council Lecce, Institute of Clinical Physiology, Italy; National Research Council Lecce, Institute of Clinical Physiology, Italy; National Research Council Lecce, Institute of Clinical Physiology, Italy; National Research Council Lecce, Institute of Nanotechnology, Italy","2015 1st Workshop on Nanotechnology in Instrumentation and Measurement (NANOFIM)","6 Aug 2018","2015","","","126","130","Halloysite Clay nanotubes (HNTs) are naturally occurring nanomaterials composed of double layered aluminosilicate minerals with a hollow tubular structure. Due to their interesting structural characteristics, chemically active external and internal surfaces, cheap and abundant availability, HNTs have recently become the subject of research attention as a new type of material for various biological applications, including drug and gene delivery vehicles, cancer cells isolation, bone implants, ultrasound contrast agents, cancer and stem cells isolation and cosmetics. Therefore, assessment of HNT biocompatibility has gained importance to demonstrate its suitability for clinical purposes. In this study, HNTs were densely coated with poly(ethylene glycol) (PEG) and MTT measurements were carried out on two different human cancer cell lines, namely HeLa (cervical cancer) cells and HepG2 (hepatocarcinoma) cells, to quantify the biocompatibility of PEG-coated HNTs as a function of nanotube dosage and incubation time. While non-coated nanotubes exhibited significant concentration- and time-dependent toxicity, PEG-coated HNTs resulted fully biocompatible for concentrations up to 0.5 mg/mL and for incubation time up to 72 h, making them suitable candidates for nanomedicine applications.","","978-1-5090-5151-9","10.1109/NANOFIM.2015.8425325","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8425325","cytocompatibility;halloysite nanotubes;biomedical materials;nanobiotechnology","Nanotubes;Cancer;Nanoparticles;Coatings;Atmospheric measurements;Biology;Surface treatment","aluminium compounds;biochemistry;biomedical materials;cancer;cellular biophysics;clay;drugs;minerals;nanocomposites;nanofabrication;nanomedicine;nanotubes;polymer films;surface treatment;toxicology","double layered aluminosilicate minerals;hollow tubular structure;chemically active external surfaces;gene delivery vehicles;cancer cells isolation;bone implants;ultrasound contrast agents;stem cells isolation;cosmetics;HNT biocompatibility;HeLa cells;cervical cancer;HepG2 cells;nanotube dosage;incubation time;noncoated nanotubes;polymeric surface modification;Halloysite Clay nanotubes;nanomaterials;structural characteristics;drug delivery vehicles;human cancer cell lines;cytocompatibility;chemically active internal surfaces;poly(ethylene glycol);MTT measurements;hepatocarcinoma;PEG-coated HNT;concentration-dependent toxicity;time-dependent toxicity;nanomedicine applications;time 72.0 hour;Al2O3-SiO2","","1","","29","IEEE","6 Aug 2018","","","IEEE","IEEE Conferences"
"Vertical One-Dimensional Photonic Crystal Platforms for Label-Free (Bio)Sensing: Towards Drop-and-Measure Applications","G. Barillaro","Dipartimento di Ingegneria dell'Informazione, Università di Pisa, Pisa, Italy","2015 1st Workshop on Nanotechnology in Instrumentation and Measurement (NANOFIM)","6 Aug 2018","2015","","","30","34","In this work, all-silicon, integrated optofluidic platforms, fabricated by electrochemical micromachining technology, making use of vertical, one-dimensional high-aspect-ratio photonic crystals for flow-through (bio)sensing applications are reviewed. The potential of such platforms for point-of-care applications is discussed for both pressure-driven and capillarity-driven operations with reference to refractometry and biochemical sensing.","","978-1-5090-5151-9","10.1109/NANOFIM.2015.8425341","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8425341","electrochemical micomachining;photonic crystals;silicon microsystems;biosensing;refractometry;pressure-driven;capillarity-driven","Liquids;Silicon;Reflectivity;Optical refraction;Electronic countermeasures;Reservoirs;Optical device fabrication","bioMEMS;biosensors;capillarity;chemical sensors;electrochemical machining;integrated optics;microfluidics;micromachining;micro-optomechanical devices;optical sensors;patient diagnosis;photonic crystals;refractive index measurement;silicon","integrated optofluidic platforms;electrochemical micromachining technology;one-dimensional high-aspect-ratio photonic crystals;point-of-care applications;refractometry;biochemical sensing;vertical one-dimensional photonic crystal platforms;label-free biosensing;drop-and-measure applications;flow-through biosensing applications;pressure-driven operations;capillarity-driven operations","","","","17","IEEE","6 Aug 2018","","","IEEE","IEEE Conferences"
"Comparative Assessment of the MRI Enhancement Power of Novel Nanosystems Through Theoretical Simulations","R. Franchini; E. Casciaro; F. Conversano; S. Casciaro; A. Lay-Ekuakille","National Research Council, Institute of Clinical Physiology, Lecce, Italy; National Research Council, Institute of Clinical Physiology, Lecce, Italy; National Research Council, Institute of Clinical Physiology, Lecce, Italy; National Research Council, Institute of Clinical Physiology, Lecce, Italy; Department of Innovation Engineering, University of Salento, Lecce, Italy","2015 1st Workshop on Nanotechnology in Instrumentation and Measurement (NANOFIM)","6 Aug 2018","2015","","","113","117","Multimodal contrast agents (CAs) allow the enhancement of medical images acquired through different techniques by employing a single contrast injection, with significant benefits for diagnostic outcome. The present study is focused on the characterization of the magnetic behavior of a novel CA class, consisting of silica (Si) nanoparticles (NPs) covered by either superparamagnetic iron oxide (SPIO) NPs or FePt-IO nanocrystals and designed to be detected through both ultrasound and magnetic resonance imaging (MRI). The use multimodal nanoparticles as negative MRI contrast agents could open up new perspectives for the development of novel tools for nanomedicine, combining different non-ionizing techniques for targeted imaging of specific diseased cells. In this work, we simulated the MRI signal of a blood vessel in presence of the new bimodal CAs and compared it with the response of the superparamagnetic NPs alone. The performed numerical simulations showed that the magnetic response of the novel nanocomposites, in terms of signal magnitude, was similar to that of the conventional superparamagnetic NPs for values of echo time (TE) shorter than 0.4 ms, while for longer TEvalues it was even better, showing a stronger vessel enhancement leading to an easier detection of the smaller vessels. Therefore, the tested bimodal NPs have the potential for an effective employment as MRI CAs.","","978-1-5090-5151-9","10.1109/NANOFIM.2015.8425282","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8425282","multimodal contrast agents;nanoparticles;MRI;ultrasound;SPIO;venography;vascular diseases","Magnetic resonance imaging;Blood;Nanoparticles;Magnetic domains;Biomedical imaging;Silicon compounds","biomedical MRI;biomedical ultrasonics;blood vessels;cellular biophysics;diseases;image enhancement;iron compounds;magnetic particles;medical image processing;nanocomposites;nanofabrication;nanomagnetics;nanomedicine;nanoparticles;platinum alloys;silicon compounds;superparamagnetism","superparamagnetic iron oxide nanoparticles;numerical simulations;nanosystems;nanocomposites;single contrast injection;medical images;multimodal contrast agents;MRI enhancement power;blood vessel;specific diseased cells;negative MRI contrast agents;magnetic resonance imaging;ultrasound resonance imaging;FePt-IO nanocrystals;silica nanoparticles;magnetic behavior;SiO2;Fe3O4","","","","13","IEEE","6 Aug 2018","","","IEEE","IEEE Conferences"
"Towards an in-Vitro Liver Lobule Model","C. Cozzi; G. Polito; L. M. Strambini; G. Barillaro","Dipartimento di Ingegneria dell'Informazione, Università di Pisa, Pisa, Italy; Dipartimento di Ingegneria dell'Informazione, Università di Pisa, Pisa, Italy; Dipartimento di Ingegneria dell'Informazione, Università di Pisa, Pisa, Italy; Dipartimento di Ingegneria dell'Informazione, Università di Pisa, Pisa, Italy","2015 1st Workshop on Nanotechnology in Instrumentation and Measurement (NANOFIM)","6 Aug 2018","2015","","","65","67","In-vitro culture of liver cells on bio-inspired chips., namely liver-on-chip, to form a 3D hepatic tissue morphologically close to its in-vivo counterpart is rapidly emerging for drug testing applications. This paper reports preliminary results towards fabrication of an in-vitro model of the smallest functional liver unit, which is the hepatic lobule. Simultaneous fabrication of out-of-plane micro-channels interconnected by in-plane nanometric-channels is demonstrated by electrochemical etching of n-type silicon in aqueous (48%) HF: (30%) H2O2=1:1 (by vol.) electrolyte through the synergistic work of back-side illumination, avalanche breakdown, and high oxidizing power chemicals.","","978-1-5090-5151-9","10.1109/NANOFIM.2015.8425337","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8425337","silicon micro/nano-machining;liver-on-chip;hepatic lobule model;elecrochemical etching","Etching;Silicon;Liver;Silicon compounds;Scanning electron microscopy;Electrolytes;Lighting","avalanche breakdown;biological tissues;cellular biophysics;drug delivery systems;drugs;etching;liver;microfabrication","drug testing applications;in-vitro model;hepatic lobule;in-plane nanometric-channels;in-vitro liver lobule model;liver cells;liver-on-chip;3D hepatic tissue;in-vitro culture;bioinspired chips","","","","7","IEEE","6 Aug 2018","","","IEEE","IEEE Conferences"
"Carbon Nanotube Polymer Composites for High Performance Strain Sensors","O. Kanoun; C. Müller; A. Benchirouf; A. Sanli; C. Gerlach; A. Bouhamed","Chair of Measurement and Sensor Technology, Technische Universität Chemnitz, Chemnitz, Germany; Chair of Measurement and Sensor Technology, Technische Universität Chemnitz, Chemnitz, Germany; Chair of Measurement and Sensor Technology, Technische Universität Chemnitz, Chemnitz, Germany; Chair of Measurement and Sensor Technology, Technische Universität Chemnitz, Chemnitz, Germany; Chair of Measurement and Sensor Technology, Technische Universität Chemnitz, Chemnitz, Germany; Chair of Measurement and Sensor Technology, Technische Universität Chemnitz, Chemnitz, Germany","2015 1st Workshop on Nanotechnology in Instrumentation and Measurement (NANOFIM)","6 Aug 2018","2015","","","1","4","Polymer/CNT nanocomposites as piezoresistive films provide an innovative approach for the realization of scalable strain sensors with high sensitivity and low manufacturing costs. These nanocomposites can be realized by thin film deposition or printing techniques on flexible substrates, e.g. foils, mats and textiles, and lead to flexible functional layers. Depending on the sensor geometry the sensing layers allow the strain measurement of integral measurements and local measurement at a certain position. Strain sensors based on carbon nanostructures can overcome several limitations of conventional strain sensors and provide interesting advantages, e.g. high sensitivity, adjustable measurement range and integral measurement on large surfaces. Some of these aspects will be exemplarily discussed for CNT/epoxy and CNT/PEDOT: PSS nanocomposites. Owing to their aforementioned features, CNT based flexible strain sensors are highly attractive for applications in the fields of structural health monitoring (SHM) and wearable devices.","","978-1-5090-5151-9","10.1109/NANOFIM.2015.8425352","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8425352","carbon nanotubes;nanocomposites;strain sensor;thin films","Nanocomposites;Capacitive sensors;Polymers;Carbon nanotubes;Strain measurement;Fabrication;Dispersion","carbon nanotubes;nanocomposites;nanosensors;piezoresistive devices;polymer films;strain measurement;strain sensors;thin film sensors","carbon nanotube polymer composites;strain measurement;carbon nanostructures;PSS nanocomposites;CNT based flexible strain sensors;strain sensors;polymer-CNT nanocomposites;CNT-epoxy;CNT-PEDOT;piezoresistive thin film deposition;printing techniques;structural health monitoring;SHM;wearable devices;C","","2","","23","IEEE","6 Aug 2018","","","IEEE","IEEE Conferences"
"Cell elasticity change as a biomarker for cancer detection: an AFM metrological approach","A. Demichelis; C. Divieto; L. Mortati; S. Pavarelli; M. P. Sassi; G. Sassi","Istituto Nazionale di Ricerca Metrologica INRIM, Torino, Italy; Istituto Nazionale di Ricerca Metrologica INRIM, Torino, Italy; Istituto Nazionale di Ricerca Metrologica INRIM, Torino, Italy; Istituto Nazionale di Ricerca Metrologica INRIM, Torino, Italy; Istituto Nazionale di Ricerca Metrologica INRIM, Torino, Italy; Dipartimento di Scienza dei Materiali e Ingegneria, Chimica Politecnico di Torino, Torino, Italy","2015 1st Workshop on Nanotechnology in Instrumentation and Measurement (NANOFIM)","6 Aug 2018","2015","","","77","80","The cancer diagnosis relies on morphological examination of human cells or tissue samples: this is considered the `gold standard' for the diagnosis of malignancy in any organ system. However, diagnosis based on morphological examination can be difficult, recent studies recognized the cell elasticity changes as a marker for cancer detection. A metrological characterized AFM can be used to make reproducible elasticity measurements on biological samples. In this paper a method to accurately measure a cell elasticity change based on measurement of a stable and homogeneous material is proposed. Nanoindenter characteristics (nanoindenter with pyramidal tip and triangular shape) and indentation parameters (0.1 V as approaching point, 5 um/s as indentation speed and indentation load of 0.4 V) were found feasible for all tested samples. A modal cell elastic modulus of 0.5 kPa for lung tumor cell and a limit AFM measurement reproducibility of 4% was obtained.","","978-1-5090-5151-9","10.1109/NANOFIM.2015.8425323","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8425323","AFM;elastic modulus;metrology;tumour cell;cancer diagnosis;Sylgard","Elasticity;Cancer;Nanobioscience;Force;Shape;Frequency measurement","atomic force microscopy;biomechanics;cancer;cellular biophysics;elastic moduli;elasticity;lung;nanoindentation;patient diagnosis;tumours","reproducible elasticity measurements;biological samples;cell elasticity change;modal cell elastic modulus;lung tumor cell;limit AFM measurement reproducibility;cancer detection;AFM metrological approach;cancer diagnosis;morphological examination;human cells;tissue samples;gold standard;metrological characterized AFM;biomarker;nanoindenter characteristics;indentation parameters;indentation speed;indentation load","","","","9","IEEE","6 Aug 2018","","","IEEE","IEEE Conferences"
