"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Chapter 10 Understanding the Framework","K. L. Petrocelly",NA,"Project Management: Survival and Success","","2018","","","143","162","Managers are often assigned projects they are ill-prepared to undertake, due to a lack of training and experience in project management. This book addresses the shortcomings and weaknesses of the “managerial” aspect of project management. The narrative will un-complicate the project management process and provide direction to managers towards furthering their understanding and involvement in the successful completion of their project. The book will reference examples of actual project work the author has performed to explain the point at hand and the book will be interspersed with appropriate illustrations to support the text.","","9788770222624","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9549090.pdf&bkn=9548982&pdfType=chapter","","","","","","","","","","27 Sep 2021","","","River Publishers","River eBook Chapters"
"PM Glossary","K. L. Petrocelly",NA,"Project Management: Survival and Success","","2018","","","209","228","Managers are often assigned projects they are ill-prepared to undertake, due to a lack of training and experience in project management. This book addresses the shortcomings and weaknesses of the “managerial” aspect of project management. The narrative will un-complicate the project management process and provide direction to managers towards furthering their understanding and involvement in the successful completion of their project. The book will reference examples of actual project work the author has performed to explain the point at hand and the book will be interspersed with appropriate illustrations to support the text.","","9788770222624","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9549082.pdf&bkn=9548982&pdfType=chapter","","","","","","","","","","27 Sep 2021","","","River Publishers","River eBook Chapters"
"Chapter 4 The Project Toolbox","K. L. Petrocelly",NA,"Project Management: Survival and Success","","2018","","","47","68","Managers are often assigned projects they are ill-prepared to undertake, due to a lack of training and experience in project management. This book addresses the shortcomings and weaknesses of the “managerial” aspect of project management. The narrative will un-complicate the project management process and provide direction to managers towards furthering their understanding and involvement in the successful completion of their project. The book will reference examples of actual project work the author has performed to explain the point at hand and the book will be interspersed with appropriate illustrations to support the text.","","9788770222624","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9549051.pdf&bkn=9548982&pdfType=chapter","","","","","","","","","","27 Sep 2021","","","River Publishers","River eBook Chapters"
"Chapter 5 Assembling the Project Team","K. L. Petrocelly",NA,"Project Management: Survival and Success","","2018","","","71","84","Managers are often assigned projects they are ill-prepared to undertake, due to a lack of training and experience in project management. This book addresses the shortcomings and weaknesses of the “managerial” aspect of project management. The narrative will un-complicate the project management process and provide direction to managers towards furthering their understanding and involvement in the successful completion of their project. The book will reference examples of actual project work the author has performed to explain the point at hand and the book will be interspersed with appropriate illustrations to support the text.","","9788770222624","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9549202.pdf&bkn=9548982&pdfType=chapter","","","","","","","","","","27 Sep 2021","","","River Publishers","River eBook Chapters"
"Bibliography","K. L. Petrocelly",NA,"Project Management: Survival and Success","","2018","","","229","230","Managers are often assigned projects they are ill-prepared to undertake, due to a lack of training and experience in project management. This book addresses the shortcomings and weaknesses of the “managerial” aspect of project management. The narrative will un-complicate the project management process and provide direction to managers towards furthering their understanding and involvement in the successful completion of their project. The book will reference examples of actual project work the author has performed to explain the point at hand and the book will be interspersed with appropriate illustrations to support the text.","","9788770222624","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9549128.pdf&bkn=9548982&pdfType=chapter","","","","","","","","","","27 Sep 2021","","","River Publishers","River eBook Chapters"
"Appendix The Project Office","K. L. Petrocelly",NA,"Project Management: Survival and Success","","2018","","","199","208","Managers are often assigned projects they are ill-prepared to undertake, due to a lack of training and experience in project management. This book addresses the shortcomings and weaknesses of the “managerial” aspect of project management. The narrative will un-complicate the project management process and provide direction to managers towards furthering their understanding and involvement in the successful completion of their project. The book will reference examples of actual project work the author has performed to explain the point at hand and the book will be interspersed with appropriate illustrations to support the text.","","9788770222624","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9549144.pdf&bkn=9548982&pdfType=chapter","","","","","","","","","","27 Sep 2021","","","River Publishers","River eBook Chapters"
"Chapter 3 Getting to Know Project Management","K. L. Petrocelly",NA,"Project Management: Survival and Success","","2018","","","31","46","Managers are often assigned projects they are ill-prepared to undertake, due to a lack of training and experience in project management. This book addresses the shortcomings and weaknesses of the “managerial” aspect of project management. The narrative will un-complicate the project management process and provide direction to managers towards furthering their understanding and involvement in the successful completion of their project. The book will reference examples of actual project work the author has performed to explain the point at hand and the book will be interspersed with appropriate illustrations to support the text.","","9788770222624","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9549152.pdf&bkn=9548982&pdfType=chapter","","","","","","","","","","27 Sep 2021","","","River Publishers","River eBook Chapters"
"Chapter 2 Taking on the Challenge","K. L. Petrocelly",NA,"Project Management: Survival and Success","","2018","","","17","30","Managers are often assigned projects they are ill-prepared to undertake, due to a lack of training and experience in project management. This book addresses the shortcomings and weaknesses of the “managerial” aspect of project management. The narrative will un-complicate the project management process and provide direction to managers towards furthering their understanding and involvement in the successful completion of their project. The book will reference examples of actual project work the author has performed to explain the point at hand and the book will be interspersed with appropriate illustrations to support the text.","","9788770222624","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9549085.pdf&bkn=9548982&pdfType=chapter","","","","","","","","","","27 Sep 2021","","","River Publishers","River eBook Chapters"
"Chapter 8 Issues, Conflict, Problems and Risks","K. L. Petrocelly",NA,"Project Management: Survival and Success","","2018","","","111","126","Managers are often assigned projects they are ill-prepared to undertake, due to a lack of training and experience in project management. This book addresses the shortcomings and weaknesses of the “managerial” aspect of project management. The narrative will un-complicate the project management process and provide direction to managers towards furthering their understanding and involvement in the successful completion of their project. The book will reference examples of actual project work the author has performed to explain the point at hand and the book will be interspersed with appropriate illustrations to support the text.","","9788770222624","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9549096.pdf&bkn=9548982&pdfType=chapter","","","","","","","","","","27 Sep 2021","","","River Publishers","River eBook Chapters"
"Chapter 1 Welcome to My World","K. L. Petrocelly",NA,"Project Management: Survival and Success","","2018","","","3","16","Managers are often assigned projects they are ill-prepared to undertake, due to a lack of training and experience in project management. This book addresses the shortcomings and weaknesses of the “managerial” aspect of project management. The narrative will un-complicate the project management process and provide direction to managers towards furthering their understanding and involvement in the successful completion of their project. The book will reference examples of actual project work the author has performed to explain the point at hand and the book will be interspersed with appropriate illustrations to support the text.","","9788770222624","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9549187.pdf&bkn=9548982&pdfType=chapter","","","","","","","","","","27 Sep 2021","","","River Publishers","River eBook Chapters"
"Chapter 6 Effecting Project Communications","K. L. Petrocelly",NA,"Project Management: Survival and Success","","2018","","","85","98","Managers are often assigned projects they are ill-prepared to undertake, due to a lack of training and experience in project management. This book addresses the shortcomings and weaknesses of the “managerial” aspect of project management. The narrative will un-complicate the project management process and provide direction to managers towards furthering their understanding and involvement in the successful completion of their project. The book will reference examples of actual project work the author has performed to explain the point at hand and the book will be interspersed with appropriate illustrations to support the text.","","9788770222624","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9549108.pdf&bkn=9548982&pdfType=chapter","","","","","","","","","","27 Sep 2021","","","River Publishers","River eBook Chapters"
"Index","K. L. Petrocelly",NA,"Project Management: Survival and Success","","2018","","","231","235","Managers are often assigned projects they are ill-prepared to undertake, due to a lack of training and experience in project management. This book addresses the shortcomings and weaknesses of the “managerial” aspect of project management. The narrative will un-complicate the project management process and provide direction to managers towards furthering their understanding and involvement in the successful completion of their project. The book will reference examples of actual project work the author has performed to explain the point at hand and the book will be interspersed with appropriate illustrations to support the text.","","9788770222624","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9549180.pdf&bkn=9548982&pdfType=chapter","","","","","","","","","","27 Sep 2021","","","River Publishers","River eBook Chapters"
"Part III — The Practitioner","K. L. Petrocelly",NA,"Project Management: Survival and Success","","2018","","","127","128","Managers are often assigned projects they are ill-prepared to undertake, due to a lack of training and experience in project management. This book addresses the shortcomings and weaknesses of the “managerial” aspect of project management. The narrative will un-complicate the project management process and provide direction to managers towards furthering their understanding and involvement in the successful completion of their project. The book will reference examples of actual project work the author has performed to explain the point at hand and the book will be interspersed with appropriate illustrations to support the text.","","9788770222624","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9549055.pdf&bkn=9548982&pdfType=chapter","","","","","","","","","","27 Sep 2021","","","River Publishers","River eBook Chapters"
"Chapter 16 Program Evaluation","M. Couture-Roy",NA,"Canadian Energy Efficiency Outlook A National Effort For Tackling Climate Change","","2018","","","241","244","Energy Efficiency (EE) has been recognized since the early 1970s as the most relevant mechanism to optimize the way we meet our energy needs. The rationale behind this book is to present where the Canadian EE sector stands today to all Canadian stakeholders and those interested around the world. The Canada Energy Efficiency Outlook aims to outline the different environments that support EE development in our highly diversified provinces and territories, as well as at the national level, and consequently allow the reader to better understand the complexities involved. More globally, this book serves as an important reference for all interested parties on how Canada has variably innovated and developed mechanisms to achieve the goal of making this country more energy efficient.","","9788770222617","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9547514.pdf&bkn=9547406&pdfType=chapter","","","","","","","","","","24 Sep 2021","","","River Publishers","River eBook Chapters"
"Chapter 17 Capacity Building and Training","M. CÔte",NA,"Canadian Energy Efficiency Outlook A National Effort For Tackling Climate Change","","2018","","","245","252","Energy Efficiency (EE) has been recognized since the early 1970s as the most relevant mechanism to optimize the way we meet our energy needs. The rationale behind this book is to present where the Canadian EE sector stands today to all Canadian stakeholders and those interested around the world. The Canada Energy Efficiency Outlook aims to outline the different environments that support EE development in our highly diversified provinces and territories, as well as at the national level, and consequently allow the reader to better understand the complexities involved. More globally, this book serves as an important reference for all interested parties on how Canada has variably innovated and developed mechanisms to achieve the goal of making this country more energy efficient.","","9788770222617","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9547575.pdf&bkn=9547406&pdfType=chapter","","","","","","","","","","24 Sep 2021","","","River Publishers","River eBook Chapters"
"Chapter 12 Quebec","P. Langlois; G. Gauthier",NA; NA,"Canadian Energy Efficiency Outlook A National Effort For Tackling Climate Change","","2018","","","183","208","Energy Efficiency (EE) has been recognized since the early 1970s as the most relevant mechanism to optimize the way we meet our energy needs. The rationale behind this book is to present where the Canadian EE sector stands today to all Canadian stakeholders and those interested around the world. The Canada Energy Efficiency Outlook aims to outline the different environments that support EE development in our highly diversified provinces and territories, as well as at the national level, and consequently allow the reader to better understand the complexities involved. More globally, this book serves as an important reference for all interested parties on how Canada has variably innovated and developed mechanisms to achieve the goal of making this country more energy efficient.","","9788770222617","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9547576.pdf&bkn=9547406&pdfType=chapter","","","","","","","","","","24 Sep 2021","","","River Publishers","River eBook Chapters"
"Chapter 7 Utilizing Metering and Dynamic Rate Options","L. Audin",NA,"Lowering Your Facility’s Electric Rates","","2018","","","59","76","Many energy practitioners are either uninformed or misinformed regarding how electricity is actually priced. Many are also unaware of how to properly calculate potential dollar savings from energy efficiency upgrades. Designed for commercial/industrial/institutional (C&I) power customers, this book details ways to secure lower electric rates and pricing in both regulated and deregulated retail power markets. The range of options varies from simple methods (e.g., minimizing sales tax) to more complex techniques (e.g., intervening in regulatory rate proceedings). With 40+ years’ experience in energy services, Mr. Audin provides an excellent understanding of power pricing and ways to reduce it.","","9788770223386","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9547484.pdf&bkn=9547403&pdfType=chapter","","","","","","","","","","24 Sep 2021","","","River Publishers","River eBook Chapters"
"Chapter 3 Understanding Power Pricing","L. Audin",NA,"Lowering Your Facility’s Electric Rates","","2018","","","17","28","Many energy practitioners are either uninformed or misinformed regarding how electricity is actually priced. Many are also unaware of how to properly calculate potential dollar savings from energy efficiency upgrades. Designed for commercial/industrial/institutional (C&I) power customers, this book details ways to secure lower electric rates and pricing in both regulated and deregulated retail power markets. The range of options varies from simple methods (e.g., minimizing sales tax) to more complex techniques (e.g., intervening in regulatory rate proceedings). With 40+ years’ experience in energy services, Mr. Audin provides an excellent understanding of power pricing and ways to reduce it.","","9788770223386","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9547542.pdf&bkn=9547403&pdfType=chapter","","","","","","","","","","24 Sep 2021","","","River Publishers","River eBook Chapters"
"Chapter 6 Coincident Peak Costs","R. Brown",NA,"Practical Solutions for Energy Savings: A Guidebook for the Manufacturer","","2018","","","73","78","This book will reveal cost reductions and how to slash your energy costs without investing big money. The three pillars of costs reduction will discussed: Assembling your options and analyzing your risk; developing options with your utility; and cutting out obvious waste in your operation. Those who will benefit from this excellent text are business owners, CFOs, plant managers, plant engineers, and energy managers. You will learn how to distill what savings are possible and how you can quickly accomplish those savings from what you already know and can expect to walk away at the end of this book with confidence and a realistic plan of action for reducing your costs.","","9788770222600","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9547499.pdf&bkn=9547404&pdfType=chapter","","","","","","","","","","24 Sep 2021","","","River Publishers","River eBook Chapters"
"Chapter 1 The Bottom Line","L. Audin",NA,"Lowering Your Facility’s Electric Rates","","2018","","","3","4","Many energy practitioners are either uninformed or misinformed regarding how electricity is actually priced. Many are also unaware of how to properly calculate potential dollar savings from energy efficiency upgrades. Designed for commercial/industrial/institutional (C&I) power customers, this book details ways to secure lower electric rates and pricing in both regulated and deregulated retail power markets. The range of options varies from simple methods (e.g., minimizing sales tax) to more complex techniques (e.g., intervening in regulatory rate proceedings). With 40+ years’ experience in energy services, Mr. Audin provides an excellent understanding of power pricing and ways to reduce it.","","9788770223386","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9547519.pdf&bkn=9547403&pdfType=chapter","","","","","","","","","","24 Sep 2021","","","River Publishers","River eBook Chapters"
"Section II: Options for Rate and Cost Reductions","L. Audin",NA,"Lowering Your Facility’s Electric Rates","","2018","","","43","44","Many energy practitioners are either uninformed or misinformed regarding how electricity is actually priced. Many are also unaware of how to properly calculate potential dollar savings from energy efficiency upgrades. Designed for commercial/industrial/institutional (C&I) power customers, this book details ways to secure lower electric rates and pricing in both regulated and deregulated retail power markets. The range of options varies from simple methods (e.g., minimizing sales tax) to more complex techniques (e.g., intervening in regulatory rate proceedings). With 40+ years’ experience in energy services, Mr. Audin provides an excellent understanding of power pricing and ways to reduce it.","","9788770223386","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9547501.pdf&bkn=9547403&pdfType=chapter","","","","","","","","","","24 Sep 2021","","","River Publishers","River eBook Chapters"
"Section IV: Competitive Retail Power Procurement","L. Audin",NA,"Lowering Your Facility’s Electric Rates","","2018","","","109","110","Many energy practitioners are either uninformed or misinformed regarding how electricity is actually priced. Many are also unaware of how to properly calculate potential dollar savings from energy efficiency upgrades. Designed for commercial/industrial/institutional (C&I) power customers, this book details ways to secure lower electric rates and pricing in both regulated and deregulated retail power markets. The range of options varies from simple methods (e.g., minimizing sales tax) to more complex techniques (e.g., intervening in regulatory rate proceedings). With 40+ years’ experience in energy services, Mr. Audin provides an excellent understanding of power pricing and ways to reduce it.","","9788770223386","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9547507.pdf&bkn=9547403&pdfType=chapter","","","","","","","","","","24 Sep 2021","","","River Publishers","River eBook Chapters"
"Chapter 2 Understanding The Basic Power System","L. Audin",NA,"Lowering Your Facility’s Electric Rates","","2018","","","5","16","Many energy practitioners are either uninformed or misinformed regarding how electricity is actually priced. Many are also unaware of how to properly calculate potential dollar savings from energy efficiency upgrades. Designed for commercial/industrial/institutional (C&I) power customers, this book details ways to secure lower electric rates and pricing in both regulated and deregulated retail power markets. The range of options varies from simple methods (e.g., minimizing sales tax) to more complex techniques (e.g., intervening in regulatory rate proceedings). With 40+ years’ experience in energy services, Mr. Audin provides an excellent understanding of power pricing and ways to reduce it.","","9788770223386","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9547533.pdf&bkn=9547403&pdfType=chapter","","","","","","","","","","24 Sep 2021","","","River Publishers","River eBook Chapters"
"Chapter 14 Ways to Save Money and/or Increase Value","L. Audin",NA,"Lowering Your Facility’s Electric Rates","","2018","","","141","156","Many energy practitioners are either uninformed or misinformed regarding how electricity is actually priced. Many are also unaware of how to properly calculate potential dollar savings from energy efficiency upgrades. Designed for commercial/industrial/institutional (C&I) power customers, this book details ways to secure lower electric rates and pricing in both regulated and deregulated retail power markets. The range of options varies from simple methods (e.g., minimizing sales tax) to more complex techniques (e.g., intervening in regulatory rate proceedings). With 40+ years’ experience in energy services, Mr. Audin provides an excellent understanding of power pricing and ways to reduce it.","","9788770223386","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9547515.pdf&bkn=9547403&pdfType=chapter","","","","","","","","","","24 Sep 2021","","","River Publishers","River eBook Chapters"
"Conclusion","P. Langlois; G. Gauthier",NA; NA,"Canadian Energy Efficiency Outlook A National Effort For Tackling Climate Change","","2018","","","273","276","Energy Efficiency (EE) has been recognized since the early 1970s as the most relevant mechanism to optimize the way we meet our energy needs. The rationale behind this book is to present where the Canadian EE sector stands today to all Canadian stakeholders and those interested around the world. The Canada Energy Efficiency Outlook aims to outline the different environments that support EE development in our highly diversified provinces and territories, as well as at the national level, and consequently allow the reader to better understand the complexities involved. More globally, this book serves as an important reference for all interested parties on how Canada has variably innovated and developed mechanisms to achieve the goal of making this country more energy efficient.","","9788770222617","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9547548.pdf&bkn=9547406&pdfType=chapter","","","","","","","","","","24 Sep 2021","","","River Publishers","River eBook Chapters"
"Chapter 5 New Brunswick","P. Langlois; G. Gauthier",NA; NA,"Canadian Energy Efficiency Outlook A National Effort For Tackling Climate Change","","2018","","","63","72","Energy Efficiency (EE) has been recognized since the early 1970s as the most relevant mechanism to optimize the way we meet our energy needs. The rationale behind this book is to present where the Canadian EE sector stands today to all Canadian stakeholders and those interested around the world. The Canada Energy Efficiency Outlook aims to outline the different environments that support EE development in our highly diversified provinces and territories, as well as at the national level, and consequently allow the reader to better understand the complexities involved. More globally, this book serves as an important reference for all interested parties on how Canada has variably innovated and developed mechanisms to achieve the goal of making this country more energy efficient.","","9788770222617","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9547573.pdf&bkn=9547406&pdfType=chapter","","","","","","","","","","24 Sep 2021","","","River Publishers","River eBook Chapters"
"Chapter 11 Prince Edward Island","P. Langlois; G. Gauthier",NA; NA,"Canadian Energy Efficiency Outlook A National Effort For Tackling Climate Change","","2018","","","173","182","Energy Efficiency (EE) has been recognized since the early 1970s as the most relevant mechanism to optimize the way we meet our energy needs. The rationale behind this book is to present where the Canadian EE sector stands today to all Canadian stakeholders and those interested around the world. The Canada Energy Efficiency Outlook aims to outline the different environments that support EE development in our highly diversified provinces and territories, as well as at the national level, and consequently allow the reader to better understand the complexities involved. More globally, this book serves as an important reference for all interested parties on how Canada has variably innovated and developed mechanisms to achieve the goal of making this country more energy efficient.","","9788770222617","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9547487.pdf&bkn=9547406&pdfType=chapter","","","","","","","","","","24 Sep 2021","","","River Publishers","River eBook Chapters"
"Chapter 11 Combining Meters","R. Brown",NA,"Practical Solutions for Energy Savings: A Guidebook for the Manufacturer","","2018","","","123","132","This book will reveal cost reductions and how to slash your energy costs without investing big money. The three pillars of costs reduction will discussed: Assembling your options and analyzing your risk; developing options with your utility; and cutting out obvious waste in your operation. Those who will benefit from this excellent text are business owners, CFOs, plant managers, plant engineers, and energy managers. You will learn how to distill what savings are possible and how you can quickly accomplish those savings from what you already know and can expect to walk away at the end of this book with confidence and a realistic plan of action for reducing your costs.","","9788770222600","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9547468.pdf&bkn=9547404&pdfType=chapter","","","","","","","","","","24 Sep 2021","","","River Publishers","River eBook Chapters"
"Chapter 13 Saskatchewan","B. Wallace",NA,"Canadian Energy Efficiency Outlook A National Effort For Tackling Climate Change","","2018","","","209","220","Energy Efficiency (EE) has been recognized since the early 1970s as the most relevant mechanism to optimize the way we meet our energy needs. The rationale behind this book is to present where the Canadian EE sector stands today to all Canadian stakeholders and those interested around the world. The Canada Energy Efficiency Outlook aims to outline the different environments that support EE development in our highly diversified provinces and territories, as well as at the national level, and consequently allow the reader to better understand the complexities involved. More globally, this book serves as an important reference for all interested parties on how Canada has variably innovated and developed mechanisms to achieve the goal of making this country more energy efficient.","","9788770222617","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9547467.pdf&bkn=9547406&pdfType=chapter","","","","","","","","","","24 Sep 2021","","","River Publishers","River eBook Chapters"
"Chapter 12 Options for Competitive Supply Pricing","L. Audin",NA,"Lowering Your Facility’s Electric Rates","","2018","","","123","130","Many energy practitioners are either uninformed or misinformed regarding how electricity is actually priced. Many are also unaware of how to properly calculate potential dollar savings from energy efficiency upgrades. Designed for commercial/industrial/institutional (C&I) power customers, this book details ways to secure lower electric rates and pricing in both regulated and deregulated retail power markets. The range of options varies from simple methods (e.g., minimizing sales tax) to more complex techniques (e.g., intervening in regulatory rate proceedings). With 40+ years’ experience in energy services, Mr. Audin provides an excellent understanding of power pricing and ways to reduce it.","","9788770223386","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9547552.pdf&bkn=9547403&pdfType=chapter","","","","","","","","","","24 Sep 2021","","","River Publishers","River eBook Chapters"
"Chapter 1 How to Lower Your Costs Fast","R. Brown",NA,"Practical Solutions for Energy Savings: A Guidebook for the Manufacturer","","2018","","","3","20","This book will reveal cost reductions and how to slash your energy costs without investing big money. The three pillars of costs reduction will discussed: Assembling your options and analyzing your risk; developing options with your utility; and cutting out obvious waste in your operation. Those who will benefit from this excellent text are business owners, CFOs, plant managers, plant engineers, and energy managers. You will learn how to distill what savings are possible and how you can quickly accomplish those savings from what you already know and can expect to walk away at the end of this book with confidence and a realistic plan of action for reducing your costs.","","9788770222600","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9547544.pdf&bkn=9547404&pdfType=chapter","","","","","","","","","","24 Sep 2021","","","River Publishers","River eBook Chapters"
"Chapter 4 Manitoba","D. Robidoux",NA,"Canadian Energy Efficiency Outlook A National Effort For Tackling Climate Change","","2018","","","51","62","Energy Efficiency (EE) has been recognized since the early 1970s as the most relevant mechanism to optimize the way we meet our energy needs. The rationale behind this book is to present where the Canadian EE sector stands today to all Canadian stakeholders and those interested around the world. The Canada Energy Efficiency Outlook aims to outline the different environments that support EE development in our highly diversified provinces and territories, as well as at the national level, and consequently allow the reader to better understand the complexities involved. More globally, this book serves as an important reference for all interested parties on how Canada has variably innovated and developed mechanisms to achieve the goal of making this country more energy efficient.","","9788770222617","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9547445.pdf&bkn=9547406&pdfType=chapter","","","","","","","","","","24 Sep 2021","","","River Publishers","River eBook Chapters"
"Chapter 8 Energy Management Systems","R. Brown",NA,"Practical Solutions for Energy Savings: A Guidebook for the Manufacturer","","2018","","","97","106","This book will reveal cost reductions and how to slash your energy costs without investing big money. The three pillars of costs reduction will discussed: Assembling your options and analyzing your risk; developing options with your utility; and cutting out obvious waste in your operation. Those who will benefit from this excellent text are business owners, CFOs, plant managers, plant engineers, and energy managers. You will learn how to distill what savings are possible and how you can quickly accomplish those savings from what you already know and can expect to walk away at the end of this book with confidence and a realistic plan of action for reducing your costs.","","9788770222600","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9547462.pdf&bkn=9547404&pdfType=chapter","","","","","","","","","","24 Sep 2021","","","River Publishers","River eBook Chapters"
"Chapter 10 Ontario","P. Langlois; G. Gauthier",NA; NA,"Canadian Energy Efficiency Outlook A National Effort For Tackling Climate Change","","2018","","","131","172","Energy Efficiency (EE) has been recognized since the early 1970s as the most relevant mechanism to optimize the way we meet our energy needs. The rationale behind this book is to present where the Canadian EE sector stands today to all Canadian stakeholders and those interested around the world. The Canada Energy Efficiency Outlook aims to outline the different environments that support EE development in our highly diversified provinces and territories, as well as at the national level, and consequently allow the reader to better understand the complexities involved. More globally, this book serves as an important reference for all interested parties on how Canada has variably innovated and developed mechanisms to achieve the goal of making this country more energy efficient.","","9788770222617","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9547434.pdf&bkn=9547406&pdfType=chapter","","","","","","","","","","24 Sep 2021","","","River Publishers","River eBook Chapters"
"Lowering Your Facility’s Electric Rates","L. Audin",NA,"Lowering Your Facility’s Electric Rates","","2018","","","i","xvi","Many energy practitioners are either uninformed or misinformed regarding how electricity is actually priced. Many are also unaware of how to properly calculate potential dollar savings from energy efficiency upgrades. Designed for commercial/industrial/institutional (C&I) power customers, this book details ways to secure lower electric rates and pricing in both regulated and deregulated retail power markets. The range of options varies from simple methods (e.g., minimizing sales tax) to more complex techniques (e.g., intervening in regulatory rate proceedings). With 40+ years’ experience in energy services, Mr. Audin provides an excellent understanding of power pricing and ways to reduce it.","","9788770223386","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9547449.pdf&bkn=9547403&pdfType=chapter","","","","","","","","","","24 Sep 2021","","","River Publishers","River eBook Chapters"
"Chapter 15 Negotiating/Improving a Supply Contract","L. Audin",NA,"Lowering Your Facility’s Electric Rates","","2018","","","157","164","Many energy practitioners are either uninformed or misinformed regarding how electricity is actually priced. Many are also unaware of how to properly calculate potential dollar savings from energy efficiency upgrades. Designed for commercial/industrial/institutional (C&I) power customers, this book details ways to secure lower electric rates and pricing in both regulated and deregulated retail power markets. The range of options varies from simple methods (e.g., minimizing sales tax) to more complex techniques (e.g., intervening in regulatory rate proceedings). With 40+ years’ experience in energy services, Mr. Audin provides an excellent understanding of power pricing and ways to reduce it.","","9788770223386","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9547452.pdf&bkn=9547403&pdfType=chapter","","","","","","","","","","24 Sep 2021","","","River Publishers","River eBook Chapters"
"Part III—Free Money","R. Brown",NA,"Practical Solutions for Energy Savings: A Guidebook for the Manufacturer","","2018","","","107","107","This book will reveal cost reductions and how to slash your energy costs without investing big money. The three pillars of costs reduction will discussed: Assembling your options and analyzing your risk; developing options with your utility; and cutting out obvious waste in your operation. Those who will benefit from this excellent text are business owners, CFOs, plant managers, plant engineers, and energy managers. You will learn how to distill what savings are possible and how you can quickly accomplish those savings from what you already know and can expect to walk away at the end of this book with confidence and a realistic plan of action for reducing your costs.","","9788770222600","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9547521.pdf&bkn=9547404&pdfType=chapter","","","","","","","","","","24 Sep 2021","","","River Publishers","River eBook Chapters"
