,question,Answer,upvoteCount,answerCount,followerCount,name
6,https://www.quora.com/What-are-the-upcoming-emerging-technologies-in-software-industry," ""Remaining focused of technology trends is not kidding business for those of us in the field. Expertise sets travel every which way dangerously fast, and it's vital to stay on the ball trying to expect the following hot pattern to keep oneself significant in a continually evolving world. \n\nYou must be present, adaptable, versatile and willing to learn. The market is no more searching for Networking, or Server or Storage experts; it's searching for individuals who comprehend all of them and who comprehend why they're essential. \n\nAbility is restricted and numerous organizations are competing for it. Hence, liberal, even ridiculous, offers are made for qualified occupation competitors, including huge base pay rates, rewards, investment opportunities and numerous different advantages. \n\nIn the information technology industry, average quality is impossible. The market is as rich with circumstance now as ever. On the off chance that you take a gander at few of them you can see why there is such a requirement for ability. For instance, united infrastructure is the joining of server, stockpiling, systems administration, virtualization, and mechanization software into a solitary stage."", """,1,2,19,""": ""Kinjalba Gohil"", ""url"": ""https://www.quora.com/profile/Kinjalba-Gohil""}, "
7,https://www.quora.com/What-are-the-upcoming-emerging-technologies-in-software-industry," ""internet of nanothings\n\nWith the Internet of Things expected to comprise 30 billion connetcd devices by 2020, one of the most exciting areas of focus today is now on nanosensors capable of circulating in the human body or being embedded in construction materials. once connected, dis internet of nanothings could hv a huge impact on the future of medicine, architecture, agriculture and drug manufacture."", """,3,4732,1288,""": ""John Rodrigues"", ""url"": ""https://www.quora.com/profile/John-Rodrigues""}, "
8,https://www.quora.com/What-are-the-upcoming-emerging-technologies-in-software-industry," ""Inaccuracy tolerance saves energy:\nEnerJ, the Language of Good-Enough Computing [ http://spectrum.ieee.org/computing/software/enerj-the-language-of-goodenough-computing ]\n\nWeb, mobile and operating systems seem to be self-assembling into pipelines:\nHow We'll 3D-Print The Internet Of Things [ http://readwrite.com/2013/10/02/3d-printing-internet-of-things ]\nEntering a new dimension: 4D printing [ http://www.nanowerk.com/news2/newsid=32538.php#.UknSGzNqaIw.twitter ]\nInternet of Things Demands New Social Contract To Protect Privacy [ https://securityledger.com/2013/09/internet-of-things-will-force-choice-between-privacy-control/ ]\n\nBig data still seems to be on a roll:\nhttps://www.youtube.com/watch?v=b-36wAcyMic\n"", """,2,17,245,""": ""Andy Baker"", ""url"": ""https://www.quora.com/profile/Andy-Baker-6""}, "
9,https://www.quora.com/What-are-the-upcoming-emerging-technologies-in-software-industry," ""1. Become comfortable at the command line. Bash is sufficient as you can use it on the 3 major platforms (Linux etc, Mac OS and Windows thanks to the gift of Windows Subsystem for Linux). If you\u2019re going to be predominantly working in a Microsoft world then learn Powershell as well.\n2. Learn a modern VCS. Probably Git (because sadly Mercurial lost that battle)\n3. Understand HTTP at a low-ish level. Request/Response and HTTP headers will touch nearly all aspects of development even if you\u2019re not strictly a web developer.\n4. Learn to understand the concepts of relational databases and maybe even a smattering of SQL. Even if you drink the No SQL kool-aid you will need to know why they\u2019ve decided to sacrifice one of the cornerstones of classic database theory and what the trade-offs were.\n5. Become vaguely proficient in Gimp or Photoshop if you ever need to process images. And I struggle to think how you\u2019ll sidestep this one in most areas of software development.\n6. Understand data transfer formats to some degree. JSON, XML, CSV and maybe YAML or similar will cross your path at some point. Be aware of when to select one over the others.\n7. Learn to be lazy. Good programmers are lazy. Bad programmers reinvent things that already exist and forget the actual task at hand. Sometimes you just need to do something quick and dirty and if that means a crappy online service or hacking something together in Excel then so be it.\n8. Which reminds me - a good spreadsheet will solve many problems better than a quick script. Or even better - a spreadsheet combines with a quick script will solve nearly all problems. It\u2019s like duct tape and cable ties but for software.\n9. Regular expressions. But know when to stop\u2026\n"", """,2810,UNKNOWN,UNKNOWN,UNKNOWN
10,https://www.quora.com/What-are-the-upcoming-emerging-technologies-in-software-industry," ""What are the upcoming / emerging technologies in software industry?"", """,68,UNKNOWN,UNKNOWN,UNKNOWN
0,https://www.quora.com/What-will-the-worlds-technology-be-like-in-50-years," ""50 years is a very long time. The way I make such predictions is by looking at technology that works in the lab today plus dreams that are achievable with a few scientific breakthroughs. Here are some ideas.\n\nLong distance travel will be by hyperloop or aircraft/rocket. Hyperloop is very efficient and fast, but limited to fixed routes. Earth- and space-bound craft will use similar propulsion (see below), and the main differences will be details like whether things are designed for low gravity.\n\nWe'll have autonomous personal multirotor aircraft (drones). We have the technology today but the energy costs are extreme.\n\nCheap clean energy changes everything and simply will happen. There are too many routes to it and everyone wants it (except the Saudis of course). Solar, thorium reactors, improved uranium reactors, and of course fusion could all play a role, especially in the next 30 years. But more likely some new technology will be invented. We know of plenty of ways to produce clean energy at planetary scale. We only need to figure out how to make them cheap.\n\nTravel to space will be somewhat routine thanks to a space elevator and/or nuclear rockets. Both technologies need one scientific breakthrough and then a bunch of engineering. The main problem will be that there isn't actually all that much reason for most people to go to space: science, tourism, satellite maintenance, perhaps a bit of asteroid mining. Humanity will launch the first interstellar probes and generally begin considering interstellar travel.\n\nThere will be a small colony on Mars similar to today's on Antarctica, mostly for research, and to satisfy the human desire to explore. You'll be able to visit, but the price will be incredible and few people will do so.\n\nAI will be roughly as smart as humans, and robots will do most of the jobs humans do today. Most things will be very cheap, but only high end engineers and artists will be able to find work. A basic income policy will have been introduced long before, and it will support most of the population. By 50 years from now this will seem perfectly normal. The few people who work will get benefits like waterfront homes and private resorts, along with extreme prestige. (This is the utopian version. I also have a dystopian version, but I'm in a good mood today.)\n\nEntertainment will be fully immersive. You won't be able to tell it's not real. You might even be able to erase the memory that you're in a program, so that you think you're really there. Maybe you're in a program right now and don't even know it. Say hi to the robots for me when you wake up."", """,348,UNKNOWN,UNKNOWN,UNKNOWN
1,https://www.quora.com/What-will-the-worlds-technology-be-like-in-50-years," ""Faster elevators capable of moving sideways.\n\n"", """,3970,12202,8903,""": ""Richard Kenneth Eng"", ""url"": ""https://www.quora.com/profile/Richard-Kenneth-Eng""}, "
2,https://www.quora.com/What-will-the-worlds-technology-be-like-in-50-years," ""Well, lucky for you, I just returned from 50 years in the future in my time machine\u2026\n\nArtificial Intelligence (or AI) will be massively improved. In fact, programming \u201cbots\u201d will almost completely eliminate the programming profession as we understand it today (coding in Java or Python or JavaScript or C++ or C# or Ruby). These languages will be as useful as Latin!\n\nSelf-driving cars will be everywhere. Only people like Jay Leno will still be driving cars just for fun or recreation. But not on the roads! Rather, they\u2019ll do it in private venues.\n\nThey\u2019ll even have self-flying aircraft. I\u2019ve seen it with my own eyes! Boeing and Airbus will be the largest manufacturers of self-flying airliners that seat 500 passengers. To be honest, that made me nervous.\n\nI saw the first instances of automonous police robots. They were scary as shit \u2018cuz these bipedal machines were armed with dual machine guns on a body turret! I brought back a photo on my smartphone:\n\nYeah, good times ahead."", """,4,1,0,""": ""Phillip Jensen"", ""url"": ""https://www.quora.com/profile/Phillip-Jensen-17""}, "
3,https://www.quora.com/What-will-the-worlds-technology-be-like-in-50-years," ""the only answer I can give you is that in that time frame just think how much tech has upgraded in the last 20 years smart phones, smart TVs I truly have no idea what kind of tech we will have most likely I\u2019m can easily see that it\u2019ll be somewhere between cyberpunk and blade runner with a hint of minority report haha"", """,3,3871,970,""": ""Ernie Dunbar"", ""url"": ""https://www.quora.com/profile/Ernie-Dunbar-1""}, "
4,https://www.quora.com/What-will-the-worlds-technology-be-like-in-50-years," ""I imagine I will be completely wrong.\n\nIf you asked this question of people in the 1960s or 1970s, not a single one would have any clue that I would be doing exactly what I'm doing right now: broadcasting my thoughts to everyone in the world, from a computer so small and light that it can fit in my pocket, while I sit on the bus. Moreover, that this activity would be so astonishingly normal that a full third of the other people on the bus are doing the exact same thing.\n\nThat\u2019s the thing with a technological singularity. There\u2019s no way to predict what will happen afterwards, from any point in time before that happens."", """,4,983,103,""": ""Steve Schaefer"", ""url"": ""https://www.quora.com/profile/Steve-Schaefer-3""}, "
5,https://www.quora.com/What-will-the-worlds-technology-be-like-in-50-years," ""I believe we are fast approaching the peak of the current stage of technology and that we are about to descend into another \u201cDark Age\u201d of civil unrest. Fulled by the COVID Virus, the failure of Just in Time production philosophies, food & water shortages, failure of solar & wind power production, and the warming of our environment. Too many obstacles have piled up on the side of chaos to recover from in our lifetime - to recover from without a complete reset of humanity. While you may find this unlikely, think back to the hundreds of other civil actions that evolved and then quickly disappeared. Just like the ups and downs of the seasons, stock market, and populations - we are living at the peak of prosperity; looking down into the steep chasm of despair."", """,5,585,491,""": ""Frank Robertson"", ""url"": ""https://www.quora.com/profile/Frank-Robertson-27""}, "
6,https://www.quora.com/What-will-the-worlds-technology-be-like-in-50-years," ""Well, the first question will be:\n\nHow will global warming have affected the world in 50 years? More land will be submerged, and desertified, so the net available and livable land for humans will have decreased.\n\nPopulation however will still have increased\n\n\nTechnologies we will see:\n\n * creation of many artificial islands (large and small) with many people living on it; this creates a whole new range of technologies:\n * \n * how to live off the water,\n * how to harvest food from water etc., etc \u2026\n * how to move fast, safely and cheaply from island to island and to shore\n\n * new sources of energy will emerge from new technologies and new equipment which will totally change the sceneries and what we see around us and on the horizon.\n * the volume of communications will explode; so will the number of satellites; the quantity of satellite debris will also explode and people will live under shields to protect themselves from falling space debris.\n\nOther new technologies will be new evolutions of current technologies:\n\n * cellular\n * artificial intelligence\n * intelligent objects\n * mass fabrication (meaning cost reduction and wide affordability)\n * miniaturisation\n * taylorisation\n * etc, etc, \u2026\nExamples are:\n\n * there will be some new form of teleportation - think of Star Trek \u201cBeam me up, Scotty\u201d - mostly through virtual reality equipment;\n * \n * this means that people will feel that they are elsewhere, with others, yet physically remain were they are.\n * work, family, entertainment: people will stay at home, yet will feel like they are living the experience - live - thousands of miles away.\n * doctors will operate remote, through local equipment that will perfectly relay the surgeons movements. This equipment will be shipped beforehand to the patient.\n * musicians will perform individually but the result will be a perfect orchestra, a perfect concert, where everyone stays at home.\n\n * This will reduce the actual amount of movement and travel. People are therefore going to \u201clive worldwide\u201d, while staying put in their house. This in turn will lead people to live in little independent pockets; these will become little independent political entities.\n * warfare will increase, but the weaponry will be totally different: all electronic. Electronic warfare will be able to spy on you, to remotely activate objects and equipment close to you, to manipulate you and people around you, etc etc \u2026\n * the smallest equipment around us will become electronically enabled, turning on and off according to pre-programmed artificial intelligence. Doors, windows, all your home equipment, even food will self-act, self-prepare and self-control and have a life on their own.\n * robots will become our new companions, much easier to handle because they will do exactly as we please.\n * medically, our bodies will be enhanced by implants of all kinds to give us strength or better impulses. People who have major accidents will survive better with other new implants.\nThese are just a few examples. You could go on, and on \u2026\n\nAll the best!\n\n\n%3E How can we imagine the world 50 years from now in terms of technology use?\n"", """,5,15330,2047,""": ""Doug Hilton"", ""url"": ""https://www.quora.com/profile/Doug-Hilton""}, "
7,https://www.quora.com/What-will-the-worlds-technology-be-like-in-50-years," ""Nuclear fusion reactors. The cost of living declines by 25 percent. A four day work week becomes the norm.\n\nCancer vaccines eliminate all known forms of cancer. CRSPR gene editing eliminates all diseases.\n\nDirect brain interfaces with the Quantum Internet. All online knowledge is available by thought.\n\nThe average lifespan is 200 years. As a result, there are substantially fewer marriages and children.\n\nEvery household has a 3-D printer to make whatever is needed, including clothes and electronic equipment. Everything it makes can be reduced back to it basic materials, and recycled."", """,4,5,1,""": ""Michael Morse"", ""url"": ""https://www.quora.com/profile/Michael-Morse-133""}, "
8,https://www.quora.com/What-will-the-worlds-technology-be-like-in-50-years," ""It is said that the bold predictions of futurists before the millennium have not come true. Smart robot servants or flying cars of the 2000s have not appeared as we saw in the famous animated sitcom \""The Jetsons\"" in the 1970s. However, recent technological developments show that we will be able to make predictions much more easily in the coming years. It is possible to say that these predictions will be true to a large extent.\n\nA group comprising of academicians and futurists in the U.K. have contemplated on what the world will be like 50 years later in 2069. This group prepared a report under the sponsorship of Samsung and shared its results. Here are 10 predictions for the future world:\n\nUnderground roads: Underground means of transport that are capable of traveling at the speed of sound will be developed. These roads established on the tube system will be linked to each other. For example, this tube system will connect the U.K. to Europe and carry people to Scandinavia in an hour.\n\nUnderground skyscrapers: These multistory buildings that will be built underground will be earthquake resistant and offer many living spaces like home, office, shopping centers and gyms.\n\nSelf-cleaning houses: When you are not at home or you are sleeping, technology will be developed that will clean the house via a button.\n\nSpace hotels: Journeys to the moon and other planets will be possible. These journeys will be performed with a system that will adapt to the gravity of each planet.\n\n3D organs: There will be no organ failure in the future. Organs that are 3D will be produced to change organs or make them function better.\n\nBug-burger takeaways: In the next 50 years, bugs will be the most important protein sources for people.\n\nFlying buses or cabs: It is known that air cabs will start serving some years later. High-power drone copters like flying buses will be an indispensable means of public transportation.\n\nBody implants: These implants will be used to learn how the health of our bodies is and to measure our body values. Moreover, they will work as translators.\n\n4D air sports: Air sports that can be performed on hoverboards will be found. These sports will present a 4D visual feast by bringing thousands of people together in stadiums.\n\nInteractive virtual reality films: You will find yourself in a film by wearing virtual reality (VR) clothing at home and experience the feeling of touch. This technology, which will allow all five senses to be engaged, giving you the feeling of a film or a video game.\n\nAdapting marketing strategies to artificial intelligence"", """,5,377,27,""": ""Georg Feneberg"", ""url"": ""https://www.quora.com/profile/Georg-Feneberg""}, "
9,https://www.quora.com/What-will-the-worlds-technology-be-like-in-50-years," ""A very slow and controlled evolution in order to maximize profits."", """,4,UNKNOWN,UNKNOWN,UNKNOWN
10,https://www.quora.com/What-will-the-worlds-technology-be-like-in-50-years," ""What will the world's technology be like in 50 years?"", """,84,UNKNOWN,UNKNOWN,UNKNOWN
0,https://www.quora.com/What-are-the-most-advanced-technologies-that-people-dont-know-about-yet," ""To a degree, this is a trick question! \nFor me the most interesting advanced technoogy out of the public eye is the work being done on low energy nuclear energy. \nThe problem is that its close to a holy grail, that many academics would prefer to not risk their funding by studying something that might not work.\n \nHowever, there are orgnaisation who are studying this form of energy, including Airbus, Nasa, the US Navy and the Japanese government.\n\nGive it 10 years, and we might well have a portable nuclear energy source, that is safe to be around, but only time will tell."", """,8,12806,2987,""": ""Paul Trejo"", ""url"": ""https://www.quora.com/profile/Paul-Trejo-1""}, "
1,https://www.quora.com/What-are-the-most-advanced-technologies-that-people-dont-know-about-yet," ""I know that despite all the hype, AI computers have no thought process at all.\n\nA computer does not \u201cknow\u201d what it is doing, even while doing it. This goes for the most advanced AI robot invented anywhere in the world.\n\nThus, computers might replace many workers, but computers will never replace their own computer programmers."", """,4,704,100,""": ""Artificial Intelligence""}}, "
2,https://www.quora.com/What-are-the-most-advanced-technologies-that-people-dont-know-about-yet," ""Here in the United States, I would be satisfied if our Congress and President were having more discussions. The only place A-Iis being talked about seriously is in Silicon Valley. My research is about education of A-I. If you want a model society which appears to be in line with A-I advances, look toward China.\n\nMany positive things are being done in the medical field. I believe the best one is a device in aiding a spinal cord injured victim to walk again."", """,2,60,84,""": ""TechieSamrat.com""}}, "
3,https://www.quora.com/What-are-the-most-advanced-technologies-that-people-dont-know-about-yet," ""Thank you for A2A.\n\nDisclaimer: I do not know who is \u201cwe\u201d here and what technologies \u201cwe\u201d know about. So I assume, the below will prove informative.\n\nI just read today and then watched a video of meat growing in laboratories. That made me go \u201cWow\u201d!\n\nImagine a world where chicken, cows, goats, lambs, pigs are not slaughtered. However, human beings enjoy the deliciousness of meat-based meals. All thanks to meat growing in laboratories.\n\nIn very short, animals are not harmed in the process. Animal cells are extracted and then stem cells are differentiated while a scientific process is initiated to grow meat.\n\nIn the USA, they are researching and working with chicken while a company in Israel has done the same with beef.\n\nFirst Lab-Grown Steak Gives Foodies a Taste of the Future - Geek.com [ https://www.geek.com/news/first-lab-grown-steak-gives-foodies-a-taste-of-the-future-1766040/ ]\n\nHope it is informative!"", """,1,594,79,""": ""Muhammad Imran Ijaz"", ""url"": ""https://www.quora.com/profile/Muhammad-Imran-Ijaz""}, "
4,https://www.quora.com/What-are-the-most-advanced-technologies-that-people-dont-know-about-yet," ""The Blocks Modular Smartwatch is working as fitness device. There is Kientic Charger where you can convert your motion into energy and I do not think that any other smartwatch might have this kind of features. The other feature includes ECG, heart rate monitor, Body Oxygen, Air Quality, data storage and fingerprint security."", """,1,3743,248,""": ""Patrick Howden"", ""url"": ""https://www.quora.com/profile/Patrick-Howden""}, "
5,https://www.quora.com/What-are-the-most-advanced-technologies-that-people-dont-know-about-yet," ""BUDGET STABLE LANIER 1930s VACUPLANES & PARAPLANES HAD ULTRA-SHORT SLATWINGS + STOL 20M.\n\n``Since early 1970s I have studied & published re ultra-stable ultra reliable LANIER micro-wing 1929 planes. This fascinating micro-wing plane was patented 1929, the year that Graff Zeppelin Airship did a world cruise! Eradicate weekly airline crashes & stalled car traffic on fossil-covered roads with Prof.Lanier's 1930s budget mini-slatwing Vacuplanes (1/3 to 1/2 usual wingspan & formerly student built-flown), as in author's 1979 book Eco-Logistics (Griffith, Q\u2019land, Macquarie & Sydney Unis should still have copies. These quiet ultra stable Lanier planes have \""great safety... almost fly themselves\"" avoiding traditional lethal dangers of vortex loss, flutter, rigidity, fatigue, stall & spin, lateral slip-off, dive at stall & skid in turns. Wing should inspire short Wind-Turbine blades as well as wind or water propellers. His son's 1950-60s steep-climber (of many) was retitled Paraplane. Slatwing closes for high speed. Given wide body lift or Lanier Ram-wings, PV, solar \u2018steam\u2019, alcohol or hydrogen are feasible emissionless fuels. STOL takeoff distance can be a mere 20m, & slow speed equals that of a runner; hence convert un-needed airports (see early fuselage logos \""Every Field an Airport\"") into giant city Public Edible Parks + solar or wind farms where plane sugar alcohol fuel can be grown, thereby saving & making $billions- - -\n\nLanier principals involve a slatted wing or wide-body top like this side-view shown moving left:\n\nwind %3E (/ / / / / / / %3E with flat plate underneath & lifting forces close to centre of gravity - like Venetian blinds lying on a table. As wind gushes over the presumably wide-body wing, each trough experiences reduced air pressure = lift. Modern balsa models have flown for years with amazing full-scale characteristics & self-recovery. Happy to freely provide much more by E-mail + stunning photos. Google Lanier. I have many photos of Lanier planes flying."", """,2,142,291,""": ""Thomas Godart"", ""url"": ""https://www.quora.com/profile/Thomas-Godart""}, "
6,https://www.quora.com/What-are-the-most-advanced-technologies-that-people-dont-know-about-yet," ""Quantum Computing is possible because of the structure of reality. Yet nobody seem to have understood that yet.\n\nDimensions.\n\nThey don't count to what we see, they don't add up. Maybe one day people will realize what this really means\u2026"", """,2,64,29,""": ""Jeff Pluim"", ""url"": ""https://www.quora.com/profile/Jeff-Pluim""}, "
7,https://www.quora.com/What-are-the-most-advanced-technologies-that-people-dont-know-about-yet," ""Hello Ryan, My Centrifugal Propeller (CP) is getting next to no attention. This is amazing considering the impact that it will have on the evolution of mankind.\n\nThis new technology will put us into space like we see in sci-fi. I have a working proof of concept prototype and in June 2018, I took it to my nation\u2019s capital, Ottawa, to meet with two government officials. One of these guys is a smart fellow with 4 degrees, two of which are in physics and in engineering. After seeing the prototype and the explanation of its principle, he kept repeating, \u201cYou are going to win the Nobel Prize\u201d. I have started to think that it won\u2019t happen in my lifetime, because everyone is totally ignoring this. I have gone to media and aerospace companies, through the internet and by phone, to tell them about this new technology. They totally ignore me to the point of not even returning my emails or phone calls.\n\nThis new technology will replace all rockets, jet engines, air and marine propellers and even many commercial lifting devices and even create lifting devices for domestic use.\n\nIn space it will continually accelerate so you will have gravity in your spacecraft while accelerating. Then at the halfway point of the journey you turn the spacecraft around and re-engage the CP to decelerate, and you have gravity again in your spacecraft. It means that people will be leaving for day shifts mining on the moon and return home for supper on the same day. A trip to Mars will be little more than a day-trip.\n\nI have some very smart people telling me that this will make me a billionaire, but unless the CP starts getting some attention soon, it may not happen in my lifetime.\n\nI have had a lot of abuse from people who have not even seen the invention and yet feel compelled to throw their insults at me. After one of these abusive types actually saw the working prototype, he just went away, silent. No acknowledgement, no compliment, nothing. Others say that you cannot create thrust in a completely closed unit because it goes against Newton\u2019s 3rd Law. Well it doesn\u2019t go against it, it just expands it. Newton did not take into consideration the potential of redirecting reaction in multiple directions at a right angle to the initial action. It is so simple. And that is what I have done with centrifugal force.\n\nThe uses of this invention are too numerous to list them all, but here are a few: farm seeders and harvesters will be able to hover over wet fields, allowing the crops to be seeded and harvested when traditional equipment would get bogged down. That will extend the growing seasons up to two months in some areas.\n\nImagine wheel chairs that can fly up stairs, cars that hover over roads and water. Initially they will probably have altitude/height governors on them even though the CP will be capable of unlimited altitudes. Otherwise people would be killing themselves going outside of breathable atmosphere.\n\nSubmarines that can travel at 100 Mph. All marine craft will have the CP inside of their hulls, eliminating the need to remove the propeller shaft and replace the seals annually. Nothing will extend outside of the hull. That will be a huge cost saving.\n\nThe cost of infrastructure will drop because there will be limited costs to maintain roads or even have bridges. There are some asteroids in the asteroid belt that have trillions of dollars worth of metals. Those can be brought to Earth within a day or two.\n\nOn construction sites you will be able to strap a CP onto something heavy like a bundle of drywall, and just float it into the area where it is needed.\n\nPlease understand, the CP is not an energy generator. Think of it this way: you take a propeller off of an airplane and replace it with a CP. The gas motor still turns the CP. The big difference is that it is far more efficient and quiet. The plane will go way faster and the only noise will be the internal combustion engine turning the CP.\n\nIn space it will be powered by an electric motor that will be powered by a small nuclear reactor. The kind that CANDU Reactors makes (about the size of the average bathroom) would be perfect. A suitcase sized amount of fuel will power it for years. You could also use batteries/capacitors and solar panels to power it.\n\nThe uses for this new technology are limitless. And yet, no one will take me seriously unless I force my way in front of them and give them a demonstration. That is not always possible nor desirable.\n\nI have been posting on boards like this for years, trying to get the attention of people who could use this technology and take it to the next level. Mostly, all I get is criticism from small minded people who refuse to do some investigating into this. I have invested almost a million Cdn into this. Now it seems that I will have to build more than just a proof of concept prototype, I will have to build an actual working, practical prototype. More of my personal money. Unbelievable. What is really unbelievable is just how obtuse the masses have been about this. This is something that I am prepared to show anyone, and I am prepared to discuss, debate, whatever, with anyone. The more of my own money that I have to put into this, the more expensive it is going to be to invest in or even be an end user of.\n\nIt is inevitable that this technology will be generally accepted. But it would be nice if it happened right now."", """,0,UNKNOWN,UNKNOWN,UNKNOWN
8,https://www.quora.com/What-are-the-most-advanced-technologies-that-people-dont-know-about-yet," ""YInMn Blue, a new inorganic, near-perfect brilliant blue pigment that is stable, inert, non-toxic, and non-fading. It was discovered by accident ten years ago, and is the first new blue pigment discovered in 200 years.\n\nThen there\u2019s the compact fusion reactor (CFR) that the Navy recently submitted for a patent. If it actually works as advertised, the world\u2019s energy problems will be solved for the next million years or so."", """,1,4,0,""": ""Richard Lupo"", ""url"": ""https://www.quora.com/profile/Richard-Lupo-7""}, "
9,https://www.quora.com/What-are-the-most-advanced-technologies-that-people-dont-know-about-yet," ""One of the latest technologies that is not being talked about is the return of netbooks.\n\nBack in the mid 2000s netbooks were introduced as super portable laptops that were lightweight computers, the problem was that due to their sizes they only came with low performance specs and Intel Atom processors.\n\nNow however, technology has come so far that not only are netbooks making a comeback but they are back with a vengeance. The new models are as small as 5.5 inch touch screens and come with high end Intel core I7 processors, dedicated graphics, and features such as detachable gaming controllers, RGB keyboards, and even one model that is aimed at IT Specialists that comes with a full sized RS-232 Serial port.\n\nIf you would like to learn more feel free to check out this article where i found this info.\n\n5 Amazing Netbooks That Will Blow Your Mind [ https://lupotechreviews.com/5-amazing-netbooks-that-will-blow-your-mind/ ]"", """,0,UNKNOWN,UNKNOWN,UNKNOWN
10,https://www.quora.com/What-are-the-most-advanced-technologies-that-people-dont-know-about-yet," ""What are the most advanced technologies that people don't know about yet?"", """,49,UNKNOWN,UNKNOWN,UNKNOWN
0,https://www.quora.com/When-will-Fusion-reactors-become-a-reality," ""Fission reactors have been around for decades. Every nuclear power plant ever built has used them.\n\nFusion\u2026 well, we\u2019re getting there, but there\u2019s a running joke that fusion is 20 years away, and 20 years from now, it will still be 20 years away.\n\nTechnically, fusion reactors do exist now, but only on a very small scale, and they\u2019re currently not capable of generating any useful power. But I\u2019m confident that we will make them work\u2026 eventually."", """,2,6799,105275,""": ""War Donkey""}}, "
1,https://www.quora.com/When-will-Fusion-reactors-become-a-reality," ""Fission reactors have been functioning for nearly 70 years now.\n\nFusion reactors should be ready in about 20 years or so.\n\nJoking aside (if you didn\u2019t get that joke, Google it\u2026it\u2019s an old one) fusion reactors really are making progress toward becoming a reality. I really do think I\u2019ll live to see one, which is exciting!"", """,248,2051,2354,""": ""David McFarland"", ""url"": ""https://www.quora.com/profile/David-McFarland-17""}, "
2,https://www.quora.com/When-will-Fusion-reactors-become-a-reality," ""There are presently hundreds of fission reactors operating around the globe. They\u2019ve been a reality ever since the Chicago Pile [ https://en.wikipedia.org/wiki/Chicago_Pile-1 ] in 1942.\n\nFusion reactors are far more recent, but they, too, exist.\n\nFusion reactors presently either cannot or have extreme difficulty in being self-sufficient with energy; that is, it takes more energy to keep the reaction going than the reaction produces. The first net-positive fusion reaction occurred in 2013 [ https://io9.gizmodo.com/breakthrough-the-worlds-first-net-positive-nuclear-fu-1442537401 ], but it should say something that six years later we\u2019re still having trouble with fusion, while with fission we were much further along by 1948, even with considerably less tech to figure things out.\n\nMore fairly, within a decade of starting fission we had nuclear reactors.\n\nIt\u2019s been decades since we first achieved fusion."", """,6,5761,230,""": ""Quentin Stephens"", ""url"": ""https://www.quora.com/profile/Quentin-Stephens-3""}, "
3,https://www.quora.com/When-will-Fusion-reactors-become-a-reality," ""Will nuclear fusion reactors become a reality in the next 10 years?\n\nI think that in 10 years nuclear fusion will still be 50 years away."", """,2,577,26,""": ""Krishna Kamath"", ""url"": ""https://www.quora.com/profile/Krishna-Kamath-21""}, "
4,https://www.quora.com/When-will-Fusion-reactors-become-a-reality," ""Fission nuclear reactors are already operating in large numbers all over the world. Fusion reactors are still in development stage"", """,2,32127,2799,""": ""IT- Industry""}}, "
5,https://www.quora.com/When-will-Fusion-reactors-become-a-reality," ""\u201cAre fusion and fission reactors edging closer to reality?\u201d\n\nThere are plenty of answers that address fission and fusion reactors separately so I will address the possibility of reactors that do both at the same time.\n\nIt\u2019s possible for a reactor to do both fusion and fission at the same time. The technology for a fusion only reactor is not there yet. It\u2019s still possible but impractical. That\u2019s how fission was in the 1930s. It is inevitable the world will eventually have fusion but we don\u2019t know when. A decade or a century.\n\nA combined reactor is under a century beyond a commercial fusion reactor. Why would you want a combined reactor? Fusion makes a neutron flux. Neutrons absorbed by fissionable isotopes release energy that competes with fusion. There is plenty of fissionable fuel in the world. The more gets used for energy the less is available for weapons.\n\nNeutrons absorbed by other radioactive isotopes nearly always lead to shorter half lives. There is plenty of nuclear waste in the world. Being able to burn it away would be wonderful. Being able to get some amount of usable energy from it would be even better.\n\nWhat technology would be needed? In addition to plasma control enough to do fusion we would need isotopic separation beyond anything dreamed of now. About a century beyond the point of commercial fusion.\n\nImagine a world were the amount of nuclear waste is dropping rapidly and it has become a resource to make electricity. Well under two centuries in the future."", """,0,329,333,""": ""Robert Steinhaus"", ""url"": ""https://www.quora.com/profile/Robert-Steinhaus""}, "
