,article_keywords,title_keywords,count,article_link
4,input,0.14178440086202557,1,https://techcrunch.com/2019/10/04/nasa-calls-for-input-on-moon-spacesuits-and-plans-to-source-them-commercially-in-future/
5,NASA,0.11048163870988659,2,https://techcrunch.com/2019/10/04/nasa-calls-for-input-on-moon-spacesuits-and-plans-to-source-them-commercially-in-future/
0,Momentus,0.17743725822400744,2,https://techcrunch.com/2019/09/11/relativity-space-signs-its-the-satellite-transportation-company-momentus-as-its-first-customer/
1,a new customer,0.16068764913063904,1,https://techcrunch.com/2019/09/11/relativity-space-signs-its-the-satellite-transportation-company-momentus-as-its-first-customer/
2,Relativity Space,0.14433557441502345,1,https://techcrunch.com/2019/09/11/relativity-space-signs-its-the-satellite-transportation-company-momentus-as-its-first-customer/
3,the satellite transportation company,0.13987038043827918,1,https://techcrunch.com/2019/09/11/relativity-space-signs-its-the-satellite-transportation-company-momentus-as-its-first-customer/
0,immigrant founders,0.3498759579292246,1,https://techcrunch.com/2019/05/02/unshackled-ventures-has-20m-to-invest-exclusively-in-immigrant-founders/
1,Unshackled Ventures,0.19418352986099452,1,https://techcrunch.com/2019/05/02/unshackled-ventures-has-20m-to-invest-exclusively-in-immigrant-founders/
0,Space tech rockets,0.32072881110412926,1,https://techcrunch.com/2019/04/06/space-tech-rockets-higher/
0,space technology,0.39309699602751175,1,https://techcrunch.com/2017/04/17/engage-mister-sulu/
1,the future,0.09555986243471574,1,https://techcrunch.com/2017/04/17/engage-mister-sulu/
0,Mawi,0.15552550751170977,2,https://techcrunch.com/2022/08/10/mawi-patch/
1,a patch,0.09218727194610331,1,https://techcrunch.com/2022/08/10/mawi-patch/
0,respiration patients,0.21694107218492753,1,https://techcrunch.com/2022/02/10/respira-labs-pre-seed/
1,Respira Labs,0.1756109317940242,1,https://techcrunch.com/2022/02/10/respira-labs-pre-seed/
2,Lung-health startup Respira Labs,0.12819721927315744,1,https://techcrunch.com/2022/02/10/respira-labs-pre-seed/
0,remote work,0.21745604149880265,1,https://techcrunch.com/2022/02/09/scopio-aims-to-turn-hematology-into-remote-work-with-50m-c-round/
1,hematology,0.14729004418874336,1,https://techcrunch.com/2022/02/09/scopio-aims-to-turn-hematology-into-remote-work-with-50m-c-round/
2,$50M C round,0.13875263855333064,1,https://techcrunch.com/2022/02/09/scopio-aims-to-turn-hematology-into-remote-work-with-50m-c-round/
3,Scopio,0.1013130322966086,2,https://techcrunch.com/2022/02/09/scopio-aims-to-turn-hematology-into-remote-work-with-50m-c-round/
4,$50M,0.05951426566950964,1,https://techcrunch.com/2022/02/09/scopio-aims-to-turn-hematology-into-remote-work-with-50m-c-round/
0,holes,0.27739503394249926,1,https://techcrunch.com/2022/01/06/scanbo-non-invasive-blood-glucose/
1,Scanbo,0.13769549982478305,2,https://techcrunch.com/2022/01/06/scanbo-non-invasive-blood-glucose/
2,your blood,0.08650386809343741,1,https://techcrunch.com/2022/01/06/scanbo-non-invasive-blood-glucose/
3,an answer,0.08161859116943249,1,https://techcrunch.com/2022/01/06/scanbo-non-invasive-blood-glucose/
0,New Zealand startups,0.2651039384818958,1,https://techcrunch.com/2021/12/28/sectors-where-new-zealand-startups-are-poised-to-win/
1,New Zealand,0.2199795725212114,1,https://techcrunch.com/2021/12/28/sectors-where-new-zealand-startups-are-poised-to-win/
2,Sectors,0.13630248795544953,1,https://techcrunch.com/2021/12/28/sectors-where-new-zealand-startups-are-poised-to-win/
0,Horizons Ventures,0.29064737094615933,2,https://techcrunch.com/2021/11/30/sydney-based-medtech-startup-harrison-ai-gets-129m-aud-led-by-horizons-ventures/
1,Harrison.ai,0.14611435298174952,2,https://techcrunch.com/2021/11/30/sydney-based-medtech-startup-harrison-ai-gets-129m-aud-led-by-horizons-ventures/
2,Sydney-based medtech,0.09499234460505662,1,https://techcrunch.com/2021/11/30/sydney-based-medtech-startup-harrison-ai-gets-129m-aud-led-by-horizons-ventures/
3,Sydney,0.09374977920472881,1,https://techcrunch.com/2021/11/30/sydney-based-medtech-startup-harrison-ai-gets-129m-aud-led-by-horizons-ventures/
0,sleep strokes,0.21745604149880265,1,https://techcrunch.com/2021/08/25/zeits-early-warning-wearable-for-sleep-strokes-could-save-hours-and-lives/
1,hours,0.19676898110825397,2,https://techcrunch.com/2021/08/25/zeits-early-warning-wearable-for-sleep-strokes-could-save-hours-and-lives/
2,Zeit,0.1013130322966086,2,https://techcrunch.com/2021/08/25/zeits-early-warning-wearable-for-sleep-strokes-could-save-hours-and-lives/
0,patient rehabilitation,0.21745604149880265,1,https://techcrunch.com/2021/08/16/brainq-raises-40m-to-transform-stroke-patient-rehabilitation-with-its-home-therapy-device/
1,its home therapy device,0.18762781252504862,1,https://techcrunch.com/2021/08/16/brainq-raises-40m-to-transform-stroke-patient-rehabilitation-with-its-home-therapy-device/
2,BrainQ,0.1013130322966086,2,https://techcrunch.com/2021/08/16/brainq-raises-40m-to-transform-stroke-patient-rehabilitation-with-its-home-therapy-device/
0,medical hardware,0.33223519667364926,1,https://techcrunch.com/2021/05/25/acuitymd-raises-7m-to-better-track-the-evolving-world-of-medical-hardware/
1,the evolving world,0.1298633692560208,1,https://techcrunch.com/2021/05/25/acuitymd-raises-7m-to-better-track-the-evolving-world-of-medical-hardware/
2,AcuityMD,0.12186027597311673,2,https://techcrunch.com/2021/05/25/acuitymd-raises-7m-to-better-track-the-evolving-world-of-medical-hardware/
0,proper proprioceptive properties,0.3643299427473462,1,https://techcrunch.com/2019/02/26/prototype-prosthesis-proffers-proper-proprioceptive-properties/
1,Prototype prosthesis proffers,0.2340164370673894,1,https://techcrunch.com/2019/02/26/prototype-prosthesis-proffers-proper-proprioceptive-properties/
0,wounded warriors,0.3498759579292246,1,https://techcrunch.com/2019/02/12/darpa-wants-smart-bandages-for-wounded-warriors/
1,smart bandages,0.24920231342436186,1,https://techcrunch.com/2019/02/12/darpa-wants-smart-bandages-for-wounded-warriors/
2,DARPA,0.13630248795544953,2,https://techcrunch.com/2019/02/12/darpa-wants-smart-bandages-for-wounded-warriors/
0,the next step,0.16068764913063904,1,https://techcrunch.com/2017/12/21/laser-equipped-shoes-help-parkinsons-patients-take-the-next-step/
1,Parkinson’s patients,0.11532348116534,1,https://techcrunch.com/2017/12/21/laser-equipped-shoes-help-parkinsons-patients-take-the-next-step/
2,Laser-equipped shoes,0.10265575040929668,1,https://techcrunch.com/2017/12/21/laser-equipped-shoes-help-parkinsons-patients-take-the-next-step/
0,an online medical knowledge base,0.21422574786677057,1,https://techcrunch.com/2017/03/21/the-mednet-launches-its-quora-for-cancer-an-online-medical-knowledge-base/
1,cancer,0.16061930593490664,1,https://techcrunch.com/2017/03/21/the-mednet-launches-its-quora-for-cancer-an-online-medical-knowledge-base/
2,The Mednet,0.0510292830797312,1,https://techcrunch.com/2017/03/21/the-mednet-launches-its-quora-for-cancer-an-online-medical-knowledge-base/
0,augmented reality,0.33223519667364926,1,https://techcrunch.com/2017/01/06/touch-surgery-ar/
1,surgery training,0.24487271740977312,1,https://techcrunch.com/2017/01/06/touch-surgery-ar/
2,Touch Surgery,0.17360829313256287,1,https://techcrunch.com/2017/01/06/touch-surgery-ar/
0,Wroclaw,0.3608563763907034,2,https://techcrunch.com/2016/12/08/see-you-tomorrow-in-wroclaw/
1,tomorrow,0.2653069489951205,1,https://techcrunch.com/2016/12/08/see-you-tomorrow-in-wroclaw/
0,contact lens form,0.331562347432685,1,https://techcrunch.com/2016/12/07/this-artificial-iris-is-like-a-pair-of-programmable-shades-in-contact-lens-form/
1,programmable shades,0.2220076033813806,1,https://techcrunch.com/2016/12/07/this-artificial-iris-is-like-a-pair-of-programmable-shades-in-contact-lens-form/
2,a pair,0.06548740960366421,1,https://techcrunch.com/2016/12/07/this-artificial-iris-is-like-a-pair-of-programmable-shades-in-contact-lens-form/
3,This ‘artificial iris,0.06058237574434091,1,https://techcrunch.com/2016/12/07/this-artificial-iris-is-like-a-pair-of-programmable-shades-in-contact-lens-form/
0,missing limbs,0.31688183319925656,1,https://techcrunch.com/2016/12/02/augmented-reality-treatment-reduces-phantom-pain-in-missing-limbs/
1,phantom pain,0.23713474573709195,1,https://techcrunch.com/2016/12/02/augmented-reality-treatment-reduces-phantom-pain-in-missing-limbs/
2,Augmented reality treatment,0.18968443873813,1,https://techcrunch.com/2016/12/02/augmented-reality-treatment-reduces-phantom-pain-in-missing-limbs/
0,stroke patients,0.31688183319925656,1,https://techcrunch.com/2016/11/30/sensor-studded-suit-helps-track-recovery-of-stroke-patients/
1,recovery,0.18333647229954914,1,https://techcrunch.com/2016/11/30/sensor-studded-suit-helps-track-recovery-of-stroke-patients/
2,Sensor-studded suit,0.11194585482171099,1,https://techcrunch.com/2016/11/30/sensor-studded-suit-helps-track-recovery-of-stroke-patients/
0,next week,0.3498759579292246,1,https://techcrunch.com/2016/11/28/lets-meet-in-wroclaw-next-week/
1,Wroclaw,0.19815879675328218,2,https://techcrunch.com/2016/11/28/lets-meet-in-wroclaw-next-week/
2,’s,0.1544094571426561,1,https://techcrunch.com/2016/11/28/lets-meet-in-wroclaw-next-week/
0,TechCrunch Tokyo,0.3029955369418653,2,https://techcrunch.com/2016/11/18/syounika-online/
1,top prize,0.23045672188313773,1,https://techcrunch.com/2016/11/18/syounika-online/
2,Telemedicine company Syounika Online,0.19925608179072685,1,https://techcrunch.com/2016/11/18/syounika-online/
0,Brazilian genomic data,0.3179222345227428,1,https://techcrunch.com/2022/09/13/latams-gen-t-is-working-to-enrich-biotech-with-brazilian-genomic-data/
1,Brazilian,0.17743725822400744,1,https://techcrunch.com/2022/09/13/latams-gen-t-is-working-to-enrich-biotech-with-brazilian-genomic-data/
2,biotech,0.1681222996443632,1,https://techcrunch.com/2022/09/13/latams-gen-t-is-working-to-enrich-biotech-with-brazilian-genomic-data/
3,LatAm’s Gen-t,0.07591495120192004,2,https://techcrunch.com/2022/09/13/latams-gen-t-is-working-to-enrich-biotech-with-brazilian-genomic-data/
0,consumer biowearables,0.3498759579292246,1,https://techcrunch.com/2022/01/07/abbott-lingo/
1,CES,0.1749217208134885,1,https://techcrunch.com/2022/01/07/abbott-lingo/
2,Abbott,0.13630248795544953,2,https://techcrunch.com/2022/01/07/abbott-lingo/
0,Series C,0.31688183319925656,2,https://techcrunch.com/2021/09/07/womens-health-tech-brand-elvie-tops-up-series-c-to-97m/
1,Elvie,0.17219098848379463,2,https://techcrunch.com/2021/09/07/womens-health-tech-brand-elvie-tops-up-series-c-to-97m/
2,Women’s health tech brand,0.13860553963528835,1,https://techcrunch.com/2021/09/07/womens-health-tech-brand-elvie-tops-up-series-c-to-97m/
0,constipation,0.2540945698084574,1,https://techcrunch.com/2021/03/26/vibrant-raises-7-5m-for-a-drug-free-mechanical-pill-to-treat-constipation/
1,a drug-free mechanical pill,0.12579579612993988,1,https://techcrunch.com/2021/03/26/vibrant-raises-7-5m-for-a-drug-free-mechanical-pill-to-treat-constipation/
2,Vibrant,0.1013130322966086,1,https://techcrunch.com/2021/03/26/vibrant-raises-7-5m-for-a-drug-free-mechanical-pill-to-treat-constipation/
0,fertility,0.33592266913231045,1,https://techcrunch.com/2020/08/28/femtech-poised-for-growth-beyond-fertility/
1,growth,0.2469754333625302,1,https://techcrunch.com/2020/08/28/femtech-poised-for-growth-beyond-fertility/
2,Femtech,0.18263162765420737,2,https://techcrunch.com/2020/08/28/femtech-poised-for-growth-beyond-fertility/
0,femcare,0.2795984421205809,1,https://techcrunch.com/2020/02/09/hannah-seal-interview/
1,Index Fund’s portfolio,0.12347540609268157,1,https://techcrunch.com/2020/02/09/hannah-seal-interview/
2,long-overdue innovation,0.10396206223631464,1,https://techcrunch.com/2020/02/09/hannah-seal-interview/
3,Index Fund’s,0.09206970100819285,1,https://techcrunch.com/2020/02/09/hannah-seal-interview/
0,femtech bets,0.3029955369418653,1,https://techcrunch.com/2020/02/05/louise-samet-interview/
1,hormone tracking,0.23045672188313773,1,https://techcrunch.com/2020/02/05/louise-samet-interview/
2,Louise Samet,0.18523033836489972,1,https://techcrunch.com/2020/02/05/louise-samet-interview/
3,Blossom Capital,0.14433557441502345,1,https://techcrunch.com/2020/02/05/louise-samet-interview/
4,Blossom Capital’s,0.07654549757648899,1,https://techcrunch.com/2020/02/05/louise-samet-interview/
0,consumers,0.19081508521458004,1,https://techcrunch.com/2019/12/18/can-a-wearable-improve-memory-humm-raises-2-6-million-so-consumers-can-find-out/
1,Humm,0.14110271451678863,1,https://techcrunch.com/2019/12/18/can-a-wearable-improve-memory-humm-raises-2-6-million-so-consumers-can-find-out/
2,Can a wearable improve memory,0.11998177000945172,1,https://techcrunch.com/2019/12/18/can-a-wearable-improve-memory-humm-raises-2-6-million-so-consumers-can-find-out/
0,startup investments,0.3498759579292246,1,https://techcrunch.com/2019/09/29/badass-millennial-women-are-supercharging-startup-investments/
1,Badass millennial women,0.2340164370673894,1,https://techcrunch.com/2019/09/29/badass-millennial-women-are-supercharging-startup-investments/
0,presentation,0.2540945698084574,1,https://techcrunch.com/2019/07/16/how-to-watch-elon-musks-neuralink-brain-control-interface-startup-presentation-live/
1,Elon Musk’s Neuralink brain control interface,0.1828418137429551,1,https://techcrunch.com/2019/07/16/how-to-watch-elon-musks-neuralink-brain-control-interface-startup-presentation-live/
0,women’s fertility startups,0.21501619821488355,1,https://techcrunch.com/2019/06/10/what-top-vcs-look-for-in-womens-fertility-startups/
1,top VCs,0.19418352986099452,1,https://techcrunch.com/2019/06/10/what-top-vcs-look-for-in-womens-fertility-startups/
0,multiple cancer screens,0.25201488324862364,1,https://techcrunch.com/2019/05/30/pitching-accuracy-rates-of-over-99-for-multiple-cancer-screens-thrive-launches-with-110-million/
1,Thrive,0.19676898110825397,1,https://techcrunch.com/2019/05/30/pitching-accuracy-rates-of-over-99-for-multiple-cancer-screens-thrive-launches-with-110-million/
2,accuracy rates,0.16350936962292106,1,https://techcrunch.com/2019/05/30/pitching-accuracy-rates-of-over-99-for-multiple-cancer-screens-thrive-launches-with-110-million/
0,TytoHome,0.225267598015647,2,https://techcrunch.com/2019/04/17/consumers-get-another-digital-home-health-offering-as-tyto-care-and-best-buy-launch-tytohome/
1,Best Buy,0.21063731485518006,1,https://techcrunch.com/2019/04/17/consumers-get-another-digital-home-health-offering-as-tyto-care-and-best-buy-launch-tytohome/
2,Tyto Care,0.19559096651557006,2,https://techcrunch.com/2019/04/17/consumers-get-another-digital-home-health-offering-as-tyto-care-and-best-buy-launch-tytohome/
3,another digital home health offering,0.12509888382248635,1,https://techcrunch.com/2019/04/17/consumers-get-another-digital-home-health-offering-as-tyto-care-and-best-buy-launch-tytohome/
4,Consumers,0.08197225781171034,1,https://techcrunch.com/2019/04/17/consumers-get-another-digital-home-health-offering-as-tyto-care-and-best-buy-launch-tytohome/
0,Medtronic defibrillators,0.33223519667364926,1,https://techcrunch.com/2019/03/22/medtronic-defibrillators-critical-flaws/
1,critical flaws,0.24487271740977312,1,https://techcrunch.com/2019/03/22/medtronic-defibrillators-critical-flaws/
2,Medtronic,0.21448185310445242,1,https://techcrunch.com/2019/03/22/medtronic-defibrillators-critical-flaws/
3,Homeland Security,0.17360829313256287,2,https://techcrunch.com/2019/03/22/medtronic-defibrillators-critical-flaws/
0,the world,0.15515603476034961,1,https://techcrunch.com/2018/10/31/how-the-apple-watch-changed-the-world/
1,the Apple Watch,0.1379846872649414,2,https://techcrunch.com/2018/10/31/how-the-apple-watch-changed-the-world/
0,Contraception app Natural Cycles’ Facebook ad,0.1832303597432594,1,https://techcrunch.com/2018/08/29/contraception-app-natural-cycles-facebook-ad-banned-for-being-misleading/
0,first FDA stamp,0.3179222345227428,1,https://techcrunch.com/2018/02/21/cognoas-ai-platform-for-autism-diagnosis-gets-first-fda-stamp/
1,autism diagnosis,0.20358404371393707,1,https://techcrunch.com/2018/02/21/cognoas-ai-platform-for-autism-diagnosis-gets-first-fda-stamp/
2,FDA,0.19676898110825397,1,https://techcrunch.com/2018/02/21/cognoas-ai-platform-for-autism-diagnosis-gets-first-fda-stamp/
3,AI,0.11477160922369026,1,https://techcrunch.com/2018/02/21/cognoas-ai-platform-for-autism-diagnosis-gets-first-fda-stamp/
4,Cognoas AI platform,0.10265575040929668,1,https://techcrunch.com/2018/02/21/cognoas-ai-platform-for-autism-diagnosis-gets-first-fda-stamp/
5,Cognoa,0.1013130322966086,1,https://techcrunch.com/2018/02/21/cognoas-ai-platform-for-autism-diagnosis-gets-first-fda-stamp/
0,Texas,0.2567040039001678,2,https://techcrunch.com/2017/06/05/birth-control-app-nurx-now-delivers-to-the-contraceptive-deserts-of-texas/
1,app,0.20689371178695679,1,https://techcrunch.com/2017/06/05/birth-control-app-nurx-now-delivers-to-the-contraceptive-deserts-of-texas/
2,Birth,0.1274248796951929,1,https://techcrunch.com/2017/06/05/birth-control-app-nurx-now-delivers-to-the-contraceptive-deserts-of-texas/
3,Nurx,0.1274248796951929,1,https://techcrunch.com/2017/06/05/birth-control-app-nurx-now-delivers-to-the-contraceptive-deserts-of-texas/
4,the ‘contraceptive deserts,0.09241049775971454,1,https://techcrunch.com/2017/06/05/birth-control-app-nurx-now-delivers-to-the-contraceptive-deserts-of-texas/
0,their contraceptive pill,0.17619432038758778,1,https://techcrunch.com/2017/05/17/clue-now-advises-women-who-forgot-to-take-their-contraceptive-pill/
1,women,0.15638717268231964,1,https://techcrunch.com/2017/05/17/clue-now-advises-women-who-forgot-to-take-their-contraceptive-pill/
2,Clue,0.12186027597311673,1,https://techcrunch.com/2017/05/17/clue-now-advises-women-who-forgot-to-take-their-contraceptive-pill/
0,bionic hands,0.20348763771050266,1,https://techcrunch.com/2016/12/06/open-bionics-partners-with-nhs-for-a-feasibility-study-to-bring-bionic-hands-to-the-u-k-health-system/
1,the U.K. health system,0.1674729503656787,1,https://techcrunch.com/2016/12/06/open-bionics-partners-with-nhs-for-a-feasibility-study-to-bring-bionic-hands-to-the-u-k-health-system/
2,U.K.,0.1604922667463129,1,https://techcrunch.com/2016/12/06/open-bionics-partners-with-nhs-for-a-feasibility-study-to-bring-bionic-hands-to-the-u-k-health-system/
3,Open Bionics partners,0.140737460327981,1,https://techcrunch.com/2016/12/06/open-bionics-partners-with-nhs-for-a-feasibility-study-to-bring-bionic-hands-to-the-u-k-health-system/
4,NHS,0.11917298473411869,1,https://techcrunch.com/2016/12/06/open-bionics-partners-with-nhs-for-a-feasibility-study-to-bring-bionic-hands-to-the-u-k-health-system/
5,Open Bionics,0.11678189818967805,1,https://techcrunch.com/2016/12/06/open-bionics-partners-with-nhs-for-a-feasibility-study-to-bring-bionic-hands-to-the-u-k-health-system/
6,a feasibility study,0.09330883124535583,1,https://techcrunch.com/2016/12/06/open-bionics-partners-with-nhs-for-a-feasibility-study-to-bring-bionic-hands-to-the-u-k-health-system/
0,Istio,0.29499743629328806,1,https://techcrunch.com/2022/09/08/google-and-solo-io-bring-an-ambient-mesh-to-istio/
1,Solo.io,0.1544094571426561,2,https://techcrunch.com/2022/09/08/google-and-solo-io-bring-an-ambient-mesh-to-istio/
2,an Ambient Mesh,0.14996520887367523,2,https://techcrunch.com/2022/09/08/google-and-solo-io-bring-an-ambient-mesh-to-istio/
3,Google,0.13630248795544953,2,https://techcrunch.com/2022/09/08/google-and-solo-io-bring-an-ambient-mesh-to-istio/
0,plastic packaging,0.33223519667364926,1,https://techcrunch.com/2022/06/27/uks-magical-mushroom-company-uses-mycelium-to-replace-plastic-packaging/
1,Magical Mushroom Co.,0.2092204587651297,2,https://techcrunch.com/2022/06/27/uks-magical-mushroom-company-uses-mycelium-to-replace-plastic-packaging/
2,mycelium,0.17716194788237424,1,https://techcrunch.com/2022/06/27/uks-magical-mushroom-company-uses-mycelium-to-replace-plastic-packaging/
0,Leko Labs,0.22156958603625437,2,https://techcrunch.com/2022/02/22/leko-labs-series-a/
0,plastic waste,0.20122315003292307,1,https://techcrunch.com/2022/02/14/novoloop-says-its-worked-out-how-to-upcycle-plastic-waste-raises-11m-series-a/
1,$11M Series A,0.13329313527131137,1,https://techcrunch.com/2022/02/14/novoloop-says-its-worked-out-how-to-upcycle-plastic-waste-raises-11m-series-a/
2,Novoloop,0.09374977920472881,2,https://techcrunch.com/2022/02/14/novoloop-says-its-worked-out-how-to-upcycle-plastic-waste-raises-11m-series-a/
3,$11M,0.05744631680968025,1,https://techcrunch.com/2022/02/14/novoloop-says-its-worked-out-how-to-upcycle-plastic-waste-raises-11m-series-a/
0,battery materials,0.3498759579292246,1,https://techcrunch.com/2021/07/14/lg-chem-will-invest-5-2b-in-battery-materials-through-2025/
1,5.2B,0.19815879675328218,1,https://techcrunch.com/2021/07/14/lg-chem-will-invest-5-2b-in-battery-materials-through-2025/
2,LG Chem,0.19418352986099452,2,https://techcrunch.com/2021/07/14/lg-chem-will-invest-5-2b-in-battery-materials-through-2025/
3,$5.2B,0.09152562771823985,1,https://techcrunch.com/2021/07/14/lg-chem-will-invest-5-2b-in-battery-materials-through-2025/
0,Recycling robotics company AMP Robotics,0.3766604404414135,1,https://techcrunch.com/2020/11/23/recycling-robotics-company-amp-robotics-could-raise-up-to-70-million-sources-say/
1,AMP Robotics,0.33178855096539284,1,https://techcrunch.com/2020/11/23/recycling-robotics-company-amp-robotics-could-raise-up-to-70-million-sources-say/
0,more consumer goods,0.3179222345227428,1,https://techcrunch.com/2020/11/19/biomaterials-are-coming-to-pantyhose/
1,Aquafil partnership,0.18523033836489972,1,https://techcrunch.com/2020/11/19/biomaterials-are-coming-to-pantyhose/
2,biomaterials,0.1681222996443632,1,https://techcrunch.com/2020/11/19/biomaterials-are-coming-to-pantyhose/
3,Aquafil,0.1300180984132601,1,https://techcrunch.com/2020/11/19/biomaterials-are-coming-to-pantyhose/
4,Genomatica,0.1013130322966086,2,https://techcrunch.com/2020/11/19/biomaterials-are-coming-to-pantyhose/
0,AMP Robotics,0.19879140223445313,1,https://techcrunch.com/2020/11/16/sequoia-backed-recycling-robot-maker-amp-robotics-gets-its-largest-purchase-order/
1,its largest purchase order,0.1735796430148273,1,https://techcrunch.com/2020/11/16/sequoia-backed-recycling-robot-maker-amp-robotics-gets-its-largest-purchase-order/
2,Sequoia-backed recycling robot maker AMP Robotics,0.1601972884533454,1,https://techcrunch.com/2020/11/16/sequoia-backed-recycling-robot-maker-amp-robotics-gets-its-largest-purchase-order/
0,nanoscale technology,0.1714028184647504,1,https://techcrunch.com/2020/06/15/cmu-demonstrates-nanoscale-technology-that-causes-plants-to-absorb-nutrients-with-nearly-100-efficiency/
1,nutrients,0.1712718259245785,1,https://techcrunch.com/2020/06/15/cmu-demonstrates-nanoscale-technology-that-causes-plants-to-absorb-nutrients-with-nearly-100-efficiency/
2,plants,0.15557215842027622,1,https://techcrunch.com/2020/06/15/cmu-demonstrates-nanoscale-technology-that-causes-plants-to-absorb-nutrients-with-nearly-100-efficiency/
3,nearly 100% efficiency,0.11187022523668141,1,https://techcrunch.com/2020/06/15/cmu-demonstrates-nanoscale-technology-that-causes-plants-to-absorb-nutrients-with-nearly-100-efficiency/
4,CMU,0.09374977920472881,2,https://techcrunch.com/2020/06/15/cmu-demonstrates-nanoscale-technology-that-causes-plants-to-absorb-nutrients-with-nearly-100-efficiency/
5,nearly 100%,0.06341999176804275,1,https://techcrunch.com/2020/06/15/cmu-demonstrates-nanoscale-technology-that-causes-plants-to-absorb-nutrients-with-nearly-100-efficiency/
0,View Inc.,0.2693372575689179,1,https://techcrunch.com/2020/05/13/smart-glass-manufacturer-click-materials-inks-major-deal-to-challenge-1-billion-backed-view-inc/
1,major deal,0.19559096651557006,1,https://techcrunch.com/2020/05/13/smart-glass-manufacturer-click-materials-inks-major-deal-to-challenge-1-billion-backed-view-inc/
2,Smart glass manufacturer Click Materials,0.17784815103091067,1,https://techcrunch.com/2020/05/13/smart-glass-manufacturer-click-materials-inks-major-deal-to-challenge-1-billion-backed-view-inc/
3,Click Materials,0.16472080000645165,1,https://techcrunch.com/2020/05/13/smart-glass-manufacturer-click-materials-inks-major-deal-to-challenge-1-billion-backed-view-inc/
4,$1 billion-backed View Inc.,0.08644690257874756,1,https://techcrunch.com/2020/05/13/smart-glass-manufacturer-click-materials-inks-major-deal-to-challenge-1-billion-backed-view-inc/
0,sustainable packaging,0.21745604149880265,1,https://techcrunch.com/2020/04/24/replacing-plastic-with-plant-pulp-for-sustainable-packaging-attracts-a-billionaire-backer/
1,plant pulp,0.18523033836489972,1,https://techcrunch.com/2020/04/24/replacing-plastic-with-plant-pulp-for-sustainable-packaging-attracts-a-billionaire-backer/
2,a billionaire backer,0.16068764913063904,1,https://techcrunch.com/2020/04/24/replacing-plastic-with-plant-pulp-for-sustainable-packaging-attracts-a-billionaire-backer/
3,plastic,0.11477160922369026,1,https://techcrunch.com/2020/04/24/replacing-plastic-with-plant-pulp-for-sustainable-packaging-attracts-a-billionaire-backer/
0,market,0.23392099620100876,1,https://techcrunch.com/2019/07/15/cambridge-uni-graphene-spin-out-bags-16m-to-get-its-first-product-to-market/
1,first,0.1656987522285544,1,https://techcrunch.com/2019/07/15/cambridge-uni-graphene-spin-out-bags-16m-to-get-its-first-product-to-market/
2,Cambridge Uni graphene spin-out bags,0.1449374484440275,1,https://techcrunch.com/2019/07/15/cambridge-uni-graphene-spin-out-bags-16m-to-get-its-first-product-to-market/
3,its first product,0.12310763800919422,1,https://techcrunch.com/2019/07/15/cambridge-uni-graphene-spin-out-bags-16m-to-get-its-first-product-to-market/
4,Cambridge,0.08739180643659832,1,https://techcrunch.com/2019/07/15/cambridge-uni-graphene-spin-out-bags-16m-to-get-its-first-product-to-market/
5,$16M,0.05133685364521442,2,https://techcrunch.com/2019/07/15/cambridge-uni-graphene-spin-out-bags-16m-to-get-its-first-product-to-market/
0,plants,0.1681222996443632,1,https://techcrunch.com/2019/06/24/scientists-discover-a-new-way-to-provide-plants-the-nutrients-they-need-to-thrive/
1,Scientists,0.1013130322966086,1,https://techcrunch.com/2019/06/24/scientists-discover-a-new-way-to-provide-plants-the-nutrients-they-need-to-thrive/
2,a new way,0.09823322125447449,1,https://techcrunch.com/2019/06/24/scientists-discover-a-new-way-to-provide-plants-the-nutrients-they-need-to-thrive/
3,the nutrients,0.08195475903991986,1,https://techcrunch.com/2019/06/24/scientists-discover-a-new-way-to-provide-plants-the-nutrients-they-need-to-thrive/
0,New material design stores energy,0.30090281984239375,1,https://techcrunch.com/2018/08/10/new-material-design-stores-energy-like-an-eagle/
1,an eagle,0.13625347940334348,1,https://techcrunch.com/2018/08/10/new-material-design-stores-energy-like-an-eagle/
0,Thursday,0.3133149376003838,1,https://techcrunch.com/2017/11/06/i-want-to-hear-your-pitch-in-oman-this-thursday/
1,Oman,0.2382589909958323,2,https://techcrunch.com/2017/11/06/i-want-to-hear-your-pitch-in-oman-this-thursday/
2,your pitch,0.09218727194610331,1,https://techcrunch.com/2017/11/06/i-want-to-hear-your-pitch-in-oman-this-thursday/
0,a solar-powered bike path,0.1274330410605759,1,https://techcrunch.com/2016/10/07/poland-builds-a-solar-powered-bike-path-that-glows-a-ghostly-blue/
1,Poland,0.11048163870988659,2,https://techcrunch.com/2016/10/07/poland-builds-a-solar-powered-bike-path-that-glows-a-ghostly-blue/
0,Babies,0.2660151285289206,1,https://techcrunch.com/2015/10/27/researchers-create-3d-printed-medical-gear-tailored-to-babies/
1,3D Printed Medical Gear,0.26431905127806055,1,https://techcrunch.com/2015/10/27/researchers-create-3d-printed-medical-gear-tailored-to-babies/
2,Researchers,0.11048163870988659,1,https://techcrunch.com/2015/10/27/researchers-create-3d-printed-medical-gear-tailored-to-babies/
0,Healthy,0.28461269884631646,1,https://techcrunch.com/2015/08/17/new-stretchy-electronics-will-help-us-stay-healthy-and-safe/
